Pose,Real_Class,CNN-Score
CHEMBL1947140_size_20_003,Inactive,0.16004
CHEMBL1947141_size_20_001,Inactive,0.17944
CHEMBL1947142_size_20_001,Inactive,0.1758
CHEMBL1947142_size_20_002,Inactive,0.171
CHEMBL1947142_size_20_003,Inactive,0.07961
CHEMBL1947143_size_20_001,Inactive,0.09836
CHEMBL1947143_size_20_002,Inactive,0.24558
CHEMBL1947144_size_20_001,Inactive,0.20682
CHEMBL1947144_size_20_002,Inactive,0.43049
CHEMBL1947145_size_20_001,Inactive,0.10776
CHEMBL1947145_size_20_002,Inactive,0.12355
CHEMBL1947146_size_20_001,Inactive,0.23111
CHEMBL1947146_size_20_002,Inactive,0.18215
CHEMBL1947146_size_20_003,Inactive,0.31428
CHEMBL1947147_size_20_001,Inactive,0.30426
CHEMBL1947147_size_20_002,Inactive,0.14881
CHEMBL1947147_size_20_003,Inactive,0.08322
CHEMBL1947147_size_20_004,Inactive,0.1745
CHEMBL194740_size_20_001,Inactive,0.36224
CHEMBL194740_size_20_002,Inactive,0.43528
CHEMBL1956349_size_20_001,Inactive,0.30233
CHEMBL1956349_size_20_002,Inactive,0.43604
CHEMBL1956349_size_20_003,Inactive,0.61425
CHEMBL1956349_size_20_004,Inactive,0.2051
CHEMBL1956349_size_20_005,Inactive,0.55768
CHEMBL1956350_size_20_001,Inactive,0.38477
CHEMBL1956350_size_20_002,Inactive,0.13944
CHEMBL1956350_size_20_003,Inactive,0.34439
CHEMBL1956350_size_20_004,Inactive,0.41412
CHEMBL1956350_size_20_005,Inactive,0.52632
CHEMBL1956357_size_20_001,Inactive,0.61497
CHEMBL1956357_size_20_002,Inactive,0.18761
CHEMBL1956357_size_20_003,Inactive,0.3259
CHEMBL1956357_size_20_004,Inactive,0.38517
CHEMBL1956358_size_20_001,Inactive,0.31978
CHEMBL1956358_size_20_002,Inactive,0.28837
CHEMBL1956358_size_20_003,Inactive,0.43533
CHEMBL1956358_size_20_004,Inactive,0.45252
CHEMBL1956358_size_20_005,Inactive,0.19004
CHEMBL1956358_size_20_006,Inactive,0.21081
CHEMBL1956359_size_20_001,Inactive,0.3563
CHEMBL1956359_size_20_002,Inactive,0.34674
CHEMBL1956359_size_20_003,Inactive,0.32039
CHEMBL1956359_size_20_004,Inactive,0.3925
CHEMBL1956359_size_20_005,Inactive,0.512
CHEMBL1956359_size_20_006,Inactive,0.1513
CHEMBL1956360_size_20_001,Inactive,0.23812
CHEMBL1956360_size_20_002,Inactive,0.27806
CHEMBL1956360_size_20_003,Inactive,0.24253
CHEMBL1956360_size_20_004,Inactive,0.11153
CHEMBL1956360_size_20_005,Inactive,0.20719
CHEMBL1956360_size_20_006,Inactive,0.1759
CHEMBL1956361_size_20_001,Inactive,0.46986
CHEMBL1956361_size_20_002,Inactive,0.50438
CHEMBL1956361_size_20_003,Inactive,0.63186
CHEMBL1956361_size_20_004,Inactive,0.35004
CHEMBL1956361_size_20_005,Inactive,0.20841
CHEMBL1956362_size_20_001,Inactive,0.5602
CHEMBL1956362_size_20_002,Inactive,0.40951
CHEMBL1956362_size_20_003,Inactive,0.29477
CHEMBL1956363_size_20_001,Inactive,0.32055
CHEMBL1956363_size_20_002,Inactive,0.33409
CHEMBL1956363_size_20_003,Inactive,0.29805
CHEMBL1956363_size_20_004,Inactive,0.35807
CHEMBL1956365_size_20_001,Inactive,0.28844
CHEMBL1956365_size_20_002,Inactive,0.34516
CHEMBL1956365_size_20_003,Inactive,0.34268
CHEMBL1956365_size_20_004,Inactive,0.27186
CHEMBL1956366_size_20_001,Inactive,0.56003
CHEMBL1956366_size_20_002,Inactive,0.54278
CHEMBL1956366_size_20_003,Inactive,0.33459
CHEMBL1956366_size_20_004,Inactive,0.26153
CHEMBL1956366_size_20_005,Inactive,0.35197
CHEMBL1956367_size_20_001,Inactive,0.27784
CHEMBL1956367_size_20_002,Inactive,0.53336
CHEMBL1956367_size_20_003,Inactive,0.18764
CHEMBL1956367_size_20_004,Inactive,0.52435
CHEMBL1956368_size_20_001,Inactive,0.29372
CHEMBL1956368_size_20_002,Inactive,0.37217
CHEMBL1956368_size_20_003,Inactive,0.27216
CHEMBL1956368_size_20_004,Inactive,0.33735
CHEMBL1956368_size_20_005,Inactive,0.49397
CHEMBL1956368_size_20_006,Inactive,0.43186
CHEMBL1956369_size_20_001,Inactive,0.45268
CHEMBL1956369_size_20_002,Inactive,0.42792
CHEMBL1956369_size_20_003,Inactive,0.20916
CHEMBL1956369_size_20_004,Inactive,0.36405
CHEMBL1956369_size_20_005,Inactive,0.25912
CHEMBL1956369_size_20_006,Inactive,0.35322
CHEMBL1956370_size_20_001,Inactive,0.4475
CHEMBL1956370_size_20_002,Inactive,0.37598
CHEMBL1956370_size_20_003,Inactive,0.21673
CHEMBL1956370_size_20_004,Inactive,0.4652
CHEMBL1956370_size_20_005,Inactive,0.21561
CHEMBL1956370_size_20_006,Inactive,0.49544
CHEMBL1956371_size_20_001,Inactive,0.38442
CHEMBL1956371_size_20_002,Inactive,0.20897
CHEMBL1956371_size_20_003,Inactive,0.21181
CHEMBL1956371_size_20_004,Inactive,0.15431
CHEMBL1956371_size_20_005,Inactive,0.26772
CHEMBL1956371_size_20_006,Inactive,0.41124
CHEMBL1956371_size_20_007,Inactive,0.51016
CHEMBL1956371_size_20_008,Inactive,0.4286
CHEMBL1956877_size_20_001,Inactive,0.64882
CHEMBL1956877_size_20_002,Inactive,0.69797
CHEMBL1956877_size_20_003,Inactive,0.54622
CHEMBL1956877_size_20_004,Inactive,0.11963
CHEMBL1956878_size_20_001,Inactive,0.8966
CHEMBL1956878_size_20_002,Inactive,0.43306
CHEMBL1956878_size_20_003,Inactive,0.33217
CHEMBL1956878_size_20_004,Inactive,0.38715
CHEMBL1956878_size_20_005,Inactive,0.29352
CHEMBL195953_size_20_001,Inactive,0.05851
CHEMBL195953_size_20_002,Inactive,0.07845
CHEMBL195953_size_20_003,Inactive,0.05088
CHEMBL195953_size_20_004,Inactive,0.0149
CHEMBL196139_size_20_001,Inactive,0.28649
CHEMBL196139_size_20_002,Inactive,0.32391
CHEMBL196139_size_20_003,Inactive,0.66434
CHEMBL196139_size_20_004,Inactive,0.32217
CHEMBL196139_size_20_005,Inactive,0.3392
CHEMBL196139_size_20_006,Inactive,0.32262
CHEMBL1961796_size_20_001,Inactive,0.12858
CHEMBL1961796_size_20_002,Inactive,0.36553
CHEMBL1961796_size_20_003,Inactive,0.30126
CHEMBL1961797_size_20_001,Inactive,0.2739
CHEMBL1961797_size_20_002,Inactive,0.18372
CHEMBL1961797_size_20_003,Inactive,0.49481
CHEMBL196227_size_20_001,Inactive,0.43993
CHEMBL196227_size_20_002,Inactive,0.51379
CHEMBL196227_size_20_003,Inactive,0.50306
CHEMBL196227_size_20_004,Inactive,0.25708
CHEMBL196260_size_20_001,Inactive,0.23719
CHEMBL196260_size_20_002,Inactive,0.28973
CHEMBL196260_size_20_003,Inactive,0.2984
CHEMBL196260_size_20_004,Inactive,0.41915
CHEMBL196260_size_20_005,Inactive,0.21625
CHEMBL196261_size_20_001,Inactive,0.50592
CHEMBL196261_size_20_002,Inactive,0.49306
CHEMBL196261_size_20_003,Inactive,0.51993
CHEMBL196261_size_20_004,Inactive,0.52649
CHEMBL196261_size_20_005,Inactive,0.47865
CHEMBL196261_size_20_006,Inactive,0.33007
CHEMBL196261_size_20_007,Inactive,0.40521
CHEMBL196261_size_20_008,Inactive,0.75944
CHEMBL196261_size_20_009,Inactive,0.44937
CHEMBL196261_size_20_010,Inactive,0.56226
CHEMBL196261_size_20_011,Inactive,0.23881
CHEMBL19641_size_20_001,Inactive,0.74119
CHEMBL19641_size_20_002,Inactive,0.42254
CHEMBL19641_size_20_003,Inactive,0.87547
CHEMBL19641_size_20_004,Inactive,0.22021
CHEMBL19641_size_20_005,Inactive,0.65851
CHEMBL19641_size_20_006,Inactive,0.30849
CHEMBL196428_size_20_001,Inactive,0.25189
CHEMBL196428_size_20_002,Inactive,0.26798
CHEMBL196428_size_20_003,Inactive,0.40647
CHEMBL196428_size_20_004,Inactive,0.54659
CHEMBL196537_size_20_001,Inactive,0.14191
CHEMBL196537_size_20_002,Inactive,0.04395
CHEMBL196590_size_20_001,Inactive,0.38066
CHEMBL196590_size_20_002,Inactive,0.4296
CHEMBL196590_size_20_003,Inactive,0.38344
CHEMBL197268_size_20_001,Inactive,0.64366
CHEMBL197268_size_20_002,Inactive,0.54299
CHEMBL197268_size_20_003,Inactive,0.44722
CHEMBL197268_size_20_004,Inactive,0.59577
CHEMBL197268_size_20_005,Inactive,0.25417
CHEMBL197268_size_20_006,Inactive,0.27271
CHEMBL197268_size_20_007,Inactive,0.20674
CHEMBL197636_size_20_001,Inactive,0.23323
CHEMBL197636_size_20_002,Inactive,0.20342
CHEMBL197636_size_20_003,Inactive,0.3171
CHEMBL197636_size_20_004,Inactive,0.37828
CHEMBL197636_size_20_005,Inactive,0.33447
CHEMBL197636_size_20_006,Inactive,0.42528
CHEMBL197637_size_20_001,Inactive,0.32362
CHEMBL197637_size_20_002,Inactive,0.24078
CHEMBL197637_size_20_003,Inactive,0.19991
CHEMBL197671_size_20_001,Inactive,0.21615
CHEMBL197671_size_20_002,Inactive,0.38929
CHEMBL197671_size_20_003,Inactive,0.30635
CHEMBL1977129_size_20_001,Inactive,0.65731
CHEMBL1977129_size_20_002,Inactive,0.51972
CHEMBL1977129_size_20_003,Inactive,0.48315
CHEMBL197823_size_20_001,Inactive,0.32284
CHEMBL197848_size_20_001,Inactive,0.23559
CHEMBL197848_size_20_002,Inactive,0.25724
CHEMBL197848_size_20_003,Inactive,0.29817
CHEMBL197971_size_20_001,Inactive,0.5809
CHEMBL197971_size_20_002,Inactive,0.41514
CHEMBL198034_size_20_001,Inactive,0.29044
CHEMBL198034_size_20_002,Inactive,0.25085
CHEMBL198034_size_20_003,Inactive,0.43433
CHEMBL198034_size_20_004,Inactive,0.45812
CHEMBL198034_size_20_005,Inactive,0.53928
CHEMBL198034_size_20_006,Inactive,0.23955
CHEMBL198034_size_20_007,Inactive,0.1169
CHEMBL198034_size_20_008,Inactive,0.24336
CHEMBL198091_size_20_001,Inactive,0.3348
CHEMBL198091_size_20_002,Inactive,0.29445
CHEMBL198166_size_20_001,Inactive,0.62243
CHEMBL198166_size_20_002,Inactive,0.40304
CHEMBL198166_size_20_003,Inactive,0.38637
CHEMBL198170_size_20_001,Inactive,0.36461
CHEMBL198170_size_20_002,Inactive,0.34267
CHEMBL198207_size_20_001,Inactive,0.53684
CHEMBL198207_size_20_002,Inactive,0.29177
CHEMBL198266_size_20_001,Inactive,0.22004
CHEMBL198266_size_20_002,Inactive,0.31024
CHEMBL198266_size_20_003,Inactive,0.20495
CHEMBL198266_size_20_004,Inactive,0.27219
CHEMBL198269_size_20_001,Inactive,0.28064
CHEMBL198365_size_20_001,Inactive,0.37813
CHEMBL198493_size_20_001,Inactive,0.36749
CHEMBL198493_size_20_002,Inactive,0.16445
CHEMBL198605_size_20_001,Inactive,0.22486
CHEMBL198605_size_20_002,Inactive,0.4738
CHEMBL198605_size_20_003,Inactive,0.18052
CHEMBL198605_size_20_004,Inactive,0.22835
CHEMBL198605_size_20_005,Inactive,0.31
CHEMBL198623_size_20_001,Inactive,0.26893
CHEMBL198623_size_20_002,Inactive,0.25008
CHEMBL198708_size_20_001,Inactive,0.6366
CHEMBL198708_size_20_002,Inactive,0.52274
CHEMBL198708_size_20_003,Inactive,0.5135
CHEMBL199121_size_20_001,Inactive,0.68123
CHEMBL199121_size_20_002,Inactive,0.49566
CHEMBL199121_size_20_003,Inactive,0.24741
CHEMBL199125_size_20_001,Inactive,0.54954
CHEMBL199125_size_20_002,Inactive,0.31538
CHEMBL199172_size_20_001,Inactive,0.34748
CHEMBL199172_size_20_002,Inactive,0.36718
CHEMBL199172_size_20_003,Inactive,0.42779
CHEMBL199172_size_20_004,Inactive,0.48826
CHEMBL199172_size_20_005,Inactive,0.15431
CHEMBL199172_size_20_006,Inactive,0.1316
CHEMBL199172_size_20_007,Inactive,0.27278
CHEMBL199225_size_20_001,Inactive,0.37599
CHEMBL199225_size_20_002,Inactive,0.28716
CHEMBL199225_size_20_003,Inactive,0.49621
CHEMBL199225_size_20_004,Inactive,0.424
CHEMBL199244_size_20_001,Inactive,0.46016
CHEMBL199362_size_20_001,Inactive,0.11411
CHEMBL199362_size_20_002,Inactive,0.25963
CHEMBL199362_size_20_003,Inactive,0.1958
CHEMBL199362_size_20_004,Inactive,0.18781
CHEMBL199362_size_20_005,Inactive,0.26907
CHEMBL199362_size_20_006,Inactive,0.25806
CHEMBL199372_size_20_001,Inactive,0.60541
CHEMBL199372_size_20_002,Inactive,0.28261
CHEMBL199459_size_20_001,Inactive,0.51554
CHEMBL199459_size_20_002,Inactive,0.11149
CHEMBL199677_size_20_001,Inactive,0.71685
CHEMBL199677_size_20_002,Inactive,0.58508
CHEMBL199677_size_20_003,Inactive,0.40028
CHEMBL199782_size_20_001,Inactive,0.57329
CHEMBL199814_size_20_001,Inactive,0.5271
CHEMBL199814_size_20_002,Inactive,0.37847
CHEMBL199819_size_20_001,Inactive,0.54937
CHEMBL199819_size_20_002,Inactive,0.51612
CHEMBL199819_size_20_003,Inactive,0.23775
CHEMBL199819_size_20_004,Inactive,0.46516
CHEMBL199823_size_20_001,Inactive,0.59625
CHEMBL200571_size_20_001,Inactive,0.45944
CHEMBL200571_size_20_002,Inactive,0.43432
CHEMBL200571_size_20_003,Inactive,0.21804
CHEMBL200610_size_20_001,Inactive,0.4295
CHEMBL200610_size_20_002,Inactive,0.40232
CHEMBL200611_size_20_001,Inactive,0.43699
CHEMBL200611_size_20_002,Inactive,0.39019
CHEMBL200611_size_20_003,Inactive,0.52561
CHEMBL200732_size_20_001,Inactive,0.08378
CHEMBL200732_size_20_002,Inactive,0.04971
CHEMBL200810_size_20_001,Inactive,0.35466
CHEMBL200810_size_20_002,Inactive,0.39121
CHEMBL200810_size_20_003,Inactive,0.23726
CHEMBL200810_size_20_004,Inactive,0.25231
CHEMBL200811_size_20_001,Inactive,0.56718
CHEMBL200811_size_20_002,Inactive,0.2035
CHEMBL200811_size_20_003,Inactive,0.20325
CHEMBL200952_size_20_001,Inactive,0.44096
CHEMBL200952_size_20_002,Inactive,0.25432
CHEMBL200984_size_20_001,Inactive,0.66127
CHEMBL200984_size_20_002,Inactive,0.46142
CHEMBL2011538_size_20_001,Inactive,0.35638
CHEMBL2011538_size_20_002,Inactive,0.35259
CHEMBL2011539_size_20_001,Inactive,0.34066
CHEMBL2011539_size_20_002,Inactive,0.24862
CHEMBL2011539_size_20_003,Inactive,0.16316
CHEMBL2011540_size_20_001,Inactive,0.8723
CHEMBL2011540_size_20_002,Inactive,0.59606
CHEMBL2011540_size_20_003,Inactive,0.20658
CHEMBL2011540_size_20_004,Inactive,0.27838
CHEMBL2011541_size_20_001,Inactive,0.9246
CHEMBL2011541_size_20_002,Inactive,0.86114
CHEMBL2011541_size_20_003,Inactive,0.75443
CHEMBL2011541_size_20_004,Inactive,0.71259
CHEMBL2011543_size_20_001,Inactive,0.6595
CHEMBL2011543_size_20_002,Inactive,0.53672
CHEMBL2011543_size_20_003,Inactive,0.38465
CHEMBL2011543_size_20_004,Inactive,0.44462
CHEMBL2011543_size_20_005,Inactive,0.1945
CHEMBL2011544_size_20_001,Inactive,0.44724
CHEMBL2011544_size_20_002,Inactive,0.50061
CHEMBL2011544_size_20_003,Inactive,0.80103
CHEMBL2011544_size_20_004,Inactive,0.72248
CHEMBL2011544_size_20_005,Inactive,0.35811
CHEMBL2011544_size_20_006,Inactive,0.47836
CHEMBL2011545_size_20_001,Inactive,0.55011
CHEMBL2011545_size_20_002,Inactive,0.35102
CHEMBL2011545_size_20_003,Inactive,0.22521
CHEMBL2011545_size_20_004,Inactive,0.16283
CHEMBL2011545_size_20_005,Inactive,0.40039
CHEMBL2011545_size_20_006,Inactive,0.25282
CHEMBL2011545_size_20_007,Inactive,0.37308
CHEMBL2011545_size_20_008,Inactive,0.3274
CHEMBL201202_size_20_001,Inactive,0.49421
CHEMBL201202_size_20_002,Inactive,0.3772
CHEMBL201202_size_20_003,Inactive,0.59066
CHEMBL201632_size_20_001,Inactive,0.52106
CHEMBL201632_size_20_002,Inactive,0.21304
CHEMBL202087_size_20_001,Inactive,0.43608
CHEMBL202087_size_20_002,Inactive,0.42247
CHEMBL202137_size_20_001,Inactive,0.25195
CHEMBL202137_size_20_002,Inactive,0.27396
CHEMBL202137_size_20_003,Inactive,0.19246
CHEMBL202137_size_20_004,Inactive,0.22505
CHEMBL202140_size_20_001,Inactive,0.37272
CHEMBL202140_size_20_002,Inactive,0.44273
CHEMBL202240_size_20_001,Inactive,0.67192
CHEMBL2022406_size_20_001,Inactive,0.30622
CHEMBL2022406_size_20_002,Inactive,0.16701
CHEMBL202246_size_20_001,Inactive,0.48015
CHEMBL202246_size_20_002,Inactive,0.25506
CHEMBL202246_size_20_003,Inactive,0.2238
CHEMBL2024606_size_20_001,Inactive,0.20063
CHEMBL2024606_size_20_002,Inactive,0.29352
CHEMBL2024606_size_20_003,Inactive,0.11786
CHEMBL202515_size_20_001,Inactive,0.32459
CHEMBL2030543_size_20_001,Inactive,0.25979
CHEMBL2030543_size_20_002,Inactive,0.10956
CHEMBL2030543_size_20_003,Inactive,0.35229
CHEMBL2030543_size_20_004,Inactive,0.453
CHEMBL2030543_size_20_005,Inactive,0.2129
CHEMBL2030550_size_20_001,Inactive,0.77239
CHEMBL2030550_size_20_002,Inactive,0.38554
CHEMBL2030550_size_20_003,Inactive,0.36794
CHEMBL2031856_size_20_001,Inactive,0.6333
CHEMBL2031856_size_20_002,Inactive,0.73589
CHEMBL2031856_size_20_003,Inactive,0.22156
CHEMBL2031857_size_20_001,Inactive,0.16094
CHEMBL2031857_size_20_002,Inactive,0.26448
CHEMBL2031858_size_20_001,Inactive,0.20631
CHEMBL2031858_size_20_002,Inactive,0.39444
CHEMBL2031858_size_20_003,Inactive,0.19301
CHEMBL2031859_size_20_001,Inactive,0.28392
CHEMBL2031859_size_20_002,Inactive,0.19432
CHEMBL2031860_size_20_001,Inactive,0.70663
CHEMBL2031952_size_20_001,Inactive,0.43055
CHEMBL2031952_size_20_002,Inactive,0.41683
CHEMBL2031952_size_20_003,Inactive,0.33227
CHEMBL2031952_size_20_004,Inactive,0.23538
CHEMBL2031953_size_20_001,Inactive,0.73635
CHEMBL2031954_size_20_001,Inactive,0.77606
CHEMBL2031955_size_20_001,Inactive,0.72026
CHEMBL2031955_size_20_002,Inactive,0.27809
CHEMBL2031956_size_20_001,Inactive,0.43015
CHEMBL2031956_size_20_002,Inactive,0.2986
CHEMBL2031956_size_20_003,Inactive,0.21542
CHEMBL2031956_size_20_004,Inactive,0.18801
CHEMBL2031957_size_20_001,Inactive,0.66108
CHEMBL2031957_size_20_002,Inactive,0.74921
CHEMBL2035058_size_20_001,Inactive,0.35728
CHEMBL2035058_size_20_002,Inactive,0.36933
CHEMBL2035058_size_20_003,Inactive,0.52404
CHEMBL2035058_size_20_004,Inactive,0.21577
CHEMBL2035059_size_20_001,Inactive,0.10654
CHEMBL2035059_size_20_002,Inactive,0.09021
CHEMBL2035059_size_20_003,Inactive,0.09506
CHEMBL2035060_size_20_001,Inactive,0.26968
CHEMBL2035061_size_20_001,Inactive,0.32818
CHEMBL2035061_size_20_002,Inactive,0.40401
CHEMBL2035062_size_20_001,Inactive,0.27278
CHEMBL2035062_size_20_002,Inactive,0.30838
CHEMBL2035062_size_20_003,Inactive,0.23883
CHEMBL2035062_size_20_004,Inactive,0.18378
CHEMBL2035062_size_20_005,Inactive,0.24408
CHEMBL2035063_size_20_001,Inactive,0.4067
CHEMBL2035063_size_20_002,Inactive,0.31673
CHEMBL2035063_size_20_003,Inactive,0.30036
CHEMBL2035064_size_20_001,Inactive,0.15092
CHEMBL2035064_size_20_002,Inactive,0.15146
CHEMBL2035064_size_20_003,Inactive,0.17946
CHEMBL2035064_size_20_004,Inactive,0.32263
CHEMBL2035065_size_20_001,Inactive,0.46175
CHEMBL2035066_size_20_001,Inactive,0.27731
CHEMBL2035066_size_20_002,Inactive,0.27938
CHEMBL2035066_size_20_003,Inactive,0.20358
CHEMBL2035066_size_20_004,Inactive,0.20614
CHEMBL2035067_size_20_001,Inactive,0.20406
CHEMBL2036277_size_20_001,Inactive,0.23766
CHEMBL2036277_size_20_002,Inactive,0.09744
CHEMBL2036277_size_20_003,Inactive,0.11003
CHEMBL2036277_size_20_004,Inactive,0.06705
CHEMBL2036277_size_20_005,Inactive,0.10694
CHEMBL2036277_size_20_006,Inactive,0.13696
CHEMBL2036277_size_20_007,Inactive,0.15312
CHEMBL2036277_size_20_008,Inactive,0.23761
CHEMBL2036277_size_20_009,Inactive,0.17554
CHEMBL2036277_size_20_010,Inactive,0.33957
CHEMBL2036278_size_20_001,Inactive,0.16703
CHEMBL2036278_size_20_002,Inactive,0.09522
CHEMBL2036278_size_20_003,Inactive,0.24143
CHEMBL2036278_size_20_004,Inactive,0.17378
CHEMBL2036279_size_20_001,Inactive,0.7128
CHEMBL2036279_size_20_002,Inactive,0.60808
CHEMBL2036279_size_20_003,Inactive,0.24237
CHEMBL2036279_size_20_004,Inactive,0.55962
CHEMBL2036279_size_20_005,Inactive,0.62346
CHEMBL2036279_size_20_006,Inactive,0.36695
CHEMBL2036279_size_20_007,Inactive,0.35242
CHEMBL2036279_size_20_008,Inactive,0.22376
CHEMBL2036279_size_20_009,Inactive,0.36794
CHEMBL2036280_size_20_001,Inactive,0.41674
CHEMBL2036280_size_20_002,Inactive,0.21218
CHEMBL2036280_size_20_003,Inactive,0.20808
CHEMBL2036280_size_20_004,Inactive,0.33409
CHEMBL2036280_size_20_005,Inactive,0.15858
CHEMBL2036281_size_20_001,Inactive,0.55121
CHEMBL2036281_size_20_002,Inactive,0.2601
CHEMBL2036281_size_20_003,Inactive,0.29598
CHEMBL2036997_size_20_001,Inactive,0.60941
CHEMBL2036997_size_20_002,Inactive,0.42965
CHEMBL2036997_size_20_003,Inactive,0.36625
CHEMBL2036997_size_20_004,Inactive,0.29253
CHEMBL2036997_size_20_005,Inactive,0.36316
CHEMBL2037003_size_20_001,Inactive,0.60077
CHEMBL2037003_size_20_002,Inactive,0.26507
CHEMBL2037003_size_20_003,Inactive,0.60976
CHEMBL2037003_size_20_004,Inactive,0.25549
CHEMBL2037004_size_20_001,Inactive,0.64602
CHEMBL2037004_size_20_002,Inactive,0.29243
CHEMBL2037004_size_20_003,Inactive,0.55359
CHEMBL2037005_size_20_001,Inactive,0.43153
CHEMBL2037005_size_20_002,Inactive,0.20219
CHEMBL2037005_size_20_003,Inactive,0.13709
CHEMBL2037005_size_20_004,Inactive,0.51016
CHEMBL2037005_size_20_005,Inactive,0.17941
CHEMBL2037006_size_20_001,Inactive,0.5898
CHEMBL2037006_size_20_002,Inactive,0.64988
CHEMBL2037006_size_20_003,Inactive,0.5223
CHEMBL2037006_size_20_004,Inactive,0.41712
CHEMBL2037082_size_20_001,Inactive,0.50007
CHEMBL2037082_size_20_002,Inactive,0.46803
CHEMBL2037082_size_20_003,Inactive,0.42673
CHEMBL2037577_size_20_001,Inactive,0.29246
CHEMBL2037578_size_20_001,Inactive,0.43143
CHEMBL2037579_size_20_001,Inactive,0.34942
CHEMBL2037579_size_20_002,Inactive,0.22463
CHEMBL2037580_size_20_001,Inactive,0.28397
CHEMBL2037581_size_20_001,Inactive,0.13909
CHEMBL2037582_size_20_001,Inactive,0.3409
CHEMBL2037583_size_20_001,Inactive,0.12247
CHEMBL2037583_size_20_002,Inactive,0.11964
CHEMBL2037584_size_20_001,Inactive,0.46178
CHEMBL2037585_size_20_001,Inactive,0.25765
CHEMBL2037586_size_20_001,Inactive,0.17197
CHEMBL2037586_size_20_002,Inactive,0.39081
CHEMBL2037586_size_20_003,Inactive,0.15599
CHEMBL2037587_size_20_001,Inactive,0.2653
CHEMBL2037587_size_20_002,Inactive,0.30532
CHEMBL2037587_size_20_003,Inactive,0.21837
CHEMBL2037587_size_20_004,Inactive,0.5001
CHEMBL2037587_size_20_005,Inactive,0.29628
CHEMBL2037588_size_20_001,Inactive,0.15059
CHEMBL2042814_size_20_001,Inactive,0.13691
CHEMBL2042814_size_20_002,Inactive,0.20438
CHEMBL2042814_size_20_003,Inactive,0.11751
CHEMBL206285_size_20_001,Inactive,0.74241
CHEMBL206285_size_20_002,Inactive,0.64704
CHEMBL206285_size_20_003,Inactive,0.57238
CHEMBL2064741_size_20_001,Inactive,0.41749
CHEMBL2064741_size_20_002,Inactive,0.35055
CHEMBL2064742_size_20_001,Inactive,0.50405
CHEMBL2064742_size_20_002,Inactive,0.39994
CHEMBL2064742_size_20_003,Inactive,0.59708
CHEMBL2064742_size_20_004,Inactive,0.41882
CHEMBL2064743_size_20_001,Inactive,0.18852
CHEMBL2064743_size_20_002,Inactive,0.28108
CHEMBL2064743_size_20_003,Inactive,0.14296
CHEMBL2064743_size_20_004,Inactive,0.39128
CHEMBL2064743_size_20_005,Inactive,0.34857
CHEMBL2064743_size_20_006,Inactive,0.18807
CHEMBL206578_size_20_001,Inactive,0.25356
CHEMBL206895_size_20_001,Inactive,0.30199
CHEMBL207198_size_20_001,Inactive,0.34773
CHEMBL207318_size_20_001,Inactive,0.20064
CHEMBL207442_size_20_001,Inactive,0.62603
CHEMBL207442_size_20_002,Inactive,0.51608
CHEMBL207449_size_20_001,Inactive,0.2138
CHEMBL207449_size_20_002,Inactive,0.22793
CHEMBL207570_size_20_001,Inactive,0.5197
CHEMBL207570_size_20_002,Inactive,0.56867
CHEMBL207811_size_20_001,Inactive,0.32556
CHEMBL207887_size_20_001,Inactive,0.19563
CHEMBL207887_size_20_002,Inactive,0.19438
CHEMBL207887_size_20_003,Inactive,0.20703
CHEMBL207887_size_20_004,Inactive,0.20712
CHEMBL207887_size_20_005,Inactive,0.1993
CHEMBL207957_size_20_001,Inactive,0.37738
CHEMBL207957_size_20_002,Inactive,0.13037
CHEMBL207957_size_20_003,Inactive,0.35564
CHEMBL208202_size_20_001,Inactive,0.22819
CHEMBL208203_size_20_001,Inactive,0.4362
CHEMBL208203_size_20_002,Inactive,0.41882
CHEMBL208318_size_20_001,Inactive,0.36628
CHEMBL208472_size_20_001,Inactive,0.37143
CHEMBL208472_size_20_002,Inactive,0.15928
CHEMBL208472_size_20_003,Inactive,0.16927
CHEMBL208567_size_20_001,Inactive,0.28678
CHEMBL208711_size_20_001,Inactive,0.85275
CHEMBL208711_size_20_002,Inactive,0.31324
CHEMBL208755_size_20_001,Inactive,0.27671
CHEMBL209145_size_20_001,Inactive,0.28681
CHEMBL209145_size_20_002,Inactive,0.20025
CHEMBL209145_size_20_003,Inactive,0.38742
CHEMBL209145_size_20_004,Inactive,0.37513
CHEMBL209595_size_20_001,Inactive,0.51381
CHEMBL210057_size_20_001,Inactive,0.27281
CHEMBL210057_size_20_002,Inactive,0.1441
CHEMBL210372_size_20_001,Inactive,0.19344
CHEMBL210372_size_20_002,Inactive,0.5303
CHEMBL210469_size_20_001,Inactive,0.55098
CHEMBL210873_size_20_001,Inactive,0.34657
CHEMBL210873_size_20_002,Inactive,0.32928
CHEMBL211047_size_20_001,Inactive,0.36717
CHEMBL211047_size_20_002,Inactive,0.21095
CHEMBL211047_size_20_003,Inactive,0.51813
CHEMBL211047_size_20_004,Inactive,0.28994
CHEMBL2112052_size_20_001,Inactive,0.51291
CHEMBL2112052_size_20_002,Inactive,0.34026
CHEMBL2112052_size_20_003,Inactive,0.36867
CHEMBL2112052_size_20_004,Inactive,0.30056
CHEMBL2112994_size_20_001,Inactive,0.63775
CHEMBL2112995_size_20_001,Inactive,0.24598
