Pose,Real_Class,RF-Score-VS
CHEMBL1867780_size_20_003,Inactive,6.04454041861
CHEMBL1867780_size_20_004,Inactive,6.23772998473
CHEMBL1867780_size_20_005,Inactive,6.03040687583
CHEMBL1870418_size_20_001,Inactive,6.06754827067
CHEMBL1870418_size_20_002,Inactive,6.03586286943
CHEMBL1870418_size_20_003,Inactive,6.02265907245
CHEMBL1871400_size_20_001,Inactive,6.09020667502
CHEMBL1871400_size_20_002,Inactive,6.0186256984
CHEMBL1871400_size_20_003,Inactive,6.05265653416
CHEMBL1871400_size_20_004,Inactive,6.18343307991
CHEMBL1872535_size_20_001,Inactive,6.01547788813
CHEMBL1872535_size_20_002,Inactive,6.0074023606
CHEMBL1872535_size_20_003,Inactive,6.03201654559
CHEMBL1872535_size_20_004,Inactive,6.07043167714
CHEMBL1873151_size_20_001,Inactive,6.03496617032
CHEMBL1873151_size_20_002,Inactive,6.03255495703
CHEMBL187612_size_20_001,Inactive,6.13144074194
CHEMBL187612_size_20_002,Inactive,6.14822276074
CHEMBL187612_size_20_003,Inactive,6.08131560024
CHEMBL187612_size_20_004,Inactive,6.04580725049
CHEMBL187734_size_20_001,Inactive,6.01748291266
CHEMBL187734_size_20_002,Inactive,6.08054771296
CHEMBL187734_size_20_003,Inactive,5.99636374193
CHEMBL187734_size_20_004,Inactive,6.05703901301
CHEMBL187734_size_20_005,Inactive,6.04022851587
CHEMBL187734_size_20_006,Inactive,5.99484757894
CHEMBL1878318_size_20_001,Inactive,6.1048685789
CHEMBL1878318_size_20_002,Inactive,6.18601100994
CHEMBL1881631_size_20_001,Inactive,6.07847107535
CHEMBL1881631_size_20_002,Inactive,6.09831943419
CHEMBL1883167_size_20_001,Inactive,6.18408818813
CHEMBL1883167_size_20_002,Inactive,6.15622200441
CHEMBL1883167_size_20_003,Inactive,6.19155421782
CHEMBL1883630_size_20_001,Inactive,6.0281064379
CHEMBL1883630_size_20_002,Inactive,6.03331521348
CHEMBL1883630_size_20_003,Inactive,6.04164728236
CHEMBL1883630_size_20_004,Inactive,6.0935833818
CHEMBL1883630_size_20_005,Inactive,6.09912911998
CHEMBL1884140_size_20_001,Inactive,5.99405721801
CHEMBL1884140_size_20_002,Inactive,6.0605960773
CHEMBL1884140_size_20_003,Inactive,6.00856885508
CHEMBL1884140_size_20_004,Inactive,6.02861506177
CHEMBL1886723_size_20_001,Inactive,5.96583505487
CHEMBL1886723_size_20_002,Inactive,5.9848312914
CHEMBL1886723_size_20_003,Inactive,5.96976039715
CHEMBL1886723_size_20_004,Inactive,5.96802064304
CHEMBL1886723_size_20_005,Inactive,5.96877146218
CHEMBL1886723_size_20_006,Inactive,5.97049110484
CHEMBL1888000_size_20_001,Inactive,6.09933650079
CHEMBL1888000_size_20_002,Inactive,6.07192683835
CHEMBL1888000_size_20_003,Inactive,6.0342784985
CHEMBL1888000_size_20_004,Inactive,6.07256489054
CHEMBL1888000_size_20_005,Inactive,6.02382487631
CHEMBL1888196_size_20_001,Inactive,6.21756665264
CHEMBL1890694_size_20_001,Inactive,6.02291799364
CHEMBL1890694_size_20_002,Inactive,5.99992199663
CHEMBL1890694_size_20_003,Inactive,6.02757261742
CHEMBL1890694_size_20_004,Inactive,5.99552218182
CHEMBL1890694_size_20_005,Inactive,6.01120583164
CHEMBL1890694_size_20_006,Inactive,6.02529961561
CHEMBL189547_size_20_001,Inactive,6.01728085978
CHEMBL189547_size_20_002,Inactive,6.05795729148
CHEMBL189547_size_20_003,Inactive,6.03968414128
CHEMBL189547_size_20_004,Inactive,5.9948652679
CHEMBL189547_size_20_005,Inactive,5.9841551975
CHEMBL189547_size_20_006,Inactive,5.99538355517
CHEMBL1897070_size_20_001,Inactive,6.12599124304
CHEMBL1897070_size_20_002,Inactive,6.07919903454
CHEMBL1897070_size_20_003,Inactive,6.04867009994
CHEMBL1897070_size_20_004,Inactive,6.06889271851
CHEMBL1897070_size_20_005,Inactive,6.13095339527
CHEMBL1897070_size_20_006,Inactive,6.04680774278
CHEMBL189950_size_20_001,Inactive,6.02127616685
CHEMBL189950_size_20_002,Inactive,6.04726696694
CHEMBL189950_size_20_003,Inactive,6.06121365895
CHEMBL189950_size_20_004,Inactive,6.08894770098
CHEMBL190169_size_20_001,Inactive,6.22714270143
CHEMBL190169_size_20_002,Inactive,6.20540845473
CHEMBL1903207_size_20_001,Inactive,5.98814933631
CHEMBL1903207_size_20_002,Inactive,5.99190676496
CHEMBL1903207_size_20_003,Inactive,5.98024744753
CHEMBL1903207_size_20_004,Inactive,5.979631216
CHEMBL1903400_size_20_001,Inactive,6.06109555581
CHEMBL1903400_size_20_002,Inactive,6.04261584403
CHEMBL1903482_size_20_001,Inactive,6.01142739959
CHEMBL1903482_size_20_002,Inactive,6.00262267793
CHEMBL1903482_size_20_003,Inactive,5.98965010817
CHEMBL1903482_size_20_004,Inactive,5.97972193245
CHEMBL1903482_size_20_005,Inactive,5.98725966929
CHEMBL1903482_size_20_006,Inactive,6.00406526789
CHEMBL1903482_size_20_007,Inactive,5.99035277706
CHEMBL1903482_size_20_008,Inactive,5.9864622258
CHEMBL190352_size_20_001,Inactive,6.06815457835
CHEMBL190352_size_20_002,Inactive,6.04464314007
CHEMBL190352_size_20_003,Inactive,6.07390138485
CHEMBL190368_size_20_001,Inactive,6.03011986644
CHEMBL190368_size_20_002,Inactive,6.05026771726
CHEMBL190368_size_20_003,Inactive,6.02539023393
CHEMBL190368_size_20_004,Inactive,6.01373135721
CHEMBL1903970_size_20_001,Inactive,5.9937508601
CHEMBL1903970_size_20_002,Inactive,5.96948434383
CHEMBL1903970_size_20_003,Inactive,5.99403583534
CHEMBL1903970_size_20_004,Inactive,5.99645362979
CHEMBL1903970_size_20_005,Inactive,5.97990588724
CHEMBL1903970_size_20_006,Inactive,5.96839568838
CHEMBL1905872_size_20_001,Inactive,6.1946455701
CHEMBL1905872_size_20_002,Inactive,6.13676871258
CHEMBL1905872_size_20_003,Inactive,6.04589045329
CHEMBL1905872_size_20_004,Inactive,6.0537426149
CHEMBL190905_size_20_001,Inactive,6.01944479987
CHEMBL190905_size_20_002,Inactive,6.00367114568
CHEMBL190905_size_20_003,Inactive,6.05276207702
CHEMBL190905_size_20_004,Inactive,5.99535933414
CHEMBL190905_size_20_005,Inactive,6.02182477525
CHEMBL192774_size_20_001,Inactive,6.58642286031
CHEMBL192774_size_20_002,Inactive,6.51984817134
CHEMBL1933821_size_20_001,Inactive,6.03039860364
CHEMBL1933821_size_20_002,Inactive,6.09159818663
CHEMBL1933821_size_20_003,Inactive,6.04554171255
CHEMBL1933821_size_20_004,Inactive,6.09815936013
CHEMBL1933821_size_20_005,Inactive,6.03688586836
CHEMBL1933822_size_20_001,Inactive,6.24036766616
CHEMBL1933822_size_20_002,Inactive,6.23827963865
CHEMBL1933824_size_20_001,Inactive,6.10097732527
CHEMBL1933824_size_20_002,Inactive,6.06167026504
CHEMBL1933824_size_20_003,Inactive,6.07186328141
CHEMBL1933824_size_20_004,Inactive,6.02761755067
CHEMBL1933824_size_20_005,Inactive,6.06348733248
CHEMBL1933825_size_20_001,Inactive,6.06177820845
CHEMBL1933825_size_20_002,Inactive,6.01564911441
CHEMBL1933825_size_20_003,Inactive,6.07647966598
CHEMBL1933825_size_20_004,Inactive,6.04106993054
CHEMBL1933825_size_20_005,Inactive,6.09946165751
CHEMBL1933826_size_20_001,Inactive,6.12993696644
CHEMBL1933826_size_20_002,Inactive,6.07487565832
CHEMBL1933826_size_20_003,Inactive,6.12120040161
CHEMBL1933826_size_20_004,Inactive,6.15876678433
CHEMBL1933826_size_20_005,Inactive,6.06268545762
CHEMBL1933826_size_20_006,Inactive,6.01608790245
CHEMBL1933827_size_20_001,Inactive,6.06237207383
CHEMBL1933827_size_20_002,Inactive,6.18954830962
CHEMBL1933827_size_20_003,Inactive,6.11346292072
CHEMBL1933827_size_20_004,Inactive,6.0526455893
CHEMBL1933827_size_20_005,Inactive,6.03536347372
CHEMBL1933829_size_20_001,Inactive,6.05146724671
CHEMBL1933829_size_20_002,Inactive,6.07518781463
CHEMBL1933830_size_20_001,Inactive,6.07701932009
CHEMBL1933830_size_20_002,Inactive,6.04390880094
CHEMBL1933830_size_20_003,Inactive,6.04399107344
CHEMBL1933830_size_20_004,Inactive,6.02202187199
CHEMBL1933830_size_20_005,Inactive,6.03264260273
CHEMBL1933831_size_20_001,Inactive,6.13622624071
CHEMBL1933831_size_20_002,Inactive,6.12883346015
CHEMBL1933831_size_20_003,Inactive,6.10140366718
CHEMBL1933831_size_20_004,Inactive,6.12791501667
CHEMBL1933831_size_20_005,Inactive,6.10519690178
CHEMBL1933831_size_20_006,Inactive,6.1985775041
CHEMBL1933831_size_20_007,Inactive,6.1355656958
CHEMBL1933832_size_20_001,Inactive,6.15456347703
CHEMBL1933832_size_20_002,Inactive,6.12029374099
CHEMBL1933832_size_20_003,Inactive,6.10873256107
CHEMBL1933833_size_20_001,Inactive,6.06237972416
CHEMBL1933833_size_20_002,Inactive,6.02004409032
CHEMBL1933834_size_20_001,Inactive,6.14400922401
CHEMBL1933834_size_20_002,Inactive,6.18774995219
CHEMBL1933834_size_20_003,Inactive,6.15626208445
CHEMBL1933835_size_20_001,Inactive,6.10010688511
CHEMBL1933835_size_20_002,Inactive,6.10500096298
CHEMBL1933835_size_20_003,Inactive,6.15093155246
CHEMBL1933835_size_20_004,Inactive,6.09974536502
CHEMBL1933836_size_20_001,Inactive,6.15471928908
CHEMBL1933840_size_20_001,Inactive,6.05661230088
CHEMBL1933840_size_20_002,Inactive,6.15992430642
CHEMBL1933840_size_20_003,Inactive,6.05066107156
CHEMBL1933840_size_20_004,Inactive,6.13818291956
CHEMBL1933841_size_20_001,Inactive,6.15633360423
CHEMBL1933841_size_20_002,Inactive,6.17102076294
CHEMBL1933841_size_20_003,Inactive,6.14429252819
CHEMBL1933841_size_20_004,Inactive,6.13031202938
CHEMBL1933842_size_20_001,Inactive,6.0537549972
CHEMBL1933842_size_20_002,Inactive,6.04042440948
CHEMBL1933842_size_20_003,Inactive,6.09590377069
CHEMBL1933843_size_20_001,Inactive,6.1388014741
CHEMBL1933843_size_20_002,Inactive,6.19542404295
CHEMBL1933844_size_20_001,Inactive,6.12928068394
CHEMBL1933844_size_20_002,Inactive,6.18451064775
CHEMBL1933844_size_20_003,Inactive,6.11315449606
CHEMBL1933844_size_20_004,Inactive,6.04503297235
CHEMBL1933844_size_20_005,Inactive,6.02859554234
CHEMBL1933845_size_20_001,Inactive,6.12063835278
CHEMBL1933845_size_20_002,Inactive,6.2049869647
CHEMBL1933845_size_20_003,Inactive,6.2254742103
CHEMBL1933845_size_20_004,Inactive,6.13201153013
CHEMBL1933845_size_20_005,Inactive,6.34591205424
CHEMBL1934309_size_20_001,Inactive,6.08927587599
CHEMBL1934309_size_20_002,Inactive,6.121486327
CHEMBL1934309_size_20_003,Inactive,6.11156524407
CHEMBL1934309_size_20_004,Inactive,6.14966370299
CHEMBL1934309_size_20_005,Inactive,6.1091936174
CHEMBL1934311_size_20_001,Inactive,6.04688419513
CHEMBL1934311_size_20_002,Inactive,6.06427470772
CHEMBL1934315_size_20_001,Inactive,6.04780903697
CHEMBL1934315_size_20_002,Inactive,6.09392431409
CHEMBL1934315_size_20_003,Inactive,6.05846548815
CHEMBL1934315_size_20_004,Inactive,6.05798600564
CHEMBL1934315_size_20_005,Inactive,6.05323843812
CHEMBL1934315_size_20_006,Inactive,6.03307245604
CHEMBL1934316_size_20_001,Inactive,6.0896901723
CHEMBL1934316_size_20_002,Inactive,6.03313326589
CHEMBL1934469_size_20_001,Inactive,6.01401359951
CHEMBL1934469_size_20_002,Inactive,6.04121496279
CHEMBL1934470_size_20_001,Inactive,6.00756503145
CHEMBL1934470_size_20_002,Inactive,6.02941942735
CHEMBL1934474_size_20_001,Inactive,6.08742339847
CHEMBL1934474_size_20_002,Inactive,6.02465254696
CHEMBL1934474_size_20_003,Inactive,6.01925092392
CHEMBL1934475_size_20_001,Inactive,6.02295282407
CHEMBL1934475_size_20_002,Inactive,6.04350943627
CHEMBL1934475_size_20_003,Inactive,6.06948240192
CHEMBL1934477_size_20_001,Inactive,6.04050481242
CHEMBL1934477_size_20_002,Inactive,6.02743135464
CHEMBL1934477_size_20_003,Inactive,6.02572472424
CHEMBL1934477_size_20_004,Inactive,6.12265640108
CHEMBL1934477_size_20_005,Inactive,6.07921490596
CHEMBL1934477_size_20_006,Inactive,6.03809447079
CHEMBL1934478_size_20_001,Inactive,6.02958588774
CHEMBL1934478_size_20_002,Inactive,6.09063574038
CHEMBL1934478_size_20_003,Inactive,6.06714288741
CHEMBL1934479_size_20_001,Inactive,6.13695355001
CHEMBL1934479_size_20_002,Inactive,6.13335214938
CHEMBL193459_size_20_001,Inactive,6.57074232242
CHEMBL193459_size_20_002,Inactive,6.68123874117
CHEMBL194399_size_20_001,Inactive,5.97742819285
CHEMBL194399_size_20_002,Inactive,6.02158777862
CHEMBL194411_size_20_001,Inactive,6.02745404759
CHEMBL194411_size_20_002,Inactive,6.09248122146
CHEMBL194411_size_20_003,Inactive,6.07079065202
CHEMBL194411_size_20_004,Inactive,6.04629147399
CHEMBL194411_size_20_005,Inactive,6.06452107039
CHEMBL1946566_size_20_001,Inactive,6.13863967781
CHEMBL1946567_size_20_001,Inactive,6.32393839756
CHEMBL1946567_size_20_002,Inactive,6.4160175168
CHEMBL1946568_size_20_001,Inactive,6.43811025147
CHEMBL1946569_size_20_001,Inactive,6.36386910896
CHEMBL1946570_size_20_001,Inactive,6.32309356283
CHEMBL1946571_size_20_001,Inactive,6.21621380691
CHEMBL1946571_size_20_002,Inactive,6.32217760524
CHEMBL1946572_size_20_001,Inactive,6.21235931268
CHEMBL1946572_size_20_002,Inactive,6.38403978444
CHEMBL1946572_size_20_003,Inactive,6.36115585407
CHEMBL1946572_size_20_004,Inactive,6.29154789584
CHEMBL1946572_size_20_005,Inactive,6.51276863177
CHEMBL1946753_size_20_001,Inactive,6.42720422869
CHEMBL1946753_size_20_002,Inactive,6.41092231229
CHEMBL1946753_size_20_003,Inactive,6.50759098035
CHEMBL1946754_size_20_001,Inactive,6.40485529663
CHEMBL1946755_size_20_001,Inactive,6.56212984658
CHEMBL1946755_size_20_002,Inactive,6.46638566241
CHEMBL1946756_size_20_001,Inactive,6.64597738876
CHEMBL1946756_size_20_002,Inactive,6.48131381693
CHEMBL1946757_size_20_001,Inactive,6.2865484768
CHEMBL1946758_size_20_001,Inactive,6.52433036283
CHEMBL1946758_size_20_002,Inactive,6.53158071846
CHEMBL1946952_size_20_001,Inactive,6.54876351048
CHEMBL1946953_size_20_001,Inactive,6.28925961337
CHEMBL1946953_size_20_002,Inactive,6.31769961555
CHEMBL1946953_size_20_003,Inactive,6.26134906982
CHEMBL1946954_size_20_001,Inactive,6.56326674661
CHEMBL1946954_size_20_002,Inactive,6.5364841529
CHEMBL1946955_size_20_001,Inactive,6.37806479631
CHEMBL1946955_size_20_002,Inactive,6.26901694826
CHEMBL1947138_size_20_001,Inactive,6.33729462902
CHEMBL1947138_size_20_002,Inactive,6.36771763664
CHEMBL1947138_size_20_003,Inactive,6.29153027102
CHEMBL1947139_size_20_001,Inactive,6.59029232695
CHEMBL1947139_size_20_002,Inactive,6.39160256887
CHEMBL1947139_size_20_003,Inactive,6.44181467649
CHEMBL1947140_size_20_001,Inactive,6.38335019923
CHEMBL1947140_size_20_002,Inactive,6.3521725832
CHEMBL1947140_size_20_003,Inactive,6.40671321669
CHEMBL1947141_size_20_001,Inactive,6.51986932429
CHEMBL1947142_size_20_001,Inactive,6.25313499705
CHEMBL1947142_size_20_002,Inactive,6.28737694404
CHEMBL1947142_size_20_003,Inactive,6.20605437369
CHEMBL1947143_size_20_001,Inactive,6.15050011594
CHEMBL1947143_size_20_002,Inactive,6.1599991205
CHEMBL1947144_size_20_001,Inactive,6.10173049114
CHEMBL1947144_size_20_002,Inactive,6.21529678836
CHEMBL1947145_size_20_001,Inactive,6.11420816702
CHEMBL1947145_size_20_002,Inactive,6.33015089172
CHEMBL1947146_size_20_001,Inactive,6.21358852073
CHEMBL1947146_size_20_002,Inactive,6.19974074239
CHEMBL1947146_size_20_003,Inactive,6.17533578147
CHEMBL1947147_size_20_001,Inactive,6.30168308666
CHEMBL1947147_size_20_002,Inactive,6.32669019865
CHEMBL1947147_size_20_003,Inactive,6.25016782617
CHEMBL1947147_size_20_004,Inactive,6.24852866267
CHEMBL194740_size_20_001,Inactive,6.30408279773
CHEMBL194740_size_20_002,Inactive,6.26438897944
CHEMBL1956349_size_20_001,Inactive,6.02151905822
CHEMBL1956349_size_20_002,Inactive,6.00807329053
CHEMBL1956349_size_20_003,Inactive,6.05172855532
CHEMBL1956349_size_20_004,Inactive,5.9963438522
CHEMBL1956349_size_20_005,Inactive,6.02494211858
CHEMBL1956350_size_20_001,Inactive,6.03420306067
CHEMBL1956350_size_20_002,Inactive,6.03437795056
CHEMBL1956350_size_20_003,Inactive,6.04941332821
CHEMBL1956350_size_20_004,Inactive,6.03751143286
CHEMBL1956350_size_20_005,Inactive,6.04211490278
CHEMBL1956357_size_20_001,Inactive,6.0051631274
CHEMBL1956357_size_20_002,Inactive,5.982446417
CHEMBL1956357_size_20_003,Inactive,6.03555820041
CHEMBL1956357_size_20_004,Inactive,6.03282987309
CHEMBL1956358_size_20_001,Inactive,6.02715004756
CHEMBL1956358_size_20_002,Inactive,6.00227331477
CHEMBL1956358_size_20_003,Inactive,6.02704220456
CHEMBL1956358_size_20_004,Inactive,6.04062055463
CHEMBL1956358_size_20_005,Inactive,5.98293464575
CHEMBL1956358_size_20_006,Inactive,6.02650240911
CHEMBL1956359_size_20_001,Inactive,6.02663811714
CHEMBL1956359_size_20_002,Inactive,6.02962477909
CHEMBL1956359_size_20_003,Inactive,6.02233036305
CHEMBL1956359_size_20_004,Inactive,6.02427534802
CHEMBL1956359_size_20_005,Inactive,6.04101760251
CHEMBL1956359_size_20_006,Inactive,6.01461397895
CHEMBL1956360_size_20_001,Inactive,6.14295092998
CHEMBL1956360_size_20_002,Inactive,6.08861247226
CHEMBL1956360_size_20_003,Inactive,6.08967717572
CHEMBL1956360_size_20_004,Inactive,6.08951027683
CHEMBL1956360_size_20_005,Inactive,6.11767039086
CHEMBL1956360_size_20_006,Inactive,6.05437487592
CHEMBL1956361_size_20_001,Inactive,6.1443236905
CHEMBL1956361_size_20_002,Inactive,6.07850429688
CHEMBL1956361_size_20_003,Inactive,6.14560647872
CHEMBL1956361_size_20_004,Inactive,6.16947559279
CHEMBL1956361_size_20_005,Inactive,6.07663981397
CHEMBL1956362_size_20_001,Inactive,6.02797569935
CHEMBL1956362_size_20_002,Inactive,5.98409763921
CHEMBL1956362_size_20_003,Inactive,6.04427566305
CHEMBL1956363_size_20_001,Inactive,6.02369579919
CHEMBL1956363_size_20_002,Inactive,6.02642511442
CHEMBL1956363_size_20_003,Inactive,6.0249443671
CHEMBL1956363_size_20_004,Inactive,6.07270338218
CHEMBL1956365_size_20_001,Inactive,6.01633835631
CHEMBL1956365_size_20_002,Inactive,6.01957768268
CHEMBL1956365_size_20_003,Inactive,6.05120034333
CHEMBL1956365_size_20_004,Inactive,6.00360468231
CHEMBL1956366_size_20_001,Inactive,6.08532368386
CHEMBL1956366_size_20_002,Inactive,6.07249481652
CHEMBL1956366_size_20_003,Inactive,6.11154384219
CHEMBL1956366_size_20_004,Inactive,6.13417134377
CHEMBL1956366_size_20_005,Inactive,6.08452243228
CHEMBL1956367_size_20_001,Inactive,6.00191125597
CHEMBL1956367_size_20_002,Inactive,6.05689707736
CHEMBL1956367_size_20_003,Inactive,6.00912180525
CHEMBL1956367_size_20_004,Inactive,6.03028217678
CHEMBL1956368_size_20_001,Inactive,6.04829333118
CHEMBL1956368_size_20_002,Inactive,6.00202024087
CHEMBL1956368_size_20_003,Inactive,6.05192191041
CHEMBL1956368_size_20_004,Inactive,6.0551646754
CHEMBL1956368_size_20_005,Inactive,6.02919084495
CHEMBL1956368_size_20_006,Inactive,6.05835778059
CHEMBL1956369_size_20_001,Inactive,6.05259961755
CHEMBL1956369_size_20_002,Inactive,6.05035480657
CHEMBL1956369_size_20_003,Inactive,6.04233661761
CHEMBL1956369_size_20_004,Inactive,6.06410216963
CHEMBL1956369_size_20_005,Inactive,6.0921810927
CHEMBL1956369_size_20_006,Inactive,6.12214198169
CHEMBL1956370_size_20_001,Inactive,6.0053282386
CHEMBL1956370_size_20_002,Inactive,6.02497151158
CHEMBL1956370_size_20_003,Inactive,5.99599252637
CHEMBL1956370_size_20_004,Inactive,6.01465012441
CHEMBL1956370_size_20_005,Inactive,6.02599906824
CHEMBL1956370_size_20_006,Inactive,5.99899414643
CHEMBL1956371_size_20_001,Inactive,6.03871823161
CHEMBL1956371_size_20_002,Inactive,6.01282973933
CHEMBL1956371_size_20_003,Inactive,6.01381262751
CHEMBL1956371_size_20_004,Inactive,6.01537731865
CHEMBL1956371_size_20_005,Inactive,6.0330219976
CHEMBL1956371_size_20_006,Inactive,6.00113662628
CHEMBL1956371_size_20_007,Inactive,6.05174976974
CHEMBL1956371_size_20_008,Inactive,6.03235278648
CHEMBL1956877_size_20_001,Inactive,6.01657450407
CHEMBL1956877_size_20_002,Inactive,6.07237582844
CHEMBL1956877_size_20_003,Inactive,6.01565335019
CHEMBL1956877_size_20_004,Inactive,5.98801091296
CHEMBL1956878_size_20_001,Inactive,6.03754517719
CHEMBL1956878_size_20_002,Inactive,5.9867347123
CHEMBL1956878_size_20_003,Inactive,6.09831683262
CHEMBL1956878_size_20_004,Inactive,6.02673126127
CHEMBL1956878_size_20_005,Inactive,6.0416351687
CHEMBL195953_size_20_001,Inactive,6.03031659779
CHEMBL195953_size_20_002,Inactive,5.99735568702
CHEMBL195953_size_20_003,Inactive,6.01185250049
CHEMBL195953_size_20_004,Inactive,6.02905461934
CHEMBL196139_size_20_001,Inactive,5.99445772186
CHEMBL196139_size_20_002,Inactive,6.03052222059
CHEMBL196139_size_20_003,Inactive,6.00341410757
CHEMBL196139_size_20_004,Inactive,6.07185520623
CHEMBL196139_size_20_005,Inactive,6.03612563334
CHEMBL196139_size_20_006,Inactive,6.09870734914
CHEMBL1961796_size_20_001,Inactive,6.04591487349
CHEMBL1961796_size_20_002,Inactive,6.03709236376
CHEMBL1961796_size_20_003,Inactive,6.05675084
CHEMBL1961797_size_20_001,Inactive,6.00879204401
CHEMBL1961797_size_20_002,Inactive,6.02982992345
CHEMBL1961797_size_20_003,Inactive,6.02209718972
CHEMBL196227_size_20_001,Inactive,6.02084836614
CHEMBL196227_size_20_002,Inactive,6.02330302697
CHEMBL196227_size_20_003,Inactive,5.97799223312
CHEMBL196227_size_20_004,Inactive,6.04931518045
CHEMBL196260_size_20_001,Inactive,6.02074296224
CHEMBL196260_size_20_002,Inactive,6.02947355471
CHEMBL196260_size_20_003,Inactive,6.02383499712
CHEMBL196260_size_20_004,Inactive,6.02015019815
CHEMBL196260_size_20_005,Inactive,6.08431204942
CHEMBL196261_size_20_001,Inactive,6.06966044209
CHEMBL196261_size_20_002,Inactive,6.04334054572
CHEMBL196261_size_20_003,Inactive,6.07062806448
CHEMBL196261_size_20_004,Inactive,6.02784331127
CHEMBL196261_size_20_005,Inactive,6.04403104672
CHEMBL196261_size_20_006,Inactive,6.03819143371
CHEMBL196261_size_20_007,Inactive,6.13660200998
CHEMBL196261_size_20_008,Inactive,6.15338560462
CHEMBL196261_size_20_009,Inactive,6.04290624474
CHEMBL196261_size_20_010,Inactive,6.04886419776
CHEMBL196261_size_20_011,Inactive,6.10173259572
CHEMBL19641_size_20_001,Inactive,6.11775375465
CHEMBL19641_size_20_002,Inactive,6.08405022265
CHEMBL19641_size_20_003,Inactive,6.12400953341
CHEMBL19641_size_20_004,Inactive,6.06257096024
CHEMBL19641_size_20_005,Inactive,6.06551130082
CHEMBL19641_size_20_006,Inactive,6.02295860827
CHEMBL196428_size_20_001,Inactive,6.25002354828
CHEMBL196428_size_20_002,Inactive,6.33639602358
CHEMBL196428_size_20_003,Inactive,6.35756868408
CHEMBL196428_size_20_004,Inactive,6.44574279596
CHEMBL196537_size_20_001,Inactive,6.00505297029
CHEMBL196537_size_20_002,Inactive,6.0003213735
CHEMBL196590_size_20_001,Inactive,6.03159879622
CHEMBL196590_size_20_002,Inactive,6.07252317941
CHEMBL196590_size_20_003,Inactive,6.07245834887
CHEMBL197268_size_20_001,Inactive,6.01011276746
CHEMBL197268_size_20_002,Inactive,6.02734309768
CHEMBL197268_size_20_003,Inactive,6.02817469241
CHEMBL197268_size_20_004,Inactive,6.0972932792
CHEMBL197268_size_20_005,Inactive,6.06665640525
CHEMBL197268_size_20_006,Inactive,6.03708756278
CHEMBL197268_size_20_007,Inactive,6.08965258861
CHEMBL197636_size_20_001,Inactive,6.13631048083
CHEMBL197636_size_20_002,Inactive,6.14892552051
CHEMBL197636_size_20_003,Inactive,6.27129770832
CHEMBL197636_size_20_004,Inactive,6.27024176454
CHEMBL197636_size_20_005,Inactive,6.24637329309
CHEMBL197636_size_20_006,Inactive,6.25255702878
CHEMBL197637_size_20_001,Inactive,6.14323760746
CHEMBL197637_size_20_002,Inactive,6.16558497152
CHEMBL197637_size_20_003,Inactive,6.1345704022
CHEMBL197671_size_20_001,Inactive,6.28168431029
CHEMBL197671_size_20_002,Inactive,6.21202513994
CHEMBL197671_size_20_003,Inactive,6.43878796747
CHEMBL1977129_size_20_001,Inactive,6.10734776577
CHEMBL1977129_size_20_002,Inactive,6.07783620201
CHEMBL1977129_size_20_003,Inactive,6.01999486914
CHEMBL197823_size_20_001,Inactive,6.09886308216
CHEMBL197848_size_20_001,Inactive,6.25507416636
CHEMBL197848_size_20_002,Inactive,6.34193875399
CHEMBL197848_size_20_003,Inactive,6.21322112586
CHEMBL197971_size_20_001,Inactive,6.07737279643
CHEMBL197971_size_20_002,Inactive,6.08272820386
CHEMBL198034_size_20_001,Inactive,6.00621407642
CHEMBL198034_size_20_002,Inactive,6.03110007963
CHEMBL198034_size_20_003,Inactive,6.01351282431
CHEMBL198034_size_20_004,Inactive,6.06451042979
CHEMBL198034_size_20_005,Inactive,6.06940200305
CHEMBL198034_size_20_006,Inactive,5.99867532568
CHEMBL198034_size_20_007,Inactive,6.04355656355
CHEMBL198034_size_20_008,Inactive,6.10157267298
CHEMBL198091_size_20_001,Inactive,6.44527422373
CHEMBL198091_size_20_002,Inactive,6.42998196053
CHEMBL198166_size_20_001,Inactive,6.1313697817
CHEMBL198166_size_20_002,Inactive,6.1337749832
CHEMBL198166_size_20_003,Inactive,6.07545324623
CHEMBL198170_size_20_001,Inactive,6.0842328657
CHEMBL198170_size_20_002,Inactive,6.13885450282
CHEMBL198207_size_20_001,Inactive,6.22990401107
CHEMBL198207_size_20_002,Inactive,6.24832662195
CHEMBL198266_size_20_001,Inactive,6.21271488443
CHEMBL198266_size_20_002,Inactive,6.40420069813
CHEMBL198266_size_20_003,Inactive,6.38738479684
CHEMBL198266_size_20_004,Inactive,6.38731200076
CHEMBL198269_size_20_001,Inactive,6.26560574038
CHEMBL198365_size_20_001,Inactive,6.32309588601
CHEMBL198493_size_20_001,Inactive,6.12612389887
CHEMBL198493_size_20_002,Inactive,6.05929197878
CHEMBL198605_size_20_001,Inactive,6.36205797062
CHEMBL198605_size_20_002,Inactive,6.21095914213
CHEMBL198605_size_20_003,Inactive,6.24980905267
CHEMBL198605_size_20_004,Inactive,6.2168070674
CHEMBL198605_size_20_005,Inactive,6.25160458844
CHEMBL198623_size_20_001,Inactive,6.13173138757
CHEMBL198623_size_20_002,Inactive,6.21277127515
CHEMBL198708_size_20_001,Inactive,6.11770746693
CHEMBL198708_size_20_002,Inactive,6.11153390687
