Pose,Real_Class,Docking_score
ZINC13800496_size_20_007,Inactive,-6.7
ZINC13800496_size_20_008,Inactive,-6.7
ZINC13800496_size_20_009,Inactive,-6.6
ZINC13800496_size_20_010,Inactive,-6.5
ZINC13800496_size_20_011,Inactive,-6.2
ZINC13800496_size_20_012,Inactive,-6.1
ZINC13810792_size_20_001,Inactive,-8.6
ZINC13810792_size_20_002,Inactive,-7.9
ZINC13810792_size_20_003,Inactive,-7.5
ZINC13810792_size_20_004,Inactive,-7.3
ZINC13810792_size_20_005,Inactive,-7.1
ZINC13810792_size_20_006,Inactive,-7.1
ZINC13810792_size_20_007,Inactive,-6.4
ZINC13810792_size_20_008,Inactive,-6.4
ZINC13810792_size_20_009,Inactive,-6.3
ZINC13810792_size_20_010,Inactive,-6.3
ZINC13810792_size_20_011,Inactive,-6
ZINC13810792_size_20_012,Inactive,-5.8
ZINC13895892_size_20_001,Inactive,-7.3
ZINC13895892_size_20_002,Inactive,-6.9
ZINC13895892_size_20_003,Inactive,-6.4
ZINC13895892_size_20_004,Inactive,-6.4
ZINC13895892_size_20_005,Inactive,-6.3
ZINC13895892_size_20_006,Inactive,-6.2
ZINC13895892_size_20_007,Inactive,-6.2
ZINC13895892_size_20_008,Inactive,-6.1
ZINC13895892_size_20_009,Inactive,-5.6
ZINC13895892_size_20_010,Inactive,-5.3
ZINC13895892_size_20_011,Inactive,-5.2
ZINC13943230_size_20_001,Inactive,-8.6
ZINC13943230_size_20_002,Inactive,-8.6
ZINC13943230_size_20_003,Inactive,-8.4
ZINC13943230_size_20_004,Inactive,-7.7
ZINC13943230_size_20_005,Inactive,-7.3
ZINC13943230_size_20_006,Inactive,-6.8
ZINC13943230_size_20_007,Inactive,-6.2
ZINC14016444_size_20_001,Inactive,-7.3
ZINC14016444_size_20_002,Inactive,-6.1
ZINC14016444_size_20_003,Inactive,-5.9
ZINC14016444_size_20_004,Inactive,-5.9
ZINC14016444_size_20_005,Inactive,-5.8
ZINC14016444_size_20_006,Inactive,-5.6
ZINC14016444_size_20_007,Inactive,-5.4
ZINC14016444_size_20_008,Inactive,-5.1
ZINC14016444_size_20_009,Inactive,-5
ZINC14016444_size_20_010,Inactive,-4.5
ZINC14016444_size_20_011,Inactive,-4.4
ZINC14017304_size_20_001,Inactive,-9.3
ZINC14017304_size_20_002,Inactive,-9.2
ZINC14017304_size_20_003,Inactive,-8.1
ZINC14017304_size_20_004,Inactive,-8.1
ZINC14017304_size_20_005,Inactive,-8
ZINC14017304_size_20_006,Inactive,-8
ZINC14017304_size_20_007,Inactive,-7.9
ZINC14017304_size_20_008,Inactive,-7.6
ZINC14017304_size_20_009,Inactive,-7.1
ZINC14017304_size_20_010,Inactive,-7.1
ZINC14017304_size_20_011,Inactive,-7
ZINC14017304_size_20_012,Inactive,-6.6
ZINC14017304_size_20_013,Inactive,-6.5
ZINC14018159_size_20_001,Inactive,-8
ZINC14018159_size_20_002,Inactive,-7.6
ZINC14018159_size_20_003,Inactive,-7.2
ZINC14018159_size_20_004,Inactive,-7
ZINC14018159_size_20_005,Inactive,-7
ZINC14018159_size_20_006,Inactive,-6.5
ZINC14018159_size_20_007,Inactive,-6.4
ZINC14018159_size_20_008,Inactive,-5.2
ZINC14018159_size_20_009,Inactive,-5.2
ZINC14034816_size_20_001,Inactive,-6.6
ZINC14034816_size_20_002,Inactive,-6.5
ZINC14034816_size_20_003,Inactive,-5.8
ZINC14034816_size_20_004,Inactive,-5.6
ZINC14034816_size_20_005,Inactive,-5.5
ZINC14034816_size_20_006,Inactive,-5.3
ZINC14034816_size_20_007,Inactive,-4.6
ZINC14034816_size_20_008,Inactive,-4.1
ZINC14075941_size_20_001,Inactive,-7.8
ZINC14075941_size_20_002,Inactive,-7.4
ZINC14075941_size_20_003,Inactive,-7.2
ZINC14075941_size_20_004,Inactive,-6.9
ZINC14075941_size_20_005,Inactive,-6.6
ZINC14075941_size_20_006,Inactive,-5.8
ZINC14075941_size_20_007,Inactive,-5.7
ZINC14075941_size_20_008,Inactive,-5.4
ZINC14075941_size_20_009,Inactive,-5.4
ZINC14075941_size_20_010,Inactive,-5
ZINC14075941_size_20_011,Inactive,-5
ZINC14076305_size_20_001,Inactive,-6.9
ZINC14076305_size_20_002,Inactive,-6.8
ZINC14076305_size_20_003,Inactive,-6.8
ZINC14076305_size_20_004,Inactive,-6.2
ZINC14076305_size_20_005,Inactive,-6.2
ZINC14076305_size_20_006,Inactive,-5.7
ZINC14076305_size_20_007,Inactive,-5.5
ZINC14076305_size_20_008,Inactive,-5.2
ZINC14076305_size_20_009,Inactive,-5.2
ZINC14076305_size_20_010,Inactive,-5.1
ZINC14076305_size_20_011,Inactive,-4.9
ZINC14076305_size_20_012,Inactive,-4.9
ZINC14076305_size_20_013,Inactive,-4.7
ZINC14076305_size_20_014,Inactive,-4.6
ZINC14076305_size_20_015,Inactive,-4.6
ZINC14129580_size_20_001,Inactive,-6.5
ZINC14129580_size_20_002,Inactive,-6.3
ZINC14129580_size_20_003,Inactive,-6.1
ZINC14129580_size_20_004,Inactive,-6.1
ZINC14129580_size_20_005,Inactive,-5.8
ZINC14138028_size_20_001,Inactive,-8.4
ZINC14138028_size_20_002,Inactive,-8.3
ZINC14138028_size_20_003,Inactive,-8.2
ZINC14138028_size_20_004,Inactive,-7
ZINC14138028_size_20_005,Inactive,-6.5
ZINC14138028_size_20_006,Inactive,-6.5
ZINC14138028_size_20_007,Inactive,-6.2
ZINC14138028_size_20_008,Inactive,-5.6
ZINC14138028_size_20_009,Inactive,-5.5
ZINC14138028_size_20_010,Inactive,-5.5
ZINC14141183_size_20_001,Inactive,-8.8
ZINC14141183_size_20_002,Inactive,-8.4
ZINC14141183_size_20_003,Inactive,-8.3
ZINC14141183_size_20_004,Inactive,-7.5
ZINC14141183_size_20_005,Inactive,-7
ZINC14141183_size_20_006,Inactive,-7
ZINC14141183_size_20_007,Inactive,-6.9
ZINC14141183_size_20_008,Inactive,-6.9
ZINC14141183_size_20_009,Inactive,-6.6
ZINC14141183_size_20_010,Inactive,-6.1
ZINC14141657_size_20_001,Inactive,-7.1
ZINC14141657_size_20_002,Inactive,-7.1
ZINC14141657_size_20_003,Inactive,-6.4
ZINC14141657_size_20_004,Inactive,-6.2
ZINC14141657_size_20_005,Inactive,-6.1
ZINC14141657_size_20_006,Inactive,-5.8
ZINC14141657_size_20_007,Inactive,-5.8
ZINC14141657_size_20_008,Inactive,-5.5
ZINC14151975_size_20_001,Inactive,-9.6
ZINC14151975_size_20_002,Inactive,-8
ZINC14170809_size_20_001,Inactive,-8.3
ZINC14170809_size_20_002,Inactive,-8.1
ZINC14170809_size_20_003,Inactive,-7.5
ZINC14170809_size_20_004,Inactive,-7.1
ZINC14170809_size_20_005,Inactive,-7
ZINC14170809_size_20_006,Inactive,-6.5
ZINC14170809_size_20_007,Inactive,-5.8
ZINC14184884_size_20_001,Inactive,-7.2
ZINC14184884_size_20_002,Inactive,-6.9
ZINC14184884_size_20_003,Inactive,-6.8
ZINC14184884_size_20_004,Inactive,-6.6
ZINC14184884_size_20_005,Inactive,-6.5
ZINC14184884_size_20_006,Inactive,-6.5
ZINC14184884_size_20_007,Inactive,-5.8
ZINC14184884_size_20_008,Inactive,-5.5
ZINC14184884_size_20_009,Inactive,-5.5
ZINC14184884_size_20_010,Inactive,-5.5
ZINC14184884_size_20_011,Inactive,-5.4
ZINC14184884_size_20_012,Inactive,-5.2
ZINC14184884_size_20_013,Inactive,-4.7
ZINC14198663_size_20_001,Inactive,-8.5
ZINC14198663_size_20_002,Inactive,-8.1
ZINC14198663_size_20_003,Inactive,-7.6
ZINC14198663_size_20_004,Inactive,-7.4
ZINC14198663_size_20_005,Inactive,-7.2
ZINC14198663_size_20_006,Inactive,-7.2
ZINC14198663_size_20_007,Inactive,-7.1
ZINC14198663_size_20_008,Inactive,-5.6
ZINC14198663_size_20_009,Inactive,-5.6
ZINC14220414_size_20_001,Inactive,-8.1
ZINC14220414_size_20_002,Inactive,-8
ZINC14220414_size_20_003,Inactive,-7.4
ZINC14220414_size_20_004,Inactive,-6.7
ZINC14241833_size_20_001,Inactive,-7.8
ZINC14241833_size_20_002,Inactive,-6.5
ZINC14241833_size_20_003,Inactive,-6
ZINC14241833_size_20_004,Inactive,-5.9
ZINC14241833_size_20_005,Inactive,-5.8
ZINC14244256_size_20_001,Inactive,-8.3
ZINC14244256_size_20_002,Inactive,-7.3
ZINC14244256_size_20_003,Inactive,-7.1
ZINC14244256_size_20_004,Inactive,-6.8
ZINC14244256_size_20_005,Inactive,-6.5
ZINC14244256_size_20_006,Inactive,-6.2
ZINC14265386_size_20_001,Inactive,-7.4
ZINC14265386_size_20_002,Inactive,-7.2
ZINC14265386_size_20_003,Inactive,-7
ZINC14265386_size_20_004,Inactive,-6.9
ZINC14265386_size_20_005,Inactive,-6.9
ZINC14265386_size_20_006,Inactive,-6.9
ZINC14265386_size_20_007,Inactive,-6
ZINC14265386_size_20_008,Inactive,-5.8
ZINC14265386_size_20_009,Inactive,-5.4
ZINC14265386_size_20_010,Inactive,-5.3
ZINC14265386_size_20_011,Inactive,-5.3
ZINC14333193_size_20_001,Inactive,-9.9
ZINC14333193_size_20_002,Inactive,-9.1
ZINC14333193_size_20_003,Inactive,-8.6
ZINC14333193_size_20_004,Inactive,-8.1
ZINC14333193_size_20_005,Inactive,-7.1
ZINC14457032_size_20_001,Inactive,-9.5
ZINC14457032_size_20_002,Inactive,-9.3
ZINC14457032_size_20_003,Inactive,-8
ZINC14457032_size_20_004,Inactive,-7.7
ZINC14457032_size_20_005,Inactive,-6.9
ZINC14457193_size_20_001,Inactive,-8
ZINC14457193_size_20_002,Inactive,-7.3
ZINC14457193_size_20_003,Inactive,-7.2
ZINC14457193_size_20_004,Inactive,-7.2
ZINC14457193_size_20_005,Inactive,-7.2
ZINC14457193_size_20_006,Inactive,-7.1
ZINC14457193_size_20_007,Inactive,-7.1
ZINC14457193_size_20_008,Inactive,-6.8
ZINC14457193_size_20_009,Inactive,-6.7
ZINC14457193_size_20_010,Inactive,-6.4
ZINC14457193_size_20_011,Inactive,-6
ZINC14457193_size_20_012,Inactive,-5.6
ZINC14457193_size_20_013,Inactive,-5.6
ZINC14457193_size_20_014,Inactive,-5.6
ZINC14457193_size_20_015,Inactive,-5.5
ZINC14457532_size_20_001,Inactive,-8.7
ZINC14457532_size_20_002,Inactive,-8.4
ZINC14457532_size_20_003,Inactive,-8.1
ZINC14457532_size_20_004,Inactive,-8
ZINC14457532_size_20_005,Inactive,-8
ZINC14457532_size_20_006,Inactive,-7.9
ZINC14457532_size_20_007,Inactive,-7.2
ZINC14457670_size_20_001,Inactive,-9.2
ZINC14457670_size_20_002,Inactive,-9
ZINC14457670_size_20_003,Inactive,-8.9
ZINC14458852_size_20_001,Inactive,-9.9
ZINC14458852_size_20_002,Inactive,-9.1
ZINC14458852_size_20_003,Inactive,-8.6
ZINC14458852_size_20_004,Inactive,-8
ZINC14458852_size_20_005,Inactive,-7.8
ZINC14458852_size_20_006,Inactive,-7.5
ZINC14458852_size_20_007,Inactive,-7.3
ZINC14458852_size_20_008,Inactive,-7.3
ZINC14459478_size_20_001,Inactive,-8.7
ZINC14459478_size_20_002,Inactive,-8.2
ZINC14459478_size_20_003,Inactive,-7.9
ZINC14459478_size_20_004,Inactive,-6.7
ZINC14459478_size_20_005,Inactive,-6.4
ZINC14459478_size_20_006,Inactive,-6.4
ZINC14459478_size_20_007,Inactive,-6.1
ZINC14459478_size_20_008,Inactive,-6
ZINC14459503_size_20_001,Inactive,-10.2
ZINC14459503_size_20_002,Inactive,-9.1
ZINC14459503_size_20_003,Inactive,-8
ZINC14459504_size_20_001,Inactive,-10
ZINC14459504_size_20_002,Inactive,-9.9
ZINC14459504_size_20_003,Inactive,-9.7
ZINC14459504_size_20_004,Inactive,-9.7
ZINC14459504_size_20_005,Inactive,-9.3
ZINC14459504_size_20_006,Inactive,-8.9
ZINC14459504_size_20_007,Inactive,-7.3
ZINC14459702_size_20_001,Inactive,-10.1
ZINC14459702_size_20_002,Inactive,-9.4
ZINC14459702_size_20_003,Inactive,-9
ZINC14459702_size_20_004,Inactive,-8.6
ZINC14459702_size_20_005,Inactive,-8.6
ZINC14459702_size_20_006,Inactive,-7.9
ZINC14459702_size_20_007,Inactive,-7.3
ZINC14471698_size_20_001,Inactive,-9.2
ZINC14471698_size_20_002,Inactive,-8.3
ZINC14471698_size_20_003,Inactive,-7.9
ZINC14471698_size_20_004,Inactive,-7.8
ZINC14471698_size_20_005,Inactive,-7.7
ZINC14471698_size_20_006,Inactive,-7.7
ZINC14471698_size_20_007,Inactive,-7.5
ZINC14471698_size_20_008,Inactive,-7.4
ZINC14471698_size_20_009,Inactive,-7.4
ZINC14471698_size_20_010,Inactive,-6.9
ZINC14474012_size_20_001,Inactive,-7.8
ZINC14474012_size_20_002,Inactive,-7.6
ZINC14474012_size_20_003,Inactive,-7.4
ZINC14474012_size_20_004,Inactive,-7.4
ZINC14474012_size_20_005,Inactive,-7.2
ZINC14474012_size_20_006,Inactive,-7
ZINC14474012_size_20_007,Inactive,-6.8
ZINC14474012_size_20_008,Inactive,-6.7
ZINC14474012_size_20_009,Inactive,-6.5
ZINC14474012_size_20_010,Inactive,-6.4
ZINC14474012_size_20_011,Inactive,-6.3
ZINC14474012_size_20_012,Inactive,-6
ZINC14475996_size_20_001,Inactive,-9.3
ZINC14475996_size_20_002,Inactive,-9.2
ZINC14475996_size_20_003,Inactive,-9
ZINC14475996_size_20_004,Inactive,-8.1
ZINC14475996_size_20_005,Inactive,-8
ZINC14475996_size_20_006,Inactive,-8
ZINC14475996_size_20_007,Inactive,-8
ZINC14475996_size_20_008,Inactive,-6.9
ZINC14475996_size_20_009,Inactive,-6.8
ZINC14475996_size_20_010,Inactive,-6.7
ZINC14475996_size_20_011,Inactive,-6.4
ZINC14478022_size_20_001,Inactive,-8.8
ZINC14478022_size_20_002,Inactive,-8.4
ZINC14478022_size_20_003,Inactive,-8.4
ZINC14478022_size_20_004,Inactive,-8.2
ZINC14478022_size_20_005,Inactive,-7.7
ZINC14478022_size_20_006,Inactive,-7.7
ZINC14478022_size_20_007,Inactive,-7.4
ZINC14478022_size_20_008,Inactive,-7.2
ZINC14478022_size_20_009,Inactive,-6.9
ZINC14478022_size_20_010,Inactive,-6.6
ZINC14479195_size_20_001,Inactive,-8.5
ZINC14479195_size_20_002,Inactive,-8.5
ZINC14479195_size_20_003,Inactive,-8
ZINC14479195_size_20_004,Inactive,-7.4
ZINC14479195_size_20_005,Inactive,-7.2
ZINC14479195_size_20_006,Inactive,-7
ZINC14479195_size_20_007,Inactive,-6.9
ZINC14479195_size_20_008,Inactive,-6.7
ZINC14479195_size_20_009,Inactive,-6.6
ZINC14533779_size_20_001,Inactive,-9.1
ZINC14533779_size_20_002,Inactive,-9
ZINC14533779_size_20_003,Inactive,-7.6
ZINC14533779_size_20_004,Inactive,-7.2
ZINC14533779_size_20_005,Inactive,-7
ZINC14533779_size_20_006,Inactive,-6.5
ZINC14533779_size_20_007,Inactive,-6.5
ZINC14534413_size_20_001,Inactive,-9.2
ZINC14534413_size_20_002,Inactive,-9.2
ZINC14534413_size_20_003,Inactive,-8.3
ZINC14534413_size_20_004,Inactive,-7.9
ZINC14543260_size_20_001,Inactive,-8.2
ZINC14543260_size_20_002,Inactive,-7.9
ZINC14543260_size_20_003,Inactive,-7.6
ZINC14543260_size_20_004,Inactive,-7.2
ZINC14543260_size_20_005,Inactive,-7
ZINC14543260_size_20_006,Inactive,-6.9
ZINC14543260_size_20_007,Inactive,-6.2
ZINC14548543_size_20_001,Inactive,-8.4
ZINC14548543_size_20_002,Inactive,-8.3
ZINC14548543_size_20_003,Inactive,-8.1
ZINC14548543_size_20_004,Inactive,-8
ZINC14548543_size_20_005,Inactive,-7.2
ZINC14548543_size_20_006,Inactive,-7.2
ZINC14548543_size_20_007,Inactive,-7.1
ZINC14548543_size_20_008,Inactive,-6.4
ZINC14548543_size_20_009,Inactive,-6.2
ZINC14548545_size_20_001,Inactive,-7.8
ZINC14548545_size_20_002,Inactive,-7.4
ZINC14548545_size_20_003,Inactive,-6.7
ZINC14548545_size_20_004,Inactive,-6.5
ZINC14548545_size_20_005,Inactive,-6.3
ZINC14548545_size_20_006,Inactive,-5.9
ZINC14548545_size_20_007,Inactive,-5.7
ZINC14548545_size_20_008,Inactive,-5.6
ZINC14548545_size_20_009,Inactive,-5.5
ZINC14550766_size_20_001,Inactive,-8.7
ZINC14550766_size_20_002,Inactive,-8.6
ZINC14550766_size_20_003,Inactive,-8.3
ZINC14550766_size_20_004,Inactive,-7.3
ZINC14550766_size_20_005,Inactive,-6.8
ZINC14589505_size_20_001,Inactive,-7.8
ZINC14589505_size_20_002,Inactive,-7.7
ZINC14589505_size_20_003,Inactive,-7.5
ZINC14589505_size_20_004,Inactive,-7
ZINC14589505_size_20_005,Inactive,-6.7
ZINC14589505_size_20_006,Inactive,-6.7
ZINC14589505_size_20_007,Inactive,-6.5
ZINC14589505_size_20_008,Inactive,-6.3
ZINC14589505_size_20_009,Inactive,-6.2
ZINC14589505_size_20_010,Inactive,-6.2
ZINC14589505_size_20_011,Inactive,-5.7
ZINC14589505_size_20_012,Inactive,-5.5
ZINC14642060_size_20_001,Inactive,-8.4
ZINC14642060_size_20_002,Inactive,-7.2
ZINC14642060_size_20_003,Inactive,-7
ZINC14642060_size_20_004,Inactive,-6.7
ZINC14642060_size_20_005,Inactive,-6.6
ZINC14642060_size_20_006,Inactive,-5.7
ZINC14743430_size_20_001,Inactive,-10
ZINC14743430_size_20_002,Inactive,-9.9
ZINC14743430_size_20_003,Inactive,-9.6
ZINC14743430_size_20_004,Inactive,-9.2
ZINC14743430_size_20_005,Inactive,-8.9
ZINC14743430_size_20_006,Inactive,-8.6
ZINC14743430_size_20_007,Inactive,-7.5
ZINC14743430_size_20_008,Inactive,-7.1
ZINC14755207_size_20_001,Inactive,-7.9
ZINC14755207_size_20_002,Inactive,-7.6
ZINC14755207_size_20_003,Inactive,-7.6
ZINC14755207_size_20_004,Inactive,-7.6
ZINC14755207_size_20_005,Inactive,-7.4
ZINC14755207_size_20_006,Inactive,-6.1
ZINC14755207_size_20_007,Inactive,-5.8
ZINC14755207_size_20_008,Inactive,-5.6
ZINC14755207_size_20_009,Inactive,-5.5
ZINC14902390_size_20_001,Inactive,-8.2
ZINC14902390_size_20_002,Inactive,-8.1
ZINC14902390_size_20_003,Inactive,-7.8
ZINC14902390_size_20_004,Inactive,-7.1
ZINC14902390_size_20_005,Inactive,-6.9
ZINC14902390_size_20_006,Inactive,-6.5
ZINC14902390_size_20_007,Inactive,-6.1
ZINC14923013_size_20_001,Inactive,-8
ZINC14923013_size_20_002,Inactive,-7.6
ZINC14923013_size_20_003,Inactive,-7.5
ZINC14923013_size_20_004,Inactive,-6.9
ZINC14923013_size_20_005,Inactive,-6.4
ZINC14923013_size_20_006,Inactive,-6
ZINC14923013_size_20_007,Inactive,-5.5
ZINC14923620_size_20_001,Inactive,-8.3
ZINC14923620_size_20_002,Inactive,-8
ZINC14923620_size_20_003,Inactive,-7.9
ZINC14923620_size_20_004,Inactive,-7.8
ZINC14923620_size_20_005,Inactive,-7.3
ZINC14923620_size_20_006,Inactive,-7.2
ZINC14923620_size_20_007,Inactive,-6.8
ZINC14923620_size_20_008,Inactive,-6.8
ZINC14923620_size_20_009,Inactive,-6.6
ZINC14923620_size_20_010,Inactive,-6.5
ZINC14923620_size_20_011,Inactive,-6.3
ZINC14923620_size_20_012,Inactive,-6
ZINC14923620_size_20_013,Inactive,-5.9
ZINC14923620_size_20_014,Inactive,-5.7
ZINC14927183_size_20_001,Inactive,-7.9
ZINC14927183_size_20_002,Inactive,-7.6
ZINC14927183_size_20_003,Inactive,-7.4
ZINC14927183_size_20_004,Inactive,-7.3
ZINC14927183_size_20_005,Inactive,-7.2
ZINC14927183_size_20_006,Inactive,-6.3
ZINC14927183_size_20_007,Inactive,-6.3
ZINC14927183_size_20_008,Inactive,-5.8
ZINC14927183_size_20_009,Inactive,-5.7
ZINC14927183_size_20_010,Inactive,-5.2
ZINC14927183_size_20_011,Inactive,-5
ZINC14927183_size_20_012,Inactive,-4.9
ZINC14927409_size_20_001,Inactive,-6.9
ZINC14927409_size_20_002,Inactive,-6.6
ZINC14927409_size_20_003,Inactive,-6.4
ZINC14927409_size_20_004,Inactive,-5.9
ZINC14927409_size_20_005,Inactive,-5.9
ZINC14927409_size_20_006,Inactive,-5.7
ZINC14927409_size_20_007,Inactive,-5.7
ZINC14927409_size_20_008,Inactive,-5.1
ZINC14927409_size_20_009,Inactive,-5
ZINC14927409_size_20_010,Inactive,-4.8
ZINC14927409_size_20_011,Inactive,-4.7
ZINC14927409_size_20_012,Inactive,-4.6
ZINC14927409_size_20_013,Inactive,-4.5
ZINC14927577_size_20_001,Inactive,-7.7
ZINC14927577_size_20_002,Inactive,-7.1
ZINC14927577_size_20_003,Inactive,-6.8
ZINC14927577_size_20_004,Inactive,-6.6
ZINC14927577_size_20_005,Inactive,-6.5
ZINC14927577_size_20_006,Inactive,-6.4
ZINC14927577_size_20_007,Inactive,-6.2
ZINC14927577_size_20_008,Inactive,-6
ZINC14931143_size_20_001,Inactive,-9
ZINC14931143_size_20_002,Inactive,-8.9
ZINC14931143_size_20_003,Inactive,-8.8
ZINC14931143_size_20_004,Inactive,-8.2
ZINC14931143_size_20_005,Inactive,-8.1
ZINC14931143_size_20_006,Inactive,-7.8
ZINC14931143_size_20_007,Inactive,-7.1
ZINC14931143_size_20_008,Inactive,-6.6
ZINC14931143_size_20_009,Inactive,-6.2
ZINC14931143_size_20_010,Inactive,-6.1
ZINC14944414_size_20_001,Inactive,-9.8
ZINC14944414_size_20_002,Inactive,-9.6
ZINC14944414_size_20_003,Inactive,-9.2
ZINC14944414_size_20_004,Inactive,-9.2
ZINC14944414_size_20_005,Inactive,-8.6
ZINC14944414_size_20_006,Inactive,-8.4
ZINC14944414_size_20_007,Inactive,-8.3
ZINC14944414_size_20_008,Inactive,-7.8
ZINC14959803_size_20_001,Inactive,-8
ZINC14959803_size_20_002,Inactive,-7.1
ZINC14959803_size_20_003,Inactive,-6.8
ZINC14959803_size_20_004,Inactive,-6.7
ZINC14959803_size_20_005,Inactive,-6.6
ZINC14959803_size_20_006,Inactive,-6.2
ZINC14959803_size_20_007,Inactive,-6.1
ZINC14959803_size_20_008,Inactive,-5.9
ZINC14959803_size_20_009,Inactive,-5.3
ZINC14977097_size_20_001,Inactive,-10.7
ZINC14977097_size_20_002,Inactive,-10.5
ZINC14977097_size_20_003,Inactive,-10.4
ZINC14977097_size_20_004,Inactive,-8.5
ZINC14980937_size_20_001,Inactive,-7.9
ZINC14980937_size_20_002,Inactive,-7.5
ZINC14980937_size_20_003,Inactive,-6.6
ZINC14980937_size_20_004,Inactive,-6.6
ZINC14980937_size_20_005,Inactive,-6.2
ZINC14980937_size_20_006,Inactive,-6.1
ZINC14980937_size_20_007,Inactive,-6
ZINC14980937_size_20_008,Inactive,-5.5
ZINC14980937_size_20_009,Inactive,-5.4
ZINC14980937_size_20_010,Inactive,-5.2
ZINC14981080_size_20_001,Inactive,-7.5
ZINC14981080_size_20_002,Inactive,-7.2
ZINC14981080_size_20_003,Inactive,-7.1
ZINC14981080_size_20_004,Inactive,-6.6
ZINC14981080_size_20_005,Inactive,-6.3
ZINC14981080_size_20_006,Inactive,-5
ZINC14981404_size_20_001,Inactive,-6.7
ZINC14981404_size_20_002,Inactive,-6.7
ZINC14981404_size_20_003,Inactive,-6.6
ZINC14981404_size_20_004,Inactive,-6.6
ZINC14981404_size_20_005,Inactive,-6.5
ZINC14981404_size_20_006,Inactive,-6.5
ZINC14981404_size_20_007,Inactive,-6.4
ZINC14981404_size_20_008,Inactive,-6.2
ZINC14981404_size_20_009,Inactive,-6.1
ZINC14981404_size_20_010,Inactive,-6
ZINC14981404_size_20_011,Inactive,-5.8
ZINC14987393_size_20_001,Inactive,-7.6
ZINC14987393_size_20_002,Inactive,-6.6
ZINC14987393_size_20_003,Inactive,-6.3
ZINC14987393_size_20_004,Inactive,-6.1
ZINC15002724_size_20_001,Inactive,-9.1
ZINC15002724_size_20_002,Inactive,-8.7
ZINC15002724_size_20_003,Inactive,-7.7
ZINC15002724_size_20_004,Inactive,-7.5
ZINC15002724_size_20_005,Inactive,-6.6
ZINC15011879_size_20_001,Inactive,-8.8
ZINC15011879_size_20_002,Inactive,-8.8
ZINC15011879_size_20_003,Inactive,-8.3
ZINC15011879_size_20_004,Inactive,-8.3
ZINC15011879_size_20_005,Inactive,-7.8
ZINC15011879_size_20_006,Inactive,-7.7
ZINC15011879_size_20_007,Inactive,-7.5
ZINC15011879_size_20_008,Inactive,-7.4
ZINC15011879_size_20_009,Inactive,-7.3
ZINC15011879_size_20_010,Inactive,-7.1
ZINC15015618_size_20_001,Inactive,-9.1
ZINC15015618_size_20_002,Inactive,-8.7
ZINC15015618_size_20_003,Inactive,-8.7
ZINC15015618_size_20_004,Inactive,-8.4
ZINC15015618_size_20_005,Inactive,-8.3
ZINC15015618_size_20_006,Inactive,-7.6
ZINC15015618_size_20_007,Inactive,-7.2
ZINC15015618_size_20_008,Inactive,-7.1
ZINC15015618_size_20_009,Inactive,-6.1
ZINC15015618_size_20_010,Inactive,-6.1
ZINC15016366_size_20_001,Inactive,-9.1
ZINC15016366_size_20_002,Inactive,-7.8
ZINC15016366_size_20_003,Inactive,-7.4
ZINC15016366_size_20_004,Inactive,-7
ZINC15016366_size_20_005,Inactive,-7
ZINC15017020_size_20_001,Inactive,-8.1
ZINC15017020_size_20_002,Inactive,-8
ZINC15017020_size_20_003,Inactive,-7.5
ZINC15017020_size_20_004,Inactive,-7.2
ZINC15017020_size_20_005,Inactive,-7.1
ZINC15038036_size_20_001,Inactive,-8.9
ZINC15038036_size_20_002,Inactive,-8.9
ZINC15038036_size_20_003,Inactive,-8.7
ZINC15038036_size_20_004,Inactive,-7.7
ZINC15038036_size_20_005,Inactive,-7
ZINC15038036_size_20_006,Inactive,-6.5
ZINC15047324_size_20_001,Inactive,-9.7
ZINC15047324_size_20_002,Inactive,-9.5
ZINC15047324_size_20_003,Inactive,-8.9
ZINC15047324_size_20_004,Inactive,-8.8
ZINC15047324_size_20_005,Inactive,-7.9
ZINC15047324_size_20_006,Inactive,-7
ZINC15084559_size_20_001,Inactive,-7.6
ZINC15084559_size_20_002,Inactive,-6.8
ZINC15084559_size_20_003,Inactive,-6.5
ZINC15084559_size_20_004,Inactive,-6
ZINC15205486_size_20_001,Inactive,-8.7
ZINC15205486_size_20_002,Inactive,-7.2
ZINC15205486_size_20_003,Inactive,-7.1
ZINC15205486_size_20_004,Inactive,-7
ZINC15205486_size_20_005,Inactive,-6.9
ZINC15205486_size_20_006,Inactive,-6.3
ZINC15205486_size_20_007,Inactive,-6.2
ZINC15205486_size_20_008,Inactive,-6.2
ZINC15205486_size_20_009,Inactive,-6.2
ZINC15205486_size_20_010,Inactive,-5.8
ZINC15226718_size_20_001,Inactive,-8.8
ZINC15226718_size_20_002,Inactive,-8.6
ZINC15226718_size_20_003,Inactive,-8.4
ZINC15226718_size_20_004,Inactive,-8.3
ZINC15226718_size_20_005,Inactive,-8.2
ZINC15226718_size_20_006,Inactive,-7.5
ZINC15226718_size_20_007,Inactive,-6.5
ZINC15226718_size_20_008,Inactive,-6.5
ZINC15226718_size_20_009,Inactive,-6.4
ZINC15226718_size_20_010,Inactive,-6
ZINC15229577_size_20_001,Inactive,-8.7
ZINC15229577_size_20_002,Inactive,-8
ZINC15229577_size_20_003,Inactive,-7.9
ZINC15229577_size_20_004,Inactive,-7.7
ZINC15229577_size_20_005,Inactive,-6
