Pose,Real_Class,RF-Score-VS
ZINC33027611_size_20_003,Inactive,5.96777228727
ZINC33027611_size_20_004,Inactive,5.96449077389
ZINC33027611_size_20_005,Inactive,5.95845435585
ZINC33027611_size_20_006,Inactive,5.9570306425
ZINC33027611_size_20_007,Inactive,5.95070205999
ZINC33027611_size_20_008,Inactive,5.95501112282
ZINC33027611_size_20_009,Inactive,5.95568134136
ZINC33027883_size_20_001,Inactive,5.96251499179
ZINC33027883_size_20_002,Inactive,5.9634994743
ZINC33027883_size_20_003,Inactive,5.97020061758
ZINC33027883_size_20_004,Inactive,5.95
ZINC33027883_size_20_005,Inactive,5.95403442926
ZINC33027883_size_20_006,Inactive,5.96122142751
ZINC33252456_size_20_001,Inactive,5.95
ZINC33252456_size_20_002,Inactive,5.95469333709
ZINC33252456_size_20_003,Inactive,5.96350032683
ZINC33252456_size_20_004,Inactive,5.95
ZINC33252456_size_20_005,Inactive,5.95
ZINC33252456_size_20_006,Inactive,5.96040872961
ZINC33252456_size_20_007,Inactive,5.95871927462
ZINC33252456_size_20_008,Inactive,5.95040980392
ZINC33252456_size_20_009,Inactive,5.96019150467
ZINC33262650_size_20_001,Inactive,5.96012497529
ZINC33262650_size_20_002,Inactive,5.95
ZINC33262650_size_20_003,Inactive,5.95921236039
ZINC33262650_size_20_004,Inactive,5.95477134048
ZINC33262650_size_20_005,Inactive,5.95083306309
ZINC33262650_size_20_006,Inactive,5.95
ZINC33262650_size_20_007,Inactive,5.95429382003
ZINC33262650_size_20_008,Inactive,5.96024771488
ZINC33262650_size_20_009,Inactive,5.95714212592
ZINC33291323_size_20_001,Inactive,5.95944575749
ZINC33291323_size_20_002,Inactive,5.95
ZINC33291323_size_20_003,Inactive,5.95716931221
ZINC33291323_size_20_004,Inactive,5.95909337775
ZINC33291323_size_20_005,Inactive,5.96903762858
ZINC33291323_size_20_006,Inactive,5.9562
ZINC33291323_size_20_007,Inactive,5.97064901687
ZINC33320276_size_20_001,Inactive,5.97780290889
ZINC33320276_size_20_002,Inactive,5.9771265256
ZINC33320276_size_20_003,Inactive,5.9645734322
ZINC33320276_size_20_004,Inactive,5.96694509643
ZINC33320276_size_20_005,Inactive,5.97791221812
ZINC33320276_size_20_006,Inactive,5.94671360784
ZINC33320276_size_20_007,Inactive,5.98399006887
ZINC33320276_size_20_008,Inactive,5.95
ZINC33320276_size_20_009,Inactive,5.98459279692
ZINC33320276_size_20_010,Inactive,5.96122436181
ZINC33322104_size_20_001,Inactive,5.95
ZINC33322104_size_20_002,Inactive,5.95
ZINC33322104_size_20_003,Inactive,5.95258825029
ZINC33322104_size_20_004,Inactive,5.95
ZINC33322104_size_20_005,Inactive,5.95
ZINC33322104_size_20_006,Inactive,5.9503974833
ZINC33322104_size_20_007,Inactive,5.95
ZINC33322104_size_20_008,Inactive,5.95
ZINC33358919_size_20_001,Inactive,5.95
ZINC33358919_size_20_002,Inactive,5.95
ZINC33358919_size_20_003,Inactive,5.95
ZINC33358919_size_20_004,Inactive,5.95
ZINC33358919_size_20_005,Inactive,5.96007860432
ZINC33358919_size_20_006,Inactive,5.95
ZINC33358919_size_20_007,Inactive,5.95390156177
ZINC33358919_size_20_008,Inactive,5.95
ZINC33358919_size_20_009,Inactive,5.94947286406
ZINC33362284_size_20_001,Inactive,5.9525436975
ZINC33362284_size_20_002,Inactive,5.98955156684
ZINC33362284_size_20_003,Inactive,5.9591241293
ZINC33362284_size_20_004,Inactive,5.96373766751
ZINC33433898_size_20_001,Inactive,5.98031971793
ZINC33433898_size_20_002,Inactive,5.95647569122
ZINC33433898_size_20_003,Inactive,6.04747325668
ZINC33433898_size_20_004,Inactive,5.96704737283
ZINC33433898_size_20_005,Inactive,5.98489731185
ZINC33433898_size_20_006,Inactive,5.9668271397
ZINC33443128_size_20_001,Inactive,5.95
ZINC33443128_size_20_002,Inactive,5.95
ZINC33443128_size_20_003,Inactive,5.96162216079
ZINC33443128_size_20_004,Inactive,5.96055920295
ZINC33443128_size_20_005,Inactive,5.953877264
ZINC33443128_size_20_006,Inactive,5.96371958784
ZINC33443128_size_20_007,Inactive,5.9550026378
ZINC33443128_size_20_008,Inactive,5.95174938144
ZINC33443128_size_20_009,Inactive,5.95296032687
ZINC33443128_size_20_010,Inactive,5.95636393933
ZINC33443128_size_20_011,Inactive,5.95314575749
ZINC33443128_size_20_012,Inactive,5.95491787079
ZINC33469561_size_20_001,Inactive,5.97297573328
ZINC33469561_size_20_002,Inactive,5.98973093713
ZINC33469561_size_20_003,Inactive,5.97694235559
ZINC33469561_size_20_004,Inactive,5.97615294608
ZINC33469561_size_20_005,Inactive,5.98549886082
ZINC33469561_size_20_006,Inactive,5.97138978676
ZINC33469561_size_20_007,Inactive,5.99699244514
ZINC33500756_size_20_001,Inactive,5.95
ZINC33500756_size_20_002,Inactive,5.95723727247
ZINC33500756_size_20_003,Inactive,5.9563550389
ZINC33500756_size_20_004,Inactive,5.95
ZINC33500756_size_20_005,Inactive,5.96379235512
ZINC33500756_size_20_006,Inactive,5.95
ZINC33500756_size_20_007,Inactive,5.95
ZINC33500756_size_20_008,Inactive,5.95
ZINC33500756_size_20_009,Inactive,5.95
ZINC33500756_size_20_010,Inactive,5.9515424928
ZINC33500756_size_20_011,Inactive,5.95194671911
ZINC33500756_size_20_012,Inactive,5.95
ZINC33501099_size_20_001,Inactive,5.98303415314
ZINC33501099_size_20_002,Inactive,5.95377680418
ZINC33501099_size_20_003,Inactive,5.95745556141
ZINC33501099_size_20_004,Inactive,5.95149794001
ZINC33501099_size_20_005,Inactive,5.96054508643
ZINC33501099_size_20_006,Inactive,5.96846394375
ZINC33501099_size_20_007,Inactive,5.95281309465
ZINC33501099_size_20_008,Inactive,5.95906605361
ZINC33501099_size_20_009,Inactive,5.95364262933
ZINC33501099_size_20_010,Inactive,5.95718087615
ZINC33501099_size_20_011,Inactive,5.95826810751
ZINC33507344_size_20_001,Inactive,5.97596093527
ZINC33507344_size_20_002,Inactive,5.98968455786
ZINC33507344_size_20_003,Inactive,6.01798334743
ZINC33507344_size_20_004,Inactive,5.98820700284
ZINC33507344_size_20_005,Inactive,5.96589576258
ZINC33507344_size_20_006,Inactive,5.96480657387
ZINC33507349_size_20_001,Inactive,5.99418397638
ZINC33507349_size_20_002,Inactive,5.97872635236
ZINC33507349_size_20_003,Inactive,5.98415156572
ZINC33507349_size_20_004,Inactive,5.9588436975
ZINC33507349_size_20_005,Inactive,5.99364415763
ZINC33507349_size_20_006,Inactive,5.9664
ZINC33507349_size_20_007,Inactive,5.99110384632
ZINC33521575_size_20_001,Inactive,5.96837763164
ZINC33521575_size_20_002,Inactive,5.95788096997
ZINC33521575_size_20_003,Inactive,5.95987957665
ZINC33521575_size_20_004,Inactive,5.95237750532
ZINC33558757_size_20_001,Inactive,5.95330411998
ZINC33558757_size_20_002,Inactive,5.95180774393
ZINC33558757_size_20_003,Inactive,5.95432096149
ZINC33558757_size_20_004,Inactive,5.95649762348
ZINC33558757_size_20_005,Inactive,5.95431581079
ZINC33558757_size_20_006,Inactive,5.9665880989
ZINC33558757_size_20_007,Inactive,5.96060819467
ZINC33587853_size_20_001,Inactive,5.9621796896
ZINC33587853_size_20_002,Inactive,5.95
ZINC33587853_size_20_003,Inactive,5.959087395
ZINC33587853_size_20_004,Inactive,5.95696599932
ZINC33587853_size_20_005,Inactive,5.96544528749
ZINC33587853_size_20_006,Inactive,5.95843424108
ZINC33587853_size_20_007,Inactive,5.95950118895
ZINC33587853_size_20_008,Inactive,5.95495350142
ZINC33587853_size_20_009,Inactive,5.95274478609
ZINC33587853_size_20_010,Inactive,5.95245558745
ZINC33589091_size_20_001,Inactive,5.95568945499
ZINC33589091_size_20_002,Inactive,5.95840255384
ZINC33589091_size_20_003,Inactive,5.95000000421
ZINC33589091_size_20_004,Inactive,5.95635558745
ZINC33589091_size_20_005,Inactive,5.95
ZINC33589091_size_20_006,Inactive,5.95335187516
ZINC33589156_size_20_001,Inactive,5.96752157061
ZINC33589156_size_20_002,Inactive,5.95000000421
ZINC33589156_size_20_003,Inactive,5.96220000421
ZINC33589156_size_20_004,Inactive,5.95000000421
ZINC33589156_size_20_005,Inactive,5.95000000421
ZINC33589156_size_20_006,Inactive,5.95000000421
ZINC33589156_size_20_007,Inactive,5.94901344322
ZINC33589156_size_20_008,Inactive,5.96548234626
ZINC33589156_size_20_009,Inactive,5.95238733412
ZINC33589156_size_20_010,Inactive,5.95170269003
ZINC33589156_size_20_011,Inactive,5.95000000421
ZINC33589156_size_20_012,Inactive,5.95317624442
ZINC33592435_size_20_001,Inactive,5.96066955727
ZINC33592435_size_20_002,Inactive,5.96456209243
ZINC33592435_size_20_003,Inactive,5.95153512308
ZINC33592435_size_20_004,Inactive,5.95
ZINC33592435_size_20_005,Inactive,5.96436861002
ZINC33592435_size_20_006,Inactive,5.95550991308
ZINC33592435_size_20_007,Inactive,5.96101309465
ZINC33592435_size_20_008,Inactive,5.95999104374
ZINC33602268_size_20_001,Inactive,5.96208205857
ZINC33602268_size_20_002,Inactive,5.95
ZINC33602268_size_20_003,Inactive,5.96794850949
ZINC33602268_size_20_004,Inactive,5.96295079297
ZINC33602268_size_20_005,Inactive,5.95863343797
ZINC33602268_size_20_006,Inactive,5.95021103466
ZINC33602268_size_20_007,Inactive,5.95490915546
ZINC33602268_size_20_008,Inactive,5.96135452666
ZINC33602268_size_20_009,Inactive,5.95380268583
ZINC33608389_size_20_001,Inactive,6.01019538445
ZINC33608389_size_20_002,Inactive,6.01913876642
ZINC33608389_size_20_003,Inactive,5.97513576037
ZINC33608389_size_20_004,Inactive,5.99066565963
ZINC33608389_size_20_005,Inactive,5.97302614354
ZINC33608389_size_20_006,Inactive,5.96986901631
ZINC33608389_size_20_007,Inactive,5.96712513281
ZINC33608389_size_20_008,Inactive,5.95821754785
ZINC33608389_size_20_009,Inactive,5.97805329408
ZINC33608389_size_20_010,Inactive,5.96653146189
ZINC33608389_size_20_011,Inactive,5.98830150692
ZINC33608389_size_20_012,Inactive,5.98509080977
ZINC33628403_size_20_001,Inactive,6.10747207184
ZINC33628403_size_20_002,Inactive,6.11180665177
ZINC33628403_size_20_003,Inactive,6.11204594657
ZINC33628403_size_20_004,Inactive,5.99809139922
ZINC33628403_size_20_005,Inactive,5.9681598128
ZINC33628403_size_20_006,Inactive,5.97859236904
ZINC33628403_size_20_007,Inactive,5.97852201741
ZINC33637989_size_20_001,Inactive,5.96672309759
ZINC33637989_size_20_002,Inactive,5.96641764556
ZINC33637989_size_20_003,Inactive,5.96323614771
ZINC33637989_size_20_004,Inactive,5.98203018773
ZINC33637989_size_20_005,Inactive,5.95976604752
ZINC33637989_size_20_006,Inactive,5.95708756395
ZINC33637989_size_20_007,Inactive,5.95963729268
ZINC33697636_size_20_001,Inactive,5.95
ZINC33697636_size_20_002,Inactive,5.95
ZINC33697636_size_20_003,Inactive,5.97041957072
ZINC33697636_size_20_004,Inactive,5.95991553435
ZINC33697636_size_20_005,Inactive,5.97320607481
ZINC33697636_size_20_006,Inactive,5.9669476342
ZINC33713292_size_20_001,Inactive,6.02173321134
ZINC33713292_size_20_002,Inactive,6.08826455563
ZINC33713292_size_20_003,Inactive,6.00974179141
ZINC33713292_size_20_004,Inactive,6.01280209491
ZINC33713292_size_20_005,Inactive,5.98214672742
ZINC33713292_size_20_006,Inactive,5.96152493962
ZINC33713292_size_20_007,Inactive,5.97848707847
ZINC33713292_size_20_008,Inactive,5.97842124968
ZINC33729450_size_20_001,Inactive,5.99267635322
ZINC33729450_size_20_002,Inactive,5.99967762331
ZINC33729450_size_20_003,Inactive,5.96740199332
ZINC33729450_size_20_004,Inactive,5.98146356028
ZINC33729450_size_20_005,Inactive,5.96764584725
ZINC33729450_size_20_006,Inactive,5.98512629511
ZINC33729450_size_20_007,Inactive,5.97085431802
ZINC33729450_size_20_008,Inactive,5.96328264607
ZINC33729450_size_20_009,Inactive,5.97648714402
ZINC33780106_size_20_001,Inactive,5.96049137316
ZINC33780106_size_20_002,Inactive,5.96608062284
ZINC33780106_size_20_003,Inactive,5.96806925094
ZINC33780106_size_20_004,Inactive,5.97038856949
ZINC33780106_size_20_005,Inactive,5.96195293559
ZINC33780106_size_20_006,Inactive,5.95950454311
ZINC33780106_size_20_007,Inactive,5.9982873623
ZINC33780106_size_20_008,Inactive,5.95404163751
ZINC33780106_size_20_009,Inactive,6.01641170222
ZINC33780106_size_20_010,Inactive,5.97596252423
ZINC33780106_size_20_011,Inactive,5.99926602388
ZINC33838865_size_20_001,Inactive,5.95746902403
ZINC33838865_size_20_002,Inactive,5.96923800717
ZINC33870849_size_20_001,Inactive,5.9744107623
ZINC33870849_size_20_002,Inactive,5.96168182526
ZINC33870849_size_20_003,Inactive,5.97597950992
ZINC33870849_size_20_004,Inactive,5.9702386746
ZINC33870849_size_20_005,Inactive,5.96676577657
ZINC33870849_size_20_006,Inactive,5.9751373029
ZINC33870849_size_20_007,Inactive,5.96704886962
ZINC33886932_size_20_001,Inactive,5.99464951535
ZINC33886932_size_20_002,Inactive,5.98729324682
ZINC33886932_size_20_003,Inactive,5.97898847594
ZINC33886932_size_20_004,Inactive,5.99938571648
ZINC33886932_size_20_005,Inactive,5.99388047393
ZINC33886932_size_20_006,Inactive,5.97919340466
ZINC33886932_size_20_007,Inactive,5.95178096997
ZINC33886932_size_20_008,Inactive,5.97059151498
ZINC33886932_size_20_009,Inactive,5.96155515127
ZINC33937110_size_20_001,Inactive,6.0367388606
ZINC33937110_size_20_002,Inactive,6.18487568339
ZINC33937110_size_20_003,Inactive,6.13216197371
ZINC33937110_size_20_004,Inactive,6.04396611347
ZINC33937110_size_20_005,Inactive,5.98349033997
ZINC33937110_size_20_006,Inactive,6.03486414457
ZINC33937110_size_20_007,Inactive,5.98148046117
ZINC33937110_size_20_008,Inactive,6.07286902563
ZINC33937110_size_20_009,Inactive,6.05413616283
ZINC33937110_size_20_010,Inactive,6.12136918104
ZINC33937394_size_20_001,Inactive,6.05908628841
ZINC33937394_size_20_002,Inactive,5.99909748918
ZINC33937394_size_20_003,Inactive,6.02755454842
ZINC33937394_size_20_004,Inactive,6.03005061747
ZINC33937394_size_20_005,Inactive,6.03714703411
ZINC33937394_size_20_006,Inactive,6.00741093911
ZINC33937394_size_20_007,Inactive,6.03502936493
ZINC33937394_size_20_008,Inactive,5.97125103548
ZINC33957699_size_20_001,Inactive,5.95257684999
ZINC33957699_size_20_002,Inactive,5.95696826816
ZINC33957699_size_20_003,Inactive,5.95345226426
ZINC33957699_size_20_004,Inactive,5.95500988982
ZINC33957699_size_20_005,Inactive,5.96437121173
ZINC33957699_size_20_006,Inactive,5.96409925891
ZINC33958696_size_20_001,Inactive,5.9515424928
ZINC33958696_size_20_002,Inactive,5.96179231245
ZINC33958696_size_20_003,Inactive,5.96240736813
ZINC33958696_size_20_004,Inactive,5.95983096543
ZINC33958696_size_20_005,Inactive,5.96559756052
ZINC33959577_size_20_001,Inactive,6.04419605491
ZINC33959577_size_20_002,Inactive,6.02819623615
ZINC33959577_size_20_003,Inactive,6.01074890834
ZINC33959577_size_20_004,Inactive,5.98325860829
ZINC33959577_size_20_005,Inactive,5.99684836354
ZINC33959577_size_20_006,Inactive,5.98124717291
ZINC34087043_size_20_001,Inactive,5.95014090325
ZINC34087043_size_20_002,Inactive,5.95576529979
ZINC34087043_size_20_003,Inactive,5.96048533501
ZINC34087043_size_20_004,Inactive,5.95
ZINC34087043_size_20_005,Inactive,5.95225144143
ZINC34087043_size_20_006,Inactive,5.95
ZINC34087043_size_20_007,Inactive,5.95707571633
ZINC34116739_size_20_001,Inactive,5.95070205999
ZINC34116739_size_20_002,Inactive,5.95
ZINC34116739_size_20_003,Inactive,5.95229151498
ZINC34116739_size_20_004,Inactive,5.95470205999
ZINC34116739_size_20_005,Inactive,5.95470205999
ZINC34116739_size_20_006,Inactive,5.95348182526
ZINC34116739_size_20_007,Inactive,5.95794005097
ZINC34485133_size_20_001,Inactive,5.953175204
ZINC34485133_size_20_002,Inactive,5.95049994128
ZINC34485133_size_20_003,Inactive,5.95571993078
ZINC34485133_size_20_004,Inactive,5.95261927462
ZINC34485133_size_20_005,Inactive,5.95270205999
ZINC34485133_size_20_006,Inactive,5.95411721463
ZINC34485133_size_20_007,Inactive,5.95414775097
ZINC34485133_size_20_008,Inactive,5.95470205999
ZINC34651258_size_20_001,Inactive,5.98798869372
ZINC34651258_size_20_002,Inactive,5.96860676682
ZINC34651258_size_20_003,Inactive,5.98087597604
ZINC34651258_size_20_004,Inactive,6.01290515387
ZINC34651258_size_20_005,Inactive,5.97209945901
ZINC34651258_size_20_006,Inactive,5.96269553174
ZINC34651258_size_20_007,Inactive,5.97546100854
ZINC34651258_size_20_008,Inactive,5.97613060656
ZINC34651258_size_20_009,Inactive,5.97700184883
ZINC34651258_size_20_010,Inactive,5.96404227623
ZINC34664223_size_20_001,Inactive,5.95258825029
ZINC34664223_size_20_002,Inactive,5.95333086219
ZINC34664223_size_20_003,Inactive,5.95075580428
ZINC34664223_size_20_004,Inactive,5.95
ZINC34664223_size_20_005,Inactive,5.95
ZINC34664223_size_20_006,Inactive,5.95308970004
ZINC34664223_size_20_007,Inactive,5.9515424928
ZINC34664223_size_20_008,Inactive,5.95523812858
ZINC34664315_size_20_001,Inactive,5.95
ZINC34664315_size_20_002,Inactive,5.95075580428
ZINC34664315_size_20_003,Inactive,5.95647026617
ZINC34664315_size_20_004,Inactive,5.95394163751
ZINC34664315_size_20_005,Inactive,5.95377902142
ZINC34664315_size_20_006,Inactive,5.95075580428
ZINC34664315_size_20_007,Inactive,5.95075580428
ZINC34664315_size_20_008,Inactive,5.95
ZINC34664315_size_20_009,Inactive,5.95
ZINC34664315_size_20_010,Inactive,5.95
ZINC34665065_size_20_001,Inactive,5.95
ZINC34665065_size_20_002,Inactive,5.95
ZINC34665065_size_20_003,Inactive,5.95
ZINC34665065_size_20_004,Inactive,5.95594163751
ZINC34665065_size_20_005,Inactive,5.95
ZINC34665065_size_20_006,Inactive,5.95
ZINC34665065_size_20_007,Inactive,5.95
ZINC34665065_size_20_008,Inactive,5.95040980392
ZINC34665065_size_20_009,Inactive,5.95
ZINC34665065_size_20_010,Inactive,5.95047417329
ZINC34665065_size_20_011,Inactive,5.95
ZINC34665615_size_20_001,Inactive,5.95464717882
ZINC34665615_size_20_002,Inactive,5.9556310925
ZINC34665615_size_20_003,Inactive,5.95543336939
ZINC34665615_size_20_004,Inactive,5.95
ZINC34665615_size_20_005,Inactive,5.95
ZINC34665615_size_20_006,Inactive,5.98797310073
ZINC34665615_size_20_007,Inactive,5.95022096149
ZINC34665615_size_20_008,Inactive,5.95465435671
ZINC34665615_size_20_009,Inactive,5.96031593763
ZINC34665615_size_20_010,Inactive,5.96067734736
ZINC34666206_size_20_001,Inactive,5.95694731927
ZINC34666206_size_20_002,Inactive,5.95
ZINC34666206_size_20_003,Inactive,5.95
ZINC34666206_size_20_004,Inactive,5.95258825029
ZINC34666206_size_20_005,Inactive,5.95
ZINC34666206_size_20_006,Inactive,5.95
ZINC34666206_size_20_007,Inactive,5.95
ZINC34666206_size_20_008,Inactive,5.95
ZINC34666342_size_20_001,Inactive,5.952987395
ZINC34666342_size_20_002,Inactive,5.9600164275
ZINC34666342_size_20_003,Inactive,5.95427224512
ZINC34666342_size_20_004,Inactive,5.95255970115
ZINC34666342_size_20_005,Inactive,5.95
ZINC34666342_size_20_006,Inactive,5.96204163751
ZINC34666342_size_20_007,Inactive,5.95145556141
ZINC34666342_size_20_008,Inactive,5.95274981096
ZINC34666342_size_20_009,Inactive,5.95281309465
ZINC34666342_size_20_010,Inactive,5.96143060329
ZINC34666342_size_20_011,Inactive,5.95407033556
ZINC34681140_size_20_001,Inactive,5.97224307721
ZINC34681140_size_20_002,Inactive,5.98091284763
ZINC34681140_size_20_003,Inactive,5.96168178869
ZINC34681140_size_20_004,Inactive,5.97027523332
ZINC34681140_size_20_005,Inactive,5.96839878891
ZINC34681140_size_20_006,Inactive,5.96899158459
ZINC34681140_size_20_007,Inactive,5.98574921348
ZINC34681140_size_20_008,Inactive,5.96767626085
ZINC34685429_size_20_001,Inactive,5.9515516843
ZINC34685429_size_20_002,Inactive,5.95
ZINC34685429_size_20_003,Inactive,5.95441136787
ZINC34685429_size_20_004,Inactive,5.95487443229
ZINC34685429_size_20_005,Inactive,5.95
ZINC34685429_size_20_006,Inactive,5.95463157876
ZINC34685429_size_20_007,Inactive,5.95751777677
ZINC34685429_size_20_008,Inactive,5.95
ZINC34740233_size_20_001,Inactive,5.9518721133
ZINC34740233_size_20_002,Inactive,5.96031255258
ZINC34740233_size_20_003,Inactive,5.96476178115
ZINC34740233_size_20_004,Inactive,5.95299203219
ZINC34740233_size_20_005,Inactive,5.95
ZINC34740233_size_20_006,Inactive,5.96147580324
ZINC34740233_size_20_007,Inactive,5.95523425283
ZINC34740233_size_20_008,Inactive,5.95806699636
ZINC34740233_size_20_009,Inactive,5.96167564529
ZINC34740233_size_20_010,Inactive,5.9688860187
ZINC34749173_size_20_001,Inactive,5.95863219284
ZINC34749173_size_20_002,Inactive,5.96337441428
ZINC34749173_size_20_003,Inactive,5.97936030695
ZINC34749173_size_20_004,Inactive,5.95444756432
ZINC34749173_size_20_005,Inactive,5.96143276751
ZINC34749173_size_20_006,Inactive,5.9735020613
ZINC34749261_size_20_001,Inactive,5.98613393854
ZINC34749261_size_20_002,Inactive,5.95935679215
ZINC34749261_size_20_003,Inactive,5.95997479
ZINC34749261_size_20_004,Inactive,5.9566013189
ZINC34750161_size_20_001,Inactive,5.95394163751
ZINC34750161_size_20_002,Inactive,5.95369176003
ZINC34750161_size_20_003,Inactive,5.95158945499
ZINC34750161_size_20_004,Inactive,5.95140411998
ZINC34750161_size_20_005,Inactive,5.95401721463
ZINC34750161_size_20_006,Inactive,5.95057315156
ZINC34775548_size_20_001,Inactive,5.9582277407
ZINC34775548_size_20_002,Inactive,5.95014090325
ZINC34775548_size_20_003,Inactive,5.95
ZINC34775548_size_20_004,Inactive,5.95296359655
ZINC34775548_size_20_005,Inactive,5.95243498217
ZINC34775548_size_20_006,Inactive,5.95
ZINC34775548_size_20_007,Inactive,5.95956155796
ZINC34775548_size_20_008,Inactive,5.95523197007
ZINC34775548_size_20_009,Inactive,5.95699144664
ZINC34785111_size_20_001,Inactive,5.95349794001
ZINC34785111_size_20_002,Inactive,5.95
ZINC34785111_size_20_003,Inactive,5.95
ZINC34785111_size_20_004,Inactive,5.95106825231
ZINC34785111_size_20_005,Inactive,5.9515424928
ZINC34785111_size_20_006,Inactive,5.95671895883
ZINC34785111_size_20_007,Inactive,5.95617633795
ZINC34785183_size_20_001,Inactive,5.96141169081
ZINC34785183_size_20_002,Inactive,5.96002610757
ZINC34785183_size_20_003,Inactive,5.96237092989
ZINC34785183_size_20_004,Inactive,5.95615061828
ZINC34785183_size_20_005,Inactive,5.96457685161
ZINC34786258_size_20_001,Inactive,5.95303704217
ZINC34786258_size_20_002,Inactive,5.95226677803
ZINC34786258_size_20_003,Inactive,5.95539719892
ZINC34786258_size_20_004,Inactive,5.95474222215
ZINC34786258_size_20_005,Inactive,5.96187753328
ZINC34786258_size_20_006,Inactive,5.95349794001
ZINC34786258_size_20_007,Inactive,5.9563310031
ZINC34798073_size_20_001,Inactive,5.95578742791
ZINC34798073_size_20_002,Inactive,5.9525436975
ZINC34798073_size_20_003,Inactive,5.953175204
ZINC34798073_size_20_004,Inactive,5.95963793327
ZINC34798073_size_20_005,Inactive,5.95791803749
ZINC34798073_size_20_006,Inactive,5.95
ZINC34814535_size_20_001,Inactive,6.0199459868
ZINC34814535_size_20_002,Inactive,6.01157611646
ZINC34814535_size_20_003,Inactive,5.97801715573
ZINC34814535_size_20_004,Inactive,5.96670128236
ZINC34814535_size_20_005,Inactive,5.97048990574
ZINC34834408_size_20_001,Inactive,5.95542166783
ZINC34834408_size_20_002,Inactive,5.95063521248
ZINC34834408_size_20_003,Inactive,5.95478146008
ZINC34834408_size_20_004,Inactive,5.9503974833
ZINC34834408_size_20_005,Inactive,5.97092626362
ZINC34834408_size_20_006,Inactive,5.96015569936
ZINC34834408_size_20_007,Inactive,5.986625859
ZINC34834408_size_20_008,Inactive,5.95713194779
ZINC34834408_size_20_009,Inactive,5.95
ZINC34834408_size_20_010,Inactive,5.95075580428
ZINC34887429_size_20_001,Inactive,5.95483896031
ZINC34887429_size_20_002,Inactive,5.95
ZINC34887429_size_20_003,Inactive,5.95068485965
ZINC34887429_size_20_004,Inactive,5.95000000421
ZINC34887429_size_20_005,Inactive,5.97109016071
ZINC34887429_size_20_006,Inactive,5.95000000421
ZINC34887429_size_20_007,Inactive,5.95540316633
ZINC34887429_size_20_008,Inactive,5.95
ZINC34887429_size_20_009,Inactive,5.95984669083
ZINC34887429_size_20_010,Inactive,5.9521438117
ZINC34887429_size_20_011,Inactive,5.96060805829
ZINC34887488_size_20_001,Inactive,5.95083480742
ZINC34887488_size_20_002,Inactive,5.96600333761
ZINC34887488_size_20_003,Inactive,5.95000000755
ZINC34887488_size_20_004,Inactive,5.95176536533
ZINC34887488_size_20_005,Inactive,5.95571144576
ZINC34887488_size_20_006,Inactive,5.95849141937
ZINC34887488_size_20_007,Inactive,5.95000000421
ZINC34887488_size_20_008,Inactive,5.95315741658
ZINC34887488_size_20_009,Inactive,5.95
ZINC34887488_size_20_010,Inactive,5.95124575749
ZINC34887488_size_20_011,Inactive,5.95068485965
ZINC34887488_size_20_012,Inactive,6.00047845544
ZINC34887488_size_20_013,Inactive,5.95
ZINC34890273_size_20_001,Inactive,5.95289588002
ZINC34890273_size_20_002,Inactive,5.95037335428
ZINC34890273_size_20_003,Inactive,5.95
ZINC34890273_size_20_004,Inactive,5.9505013189
ZINC34890273_size_20_005,Inactive,5.95
ZINC34890273_size_20_006,Inactive,5.95
ZINC34890273_size_20_007,Inactive,5.96695580428
ZINC34890273_size_20_008,Inactive,5.9517189015
ZINC34895984_size_20_001,Inactive,5.95403658546
ZINC34895984_size_20_002,Inactive,5.95554896867
ZINC34895984_size_20_003,Inactive,5.96689095788
ZINC34895984_size_20_004,Inactive,5.95554590065
ZINC34895984_size_20_005,Inactive,5.98433215781
ZINC34895984_size_20_006,Inactive,5.95330411998
ZINC34895984_size_20_007,Inactive,5.95194163751
ZINC34895984_size_20_008,Inactive,5.96873241823
ZINC34895984_size_20_009,Inactive,5.95251136787
ZINC34895984_size_20_010,Inactive,5.96057992322
ZINC34895984_size_20_011,Inactive,5.96844786302
ZINC34895984_size_20_012,Inactive,5.96161770619
ZINC34895984_size_20_013,Inactive,5.97103724156
ZINC34897281_size_20_001,Inactive,5.9576310925
ZINC34897281_size_20_002,Inactive,5.96996315006
ZINC34897281_size_20_003,Inactive,5.99713862633
ZINC34897281_size_20_004,Inactive,6.00132777474
ZINC34897281_size_20_005,Inactive,6.00273394032
ZINC34897281_size_20_006,Inactive,5.96686535676
ZINC34897281_size_20_007,Inactive,5.98185340686
ZINC34897281_size_20_008,Inactive,5.98881779842
ZINC34897281_size_20_009,Inactive,6.00539474213
ZINC34912488_size_20_001,Inactive,5.95390156177
ZINC34912488_size_20_002,Inactive,5.95111727661
ZINC34912488_size_20_003,Inactive,5.9587436975
ZINC34912488_size_20_004,Inactive,5.95750723638
ZINC34912488_size_20_005,Inactive,5.95
ZINC34912488_size_20_006,Inactive,5.95314575749
ZINC34912488_size_20_007,Inactive,5.9657310925
ZINC34912488_size_20_008,Inactive,5.96733150171
ZINC34925731_size_20_001,Inactive,5.98410220048
ZINC34925731_size_20_002,Inactive,5.98778382965
ZINC34925731_size_20_003,Inactive,5.98596919864
ZINC34925731_size_20_004,Inactive,5.9793856069
ZINC34925731_size_20_005,Inactive,5.975596616
