Pose,Real_Class,CNN-Score
ZINC02439048_size_20_002,Inactive,0.12337
ZINC02447151_size_20_001,Inactive,0.19279
ZINC02518304_size_20_001,Inactive,0.46162
ZINC02518304_size_20_002,Inactive,0.51183
ZINC02518304_size_20_003,Inactive,0.61149
ZINC02518304_size_20_004,Inactive,0.53398
ZINC02518304_size_20_005,Inactive,0.40441
ZINC02551712_size_20_001,Inactive,0.5948
ZINC02551712_size_20_002,Inactive,0.34743
ZINC02551712_size_20_003,Inactive,0.26022
ZINC02629436_size_20_001,Inactive,0.62788
ZINC02643909_size_20_001,Inactive,0.44245
ZINC02643909_size_20_002,Inactive,0.37667
ZINC02643909_size_20_003,Inactive,0.3357
ZINC02643909_size_20_004,Inactive,0.25595
ZINC02716011_size_20_001,Inactive,0.43838
ZINC02716011_size_20_002,Inactive,0.44401
ZINC02735728_size_20_001,Inactive,0.22409
ZINC02735728_size_20_002,Inactive,0.42015
ZINC02735728_size_20_003,Inactive,0.31039
ZINC02735728_size_20_004,Inactive,0.13325
ZINC02735728_size_20_005,Inactive,0.17177
ZINC02754666_size_20_001,Inactive,0.26652
ZINC02754666_size_20_002,Inactive,0.20394
ZINC02782510_size_20_001,Inactive,0.77715
ZINC02782510_size_20_002,Inactive,0.32504
ZINC02782510_size_20_003,Inactive,0.5583
ZINC02782741_size_20_001,Inactive,0.43092
ZINC02782741_size_20_002,Inactive,0.42902
ZINC02782741_size_20_003,Inactive,0.29416
ZINC02782741_size_20_004,Inactive,0.33304
ZINC02786110_size_20_001,Inactive,0.22648
ZINC02786110_size_20_002,Inactive,0.17505
ZINC02799525_size_20_001,Inactive,0.12555
ZINC02807211_size_20_001,Inactive,0.38189
ZINC02807211_size_20_002,Inactive,0.24962
ZINC02807211_size_20_003,Inactive,0.38515
ZINC02807211_size_20_004,Inactive,0.55964
ZINC02807211_size_20_005,Inactive,0.43424
ZINC02807211_size_20_006,Inactive,0.59534
ZINC02809010_size_20_001,Inactive,0.12715
ZINC02809010_size_20_002,Inactive,0.13876
ZINC02910193_size_20_001,Inactive,0.05836
ZINC02910193_size_20_002,Inactive,0.07242
ZINC02917691_size_20_001,Inactive,0.3607
ZINC02921960_size_20_001,Inactive,0.18151
ZINC02952897_size_20_001,Inactive,0.45436
ZINC02952897_size_20_002,Inactive,0.2758
ZINC02952897_size_20_003,Inactive,0.48517
ZINC02952897_size_20_004,Inactive,0.27487
ZINC02962266_size_20_001,Inactive,0.15376
ZINC03029953_size_20_001,Inactive,0.21081
ZINC03029953_size_20_002,Inactive,0.13311
ZINC03063677_size_20_001,Inactive,0.22259
ZINC03063677_size_20_002,Inactive,0.28981
ZINC03063677_size_20_003,Inactive,0.1169
ZINC03094864_size_20_001,Inactive,0.20692
ZINC03094864_size_20_002,Inactive,0.21011
ZINC03094864_size_20_003,Inactive,0.27519
ZINC03094864_size_20_004,Inactive,0.27244
ZINC03094864_size_20_005,Inactive,0.23848
ZINC03094864_size_20_006,Inactive,0.18608
ZINC03142479_size_20_001,Inactive,0.64257
ZINC03142479_size_20_002,Inactive,0.66765
ZINC03142479_size_20_003,Inactive,0.57575
ZINC03165093_size_20_001,Inactive,0.44319
ZINC03165093_size_20_002,Inactive,0.40818
ZINC03165093_size_20_003,Inactive,0.61871
ZINC03171788_size_20_001,Inactive,0.48394
ZINC03171788_size_20_002,Inactive,0.21843
ZINC03191917_size_20_001,Inactive,0.34379
ZINC03191917_size_20_002,Inactive,0.35913
ZINC03191917_size_20_003,Inactive,0.50403
ZINC03191917_size_20_004,Inactive,0.26346
ZINC03191917_size_20_005,Inactive,0.36621
ZINC03193622_size_20_001,Inactive,0.29523
ZINC03193622_size_20_002,Inactive,0.28748
ZINC03193622_size_20_003,Inactive,0.22431
ZINC03217326_size_20_001,Inactive,0.17759
ZINC03251466_size_20_001,Inactive,0.72913
ZINC03251466_size_20_002,Inactive,0.65265
ZINC03251466_size_20_003,Inactive,0.68461
ZINC03251466_size_20_004,Inactive,0.37843
ZINC03253428_size_20_001,Inactive,0.49848
ZINC03253428_size_20_002,Inactive,0.34657
ZINC03265758_size_20_001,Inactive,0.35867
ZINC03265758_size_20_002,Inactive,0.4644
ZINC03268525_size_20_001,Inactive,0.34094
ZINC03319929_size_20_001,Inactive,0.33124
ZINC03319929_size_20_002,Inactive,0.3928
ZINC03319929_size_20_003,Inactive,0.3805
ZINC03319929_size_20_004,Inactive,0.29828
ZINC03332559_size_20_001,Inactive,0.40047
ZINC03332559_size_20_002,Inactive,0.60507
ZINC03332559_size_20_003,Inactive,0.28745
ZINC03332559_size_20_004,Inactive,0.28132
ZINC03332559_size_20_005,Inactive,0.15188
ZINC03332559_size_20_006,Inactive,0.19062
ZINC03348811_size_20_001,Inactive,0.23944
ZINC03352571_size_20_001,Inactive,0.52229
ZINC03352571_size_20_002,Inactive,0.66491
ZINC03352571_size_20_003,Inactive,0.43576
ZINC03352571_size_20_004,Inactive,0.63864
ZINC03352571_size_20_005,Inactive,0.76619
ZINC03353605_size_20_001,Inactive,0.16635
ZINC03353605_size_20_002,Inactive,0.55271
ZINC03353605_size_20_003,Inactive,0.4222
ZINC03353605_size_20_004,Inactive,0.58036
ZINC03568686_size_20_001,Inactive,0.31452
ZINC03568686_size_20_002,Inactive,0.26223
ZINC03589504_size_20_001,Inactive,0.4035
ZINC03616007_size_20_001,Inactive,0.81521
ZINC03616007_size_20_002,Inactive,0.45427
ZINC03616007_size_20_003,Inactive,0.28865
ZINC03616007_size_20_004,Inactive,0.31985
ZINC03616007_size_20_005,Inactive,0.51501
ZINC03656648_size_20_001,Inactive,0.33998
ZINC03656648_size_20_002,Inactive,0.14954
ZINC03671191_size_20_001,Inactive,0.33873
ZINC03692548_size_20_001,Inactive,0.33703
ZINC03692548_size_20_002,Inactive,0.30781
ZINC03692548_size_20_003,Inactive,0.24075
ZINC03697915_size_20_001,Inactive,0.47478
ZINC03697915_size_20_002,Inactive,0.55668
ZINC03709736_size_20_001,Inactive,0.78143
ZINC03709736_size_20_002,Inactive,0.32667
ZINC03709736_size_20_003,Inactive,0.22742
ZINC03740227_size_20_001,Inactive,0.21598
ZINC03740227_size_20_002,Inactive,0.23602
ZINC03840845_size_20_001,Inactive,0.43931
ZINC03840845_size_20_002,Inactive,0.34746
ZINC03840845_size_20_003,Inactive,0.29381
ZINC03904326_size_20_001,Inactive,0.3821
ZINC03904326_size_20_002,Inactive,0.36427
ZINC03934877_size_20_001,Inactive,0.42586
ZINC03934877_size_20_002,Inactive,0.16778
ZINC03934877_size_20_003,Inactive,0.14681
ZINC03934877_size_20_004,Inactive,0.19103
ZINC03934877_size_20_005,Inactive,0.2956
ZINC03978556_size_20_001,Inactive,0.26455
ZINC03978556_size_20_002,Inactive,0.28004
ZINC03978556_size_20_003,Inactive,0.14543
ZINC03978556_size_20_004,Inactive,0.14852
ZINC03978556_size_20_005,Inactive,0.25059
ZINC03978556_size_20_006,Inactive,0.22839
ZINC03986484_size_20_001,Inactive,0.49392
ZINC03986484_size_20_002,Inactive,0.58464
ZINC03986484_size_20_003,Inactive,0.26073
ZINC03986484_size_20_004,Inactive,0.15989
ZINC03986484_size_20_005,Inactive,0.10752
ZINC03986484_size_20_006,Inactive,0.49004
ZINC03986484_size_20_007,Inactive,0.41093
ZINC03986484_size_20_008,Inactive,0.32809
ZINC03986484_size_20_009,Inactive,0.05823
ZINC03986484_size_20_010,Inactive,0.106
ZINC04024059_size_20_001,Inactive,0.83399
ZINC04024059_size_20_002,Inactive,0.41701
ZINC04024059_size_20_003,Inactive,0.33142
ZINC04024059_size_20_004,Inactive,0.48639
ZINC04025483_size_20_001,Inactive,0.60879
ZINC04025483_size_20_002,Inactive,0.30978
ZINC04025483_size_20_003,Inactive,0.175
ZINC04025483_size_20_004,Inactive,0.1196
ZINC04025483_size_20_005,Inactive,0.06598
ZINC04029584_size_20_001,Inactive,0.50836
ZINC04029584_size_20_002,Inactive,0.14784
ZINC04036455_size_20_001,Inactive,0.41935
ZINC04036455_size_20_002,Inactive,0.66115
ZINC04036455_size_20_003,Inactive,0.35451
ZINC04036455_size_20_004,Inactive,0.28794
ZINC04056798_size_20_001,Inactive,0.20949
ZINC04062437_size_20_001,Inactive,0.45402
ZINC04062437_size_20_002,Inactive,0.62485
ZINC04062437_size_20_003,Inactive,0.35819
ZINC04062437_size_20_004,Inactive,0.46895
ZINC04062890_size_20_001,Inactive,0.36586
ZINC04065106_size_20_001,Inactive,0.45447
ZINC04065106_size_20_002,Inactive,0.51792
ZINC04065106_size_20_003,Inactive,0.39799
ZINC04098875_size_20_001,Inactive,0.33173
ZINC04148992_size_20_001,Inactive,0.49185
ZINC04148992_size_20_002,Inactive,0.34014
ZINC04148992_size_20_003,Inactive,0.42404
ZINC04149753_size_20_001,Inactive,0.14553
ZINC04149753_size_20_002,Inactive,0.2457
ZINC04149753_size_20_003,Inactive,0.17234
ZINC04149753_size_20_004,Inactive,0.24756
ZINC04149753_size_20_005,Inactive,0.22467
ZINC04149753_size_20_006,Inactive,0.16981
ZINC04149753_size_20_007,Inactive,0.20688
ZINC04150377_size_20_001,Inactive,0.79904
ZINC04150377_size_20_002,Inactive,0.56963
ZINC04150377_size_20_003,Inactive,0.37131
ZINC04212985_size_20_001,Inactive,0.22542
ZINC04212985_size_20_002,Inactive,0.31005
ZINC04238335_size_20_001,Inactive,0.40172
ZINC04238335_size_20_002,Inactive,0.34727
ZINC04243415_size_20_001,Inactive,0.2987
ZINC04243415_size_20_002,Inactive,0.33358
ZINC04243415_size_20_003,Inactive,0.25485
ZINC04243415_size_20_004,Inactive,0.3854
ZINC04243415_size_20_005,Inactive,0.18182
ZINC04243415_size_20_006,Inactive,0.67398
ZINC04249090_size_20_001,Inactive,0.09039
ZINC04249090_size_20_002,Inactive,0.13166
ZINC04249090_size_20_003,Inactive,0.14693
ZINC04276778_size_20_001,Inactive,0.80217
ZINC04276778_size_20_002,Inactive,0.59976
ZINC04276778_size_20_003,Inactive,0.11562
ZINC04280649_size_20_001,Inactive,0.37691
ZINC04280649_size_20_002,Inactive,0.39434
ZINC04280649_size_20_003,Inactive,0.26887
ZINC04280649_size_20_004,Inactive,0.10065
ZINC04280649_size_20_005,Inactive,0.31156
ZINC04280649_size_20_006,Inactive,0.08468
ZINC04299971_size_20_001,Inactive,0.47708
ZINC04299971_size_20_002,Inactive,0.44547
ZINC04299971_size_20_003,Inactive,0.5275
ZINC04299971_size_20_004,Inactive,0.58477
ZINC04299971_size_20_005,Inactive,0.3327
ZINC04301736_size_20_001,Inactive,0.55265
ZINC04301736_size_20_002,Inactive,0.35833
ZINC04301736_size_20_003,Inactive,0.47253
ZINC04301736_size_20_004,Inactive,0.18936
ZINC04313153_size_20_001,Inactive,0.61292
ZINC04313153_size_20_002,Inactive,0.49168
ZINC04313153_size_20_003,Inactive,0.62044
ZINC04313153_size_20_004,Inactive,0.51821
ZINC04324100_size_20_001,Inactive,0.50531
ZINC04324100_size_20_002,Inactive,0.48775
ZINC04324100_size_20_003,Inactive,0.24558
ZINC04324100_size_20_004,Inactive,0.14019
ZINC04325358_size_20_001,Inactive,0.15292
ZINC04325358_size_20_002,Inactive,0.21208
ZINC04329025_size_20_001,Inactive,0.45332
ZINC04329025_size_20_002,Inactive,0.48931
ZINC04329025_size_20_003,Inactive,0.48826
ZINC04329259_size_20_001,Inactive,0.80054
ZINC04329259_size_20_002,Inactive,0.55374
ZINC04329259_size_20_003,Inactive,0.4445
ZINC04329259_size_20_004,Inactive,0.29803
ZINC04329259_size_20_005,Inactive,0.57047
ZINC04329259_size_20_006,Inactive,0.57283
ZINC04329259_size_20_007,Inactive,0.41318
ZINC04329259_size_20_008,Inactive,0.33016
ZINC04329259_size_20_009,Inactive,0.85203
ZINC04329259_size_20_010,Inactive,0.29052
ZINC04329259_size_20_011,Inactive,0.60995
ZINC04329259_size_20_012,Inactive,0.32998
ZINC04329259_size_20_013,Inactive,0.51436
ZINC04329259_size_20_014,Inactive,0.22393
ZINC04329287_size_20_001,Inactive,0.37635
ZINC04329287_size_20_002,Inactive,0.32
ZINC04329287_size_20_003,Inactive,0.58325
ZINC04329287_size_20_004,Inactive,0.38247
ZINC04329287_size_20_005,Inactive,0.43754
ZINC04329287_size_20_006,Inactive,0.57108
ZINC04329287_size_20_007,Inactive,0.27162
ZINC04329287_size_20_008,Inactive,0.28041
ZINC04329287_size_20_009,Inactive,0.44291
ZINC04365871_size_20_001,Inactive,0.22939
ZINC04365871_size_20_002,Inactive,0.71564
ZINC04365871_size_20_003,Inactive,0.40525
ZINC04365871_size_20_004,Inactive,0.18244
ZINC04365871_size_20_005,Inactive,0.13343
ZINC04365871_size_20_006,Inactive,0.1779
ZINC04365871_size_20_007,Inactive,0.13325
ZINC04365871_size_20_008,Inactive,0.1488
ZINC04369709_size_20_001,Inactive,0.51866
ZINC04369709_size_20_002,Inactive,0.56361
ZINC04369709_size_20_003,Inactive,0.31045
ZINC04369709_size_20_004,Inactive,0.5064
ZINC04369923_size_20_001,Inactive,0.42869
ZINC04429948_size_20_001,Inactive,0.30131
ZINC04429948_size_20_002,Inactive,0.29845
ZINC04540403_size_20_001,Inactive,0.71128
ZINC04540403_size_20_002,Inactive,0.56059
ZINC04556422_size_20_001,Inactive,0.11649
ZINC04556422_size_20_002,Inactive,0.03613
ZINC04556422_size_20_003,Inactive,0.10064
ZINC04556422_size_20_004,Inactive,0.12348
ZINC04556422_size_20_005,Inactive,0.11335
ZINC04608464_size_20_001,Inactive,0.61278
ZINC04608464_size_20_002,Inactive,0.50891
ZINC04608464_size_20_003,Inactive,0.30575
ZINC04608464_size_20_004,Inactive,0.32637
ZINC04608464_size_20_005,Inactive,0.45139
ZINC04646442_size_20_001,Inactive,0.15291
ZINC04646442_size_20_002,Inactive,0.14626
ZINC04646442_size_20_003,Inactive,0.17295
ZINC04651434_size_20_001,Inactive,0.61285
ZINC04651434_size_20_002,Inactive,0.69334
ZINC04651434_size_20_003,Inactive,0.45406
ZINC04651434_size_20_004,Inactive,0.67855
ZINC04651434_size_20_005,Inactive,0.41564
ZINC04651434_size_20_006,Inactive,0.32629
ZINC04661833_size_20_001,Inactive,0.72334
ZINC04661833_size_20_002,Inactive,0.2388
ZINC04661833_size_20_003,Inactive,0.54441
ZINC04661833_size_20_004,Inactive,0.27999
ZINC04661833_size_20_005,Inactive,0.53169
ZINC04661833_size_20_006,Inactive,0.34658
ZINC04661833_size_20_007,Inactive,0.39244
ZINC04688203_size_20_001,Inactive,0.28415
ZINC04720893_size_20_001,Inactive,0.45956
ZINC04720893_size_20_002,Inactive,0.88512
ZINC04720893_size_20_003,Inactive,0.51168
ZINC04720893_size_20_004,Inactive,0.34867
ZINC04720893_size_20_005,Inactive,0.48016
ZINC04735270_size_20_001,Inactive,0.14999
ZINC04735270_size_20_002,Inactive,0.33248
ZINC04735270_size_20_003,Inactive,0.33263
ZINC04738884_size_20_001,Inactive,0.07639
ZINC04739917_size_20_001,Inactive,0.75234
ZINC04739917_size_20_002,Inactive,0.62592
ZINC04740339_size_20_001,Inactive,0.24995
ZINC04740339_size_20_002,Inactive,0.26091
ZINC04751369_size_20_001,Inactive,0.54202
ZINC04751369_size_20_002,Inactive,0.53826
ZINC04751369_size_20_003,Inactive,0.20552
ZINC04751369_size_20_004,Inactive,0.20536
ZINC04751369_size_20_005,Inactive,0.39938
ZINC04751369_size_20_006,Inactive,0.39646
ZINC04783554_size_20_001,Inactive,0.32138
ZINC04783554_size_20_002,Inactive,0.41121
ZINC04783554_size_20_003,Inactive,0.3025
ZINC04804516_size_20_001,Inactive,0.16872
ZINC04804516_size_20_002,Inactive,0.25362
ZINC04810486_size_20_001,Inactive,0.24447
ZINC04810486_size_20_002,Inactive,0.33804
ZINC04817860_size_20_001,Inactive,0.52644
ZINC04820973_size_20_001,Inactive,0.26828
ZINC04820973_size_20_002,Inactive,0.26448
ZINC04834559_size_20_001,Inactive,0.37785
ZINC04848798_size_20_001,Inactive,0.21417
ZINC04848798_size_20_002,Inactive,0.13216
ZINC04848798_size_20_003,Inactive,0.1571
ZINC04848798_size_20_004,Inactive,0.20221
ZINC04858026_size_20_001,Inactive,0.34693
ZINC04858026_size_20_002,Inactive,0.14897
ZINC04859016_size_20_001,Inactive,0.41919
ZINC04859016_size_20_002,Inactive,0.09486
ZINC04864234_size_20_001,Inactive,0.45824
ZINC04864234_size_20_002,Inactive,0.43632
ZINC04864234_size_20_003,Inactive,0.88889
ZINC04864234_size_20_004,Inactive,0.68193
ZINC04864234_size_20_005,Inactive,0.5729
ZINC04866500_size_20_001,Inactive,0.92357
ZINC04866500_size_20_002,Inactive,0.67337
ZINC04866500_size_20_003,Inactive,0.25918
ZINC04866500_size_20_004,Inactive,0.34853
ZINC04873262_size_20_001,Inactive,0.13047
ZINC04873262_size_20_002,Inactive,0.08978
ZINC04886338_size_20_001,Inactive,0.50405
ZINC04886338_size_20_002,Inactive,0.66879
ZINC04898072_size_20_001,Inactive,0.31367
ZINC04898072_size_20_002,Inactive,0.40287
ZINC04898072_size_20_003,Inactive,0.21554
ZINC04898072_size_20_004,Inactive,0.14177
ZINC04898072_size_20_005,Inactive,0.06614
ZINC04898072_size_20_006,Inactive,0.09683
ZINC04898072_size_20_007,Inactive,0.09653
ZINC04930610_size_20_001,Inactive,0.5015
ZINC04930610_size_20_002,Inactive,0.66155
ZINC04930610_size_20_003,Inactive,0.64602
ZINC04930610_size_20_004,Inactive,0.33435
ZINC04933776_size_20_001,Inactive,0.44634
ZINC04933776_size_20_002,Inactive,0.67627
ZINC04933776_size_20_003,Inactive,0.46867
ZINC04933776_size_20_004,Inactive,0.49276
ZINC04938666_size_20_001,Inactive,0.73887
ZINC04938666_size_20_002,Inactive,0.69509
ZINC04971134_size_20_001,Inactive,0.18939
ZINC04971134_size_20_002,Inactive,0.13984
ZINC04971134_size_20_003,Inactive,0.18756
ZINC04971134_size_20_004,Inactive,0.23681
ZINC04972821_size_20_001,Inactive,0.57695
ZINC04972821_size_20_002,Inactive,0.71806
ZINC04972821_size_20_003,Inactive,0.78059
ZINC04972821_size_20_004,Inactive,0.5708
ZINC04972821_size_20_005,Inactive,0.36826
ZINC04983523_size_20_001,Inactive,0.35224
ZINC04983523_size_20_002,Inactive,0.3285
ZINC04983523_size_20_003,Inactive,0.17524
ZINC04983523_size_20_004,Inactive,0.30185
ZINC04983523_size_20_005,Inactive,0.36302
ZINC04983523_size_20_006,Inactive,0.12665
ZINC05002413_size_20_001,Inactive,0.49762
ZINC05002413_size_20_002,Inactive,0.42947
ZINC05002413_size_20_003,Inactive,0.57846
ZINC05002413_size_20_004,Inactive,0.54378
ZINC05002413_size_20_005,Inactive,0.38202
ZINC05002413_size_20_006,Inactive,0.41902
ZINC05002413_size_20_007,Inactive,0.33158
ZINC05009217_size_20_001,Inactive,0.38892
ZINC05026722_size_20_001,Inactive,0.2691
ZINC05026722_size_20_002,Inactive,0.26847
ZINC05026722_size_20_003,Inactive,0.20193
ZINC05033738_size_20_001,Inactive,0.70897
ZINC05033738_size_20_002,Inactive,0.53279
ZINC05033738_size_20_003,Inactive,0.11787
ZINC05108659_size_20_001,Inactive,0.36727
ZINC05108659_size_20_002,Inactive,0.07408
ZINC05108659_size_20_003,Inactive,0.15529
ZINC05108659_size_20_004,Inactive,0.11894
ZINC05108659_size_20_005,Inactive,0.13369
ZINC05108659_size_20_006,Inactive,0.23339
ZINC05116428_size_20_001,Inactive,0.61862
ZINC05116428_size_20_002,Inactive,0.2643
ZINC05116428_size_20_003,Inactive,0.10776
ZINC05116428_size_20_004,Inactive,0.15744
ZINC05116428_size_20_005,Inactive,0.08381
ZINC05116428_size_20_006,Inactive,0.30758
ZINC05116428_size_20_007,Inactive,0.03277
ZINC05117132_size_20_001,Inactive,0.70856
ZINC05117132_size_20_002,Inactive,0.89901
ZINC05117132_size_20_003,Inactive,0.32643
ZINC05117132_size_20_004,Inactive,0.44056
ZINC05117132_size_20_005,Inactive,0.56779
ZINC05117132_size_20_006,Inactive,0.22429
ZINC05117132_size_20_007,Inactive,0.19231
ZINC05132225_size_20_001,Inactive,0.63193
ZINC05132225_size_20_002,Inactive,0.65875
ZINC05132225_size_20_003,Inactive,0.58321
ZINC05132225_size_20_004,Inactive,0.63418
ZINC05132225_size_20_005,Inactive,0.69777
ZINC05132225_size_20_006,Inactive,0.465
ZINC05133628_size_20_001,Inactive,0.25453
ZINC05133628_size_20_002,Inactive,0.79879
ZINC05133628_size_20_003,Inactive,0.19298
ZINC05139221_size_20_001,Inactive,0.23804
ZINC05139221_size_20_002,Inactive,0.37603
ZINC05139234_size_20_001,Inactive,0.6851
ZINC05139234_size_20_002,Inactive,0.26123
ZINC05153696_size_20_001,Inactive,0.59888
ZINC05153696_size_20_002,Inactive,0.47108
ZINC05153696_size_20_003,Inactive,0.17233
ZINC05207801_size_20_001,Inactive,0.37565
ZINC05207801_size_20_002,Inactive,0.27028
ZINC05220379_size_20_001,Inactive,0.32592
ZINC05220379_size_20_002,Inactive,0.13987
ZINC05220379_size_20_003,Inactive,0.20054
ZINC05220379_size_20_004,Inactive,0.0906
ZINC05220379_size_20_005,Inactive,0.11474
ZINC05231373_size_20_001,Inactive,0.24896
ZINC05231373_size_20_002,Inactive,0.39295
ZINC05242849_size_20_001,Inactive,0.54737
ZINC05242849_size_20_002,Inactive,0.67551
ZINC05266450_size_20_001,Inactive,0.30606
ZINC05266450_size_20_002,Inactive,0.2418
ZINC05266450_size_20_003,Inactive,0.26941
ZINC05266450_size_20_004,Inactive,0.15639
ZINC05268860_size_20_001,Inactive,0.35829
ZINC05268860_size_20_002,Inactive,0.2689
ZINC05271951_size_20_001,Inactive,0.22283
ZINC05271951_size_20_002,Inactive,0.21519
ZINC05277610_size_20_001,Inactive,0.14953
ZINC05277610_size_20_002,Inactive,0.16434
ZINC05277610_size_20_003,Inactive,0.12865
ZINC05277610_size_20_004,Inactive,0.17931
ZINC05277610_size_20_005,Inactive,0.23666
ZINC05277610_size_20_006,Inactive,0.18298
ZINC05277610_size_20_007,Inactive,0.18327
ZINC05282669_size_20_001,Inactive,0.26611
ZINC05282669_size_20_002,Inactive,0.18925
ZINC05282669_size_20_003,Inactive,0.25383
ZINC05282669_size_20_004,Inactive,0.61185
ZINC05282669_size_20_005,Inactive,0.50108
ZINC05282669_size_20_006,Inactive,0.41082
ZINC05282669_size_20_007,Inactive,0.4139
ZINC05283220_size_20_001,Inactive,0.37401
ZINC05283220_size_20_002,Inactive,0.52557
ZINC05283220_size_20_003,Inactive,0.52278
ZINC05283220_size_20_004,Inactive,0.38212
ZINC05283220_size_20_005,Inactive,0.58831
ZINC05283220_size_20_006,Inactive,0.20264
ZINC05283220_size_20_007,Inactive,0.44163
ZINC05320178_size_20_001,Inactive,0.40233
ZINC05320178_size_20_002,Inactive,0.40715
ZINC05320178_size_20_003,Inactive,0.26807
ZINC05335072_size_20_001,Inactive,0.3489
ZINC05335072_size_20_002,Inactive,0.27277
ZINC05335072_size_20_003,Inactive,0.39501
ZINC05346239_size_20_001,Inactive,0.20512
ZINC05346239_size_20_002,Inactive,0.13127
ZINC05350864_size_20_001,Inactive,0.3718
ZINC05350864_size_20_002,Inactive,0.4236
ZINC05359815_size_20_001,Inactive,0.61629
ZINC05359815_size_20_002,Inactive,0.6084
ZINC05363052_size_20_001,Inactive,0.54046
ZINC05363052_size_20_002,Inactive,0.25973
ZINC05363052_size_20_003,Inactive,0.31604
ZINC05368279_size_20_001,Inactive,0.31207
ZINC05368279_size_20_002,Inactive,0.57673
ZINC05368279_size_20_003,Inactive,0.43459
ZINC05368279_size_20_004,Inactive,0.71699
ZINC05368279_size_20_005,Inactive,0.3331
ZINC05368279_size_20_006,Inactive,0.59863
ZINC05374665_size_20_001,Inactive,0.50962
ZINC05374665_size_20_002,Inactive,0.18308
ZINC05374665_size_20_003,Inactive,0.10423
ZINC05374665_size_20_004,Inactive,0.208
ZINC05374665_size_20_005,Inactive,0.08751
ZINC05379418_size_20_001,Inactive,0.61822
ZINC05379418_size_20_002,Inactive,0.86898
ZINC05379418_size_20_003,Inactive,0.77436
ZINC05379418_size_20_004,Inactive,0.74899
ZINC05379418_size_20_005,Inactive,0.71079
ZINC05385113_size_20_001,Inactive,0.40012
ZINC05419290_size_20_001,Inactive,0.44549
ZINC05419290_size_20_002,Inactive,0.29678
ZINC05442643_size_20_001,Inactive,0.87378
ZINC05442643_size_20_002,Inactive,0.77184
ZINC05442643_size_20_003,Inactive,0.67019
ZINC05442643_size_20_004,Inactive,0.70788
ZINC05442643_size_20_005,Inactive,0.14594
ZINC05442643_size_20_006,Inactive,0.74863
ZINC05443008_size_20_001,Inactive,0.38928
ZINC05443008_size_20_002,Inactive,0.42809
ZINC05443008_size_20_003,Inactive,0.30157
ZINC05443008_size_20_004,Inactive,0.25234
ZINC05488264_size_20_001,Inactive,0.81277
ZINC05488264_size_20_002,Inactive,0.42961
ZINC05488264_size_20_003,Inactive,0.37692
ZINC05488264_size_20_004,Inactive,0.67917
ZINC05492638_size_20_001,Inactive,0.69573
ZINC05492638_size_20_002,Inactive,0.64592
ZINC05492638_size_20_003,Inactive,0.63581
ZINC05492638_size_20_004,Inactive,0.32226
ZINC05492638_size_20_005,Inactive,0.35907
ZINC05528783_size_20_001,Inactive,0.32729
ZINC05529113_size_20_001,Inactive,0.51583
ZINC05529113_size_20_002,Inactive,0.37387
ZINC05552568_size_20_001,Inactive,0.35443
ZINC05552568_size_20_002,Inactive,0.40884
ZINC05552568_size_20_003,Inactive,0.44454
ZINC05554472_size_20_001,Inactive,0.53981
ZINC05554472_size_20_002,Inactive,0.56374
ZINC05554550_size_20_001,Inactive,0.27559
ZINC05554550_size_20_002,Inactive,0.20244
ZINC05562123_size_20_001,Inactive,0.27512
ZINC05562123_size_20_002,Inactive,0.29402
ZINC05562123_size_20_003,Inactive,0.41818
ZINC05595735_size_20_001,Inactive,0.20552
ZINC05595735_size_20_002,Inactive,0.27004
ZINC05595735_size_20_003,Inactive,0.42147
ZINC05595735_size_20_004,Inactive,0.29239
ZINC05600397_size_20_001,Inactive,0.44129
ZINC05600397_size_20_002,Inactive,0.38472
ZINC05600397_size_20_003,Inactive,0.3358
ZINC05600397_size_20_004,Inactive,0.16405
ZINC05600397_size_20_005,Inactive,0.49648
ZINC05600397_size_20_006,Inactive,0.27695
ZINC05601594_size_20_001,Inactive,0.64101
ZINC05601594_size_20_002,Inactive,0.51634
ZINC05601594_size_20_003,Inactive,0.37603
ZINC05601594_size_20_004,Inactive,0.2111
ZINC05601594_size_20_005,Inactive,0.39066
ZINC05601594_size_20_006,Inactive,0.25762
ZINC05604863_size_20_001,Inactive,0.34068
ZINC05604863_size_20_002,Inactive,0.48632
ZINC05604863_size_20_003,Inactive,0.09509
ZINC05604863_size_20_004,Inactive,0.1236
ZINC05604863_size_20_005,Inactive,0.11625
ZINC05612833_size_20_001,Inactive,0.28769
ZINC05612833_size_20_002,Inactive,0.2552
ZINC05612833_size_20_003,Inactive,0.49425
ZINC05612833_size_20_004,Inactive,0.33557
ZINC05612833_size_20_005,Inactive,0.26018
ZINC05612833_size_20_006,Inactive,0.17694
ZINC05612833_size_20_007,Inactive,0.15631
ZINC05616502_size_20_001,Inactive,0.14384
ZINC05616502_size_20_002,Inactive,0.29233
ZINC05616502_size_20_003,Inactive,0.24308
ZINC05617824_size_20_001,Inactive,0.53226
ZINC05617824_size_20_002,Inactive,0.62871
ZINC05617824_size_20_003,Inactive,0.65534
ZINC05617824_size_20_004,Inactive,0.30655
ZINC05640369_size_20_001,Inactive,0.19317
ZINC05640369_size_20_002,Inactive,0.19364
ZINC05640369_size_20_003,Inactive,0.37799
ZINC05640369_size_20_004,Inactive,0.37964
