Pose,Real_Class,Docking_score
ZINC02551712_size_20_002,Inactive,-6.8
ZINC02551712_size_20_003,Inactive,-6.5
ZINC02629436_size_20_001,Inactive,-10.9
ZINC02643909_size_20_001,Inactive,8.4
ZINC02643909_size_20_002,Inactive,9.3
ZINC02643909_size_20_003,Inactive,9.9
ZINC02643909_size_20_004,Inactive,10.4
ZINC02716011_size_20_001,Inactive,-6.6
ZINC02716011_size_20_002,Inactive,-5.1
ZINC02735728_size_20_001,Inactive,-7
ZINC02735728_size_20_002,Inactive,-6.9
ZINC02735728_size_20_003,Inactive,-6.8
ZINC02735728_size_20_004,Inactive,-4.5
ZINC02735728_size_20_005,Inactive,-4
ZINC02754666_size_20_001,Inactive,-8.4
ZINC02754666_size_20_002,Inactive,-7.3
ZINC02782510_size_20_001,Inactive,-6.5
ZINC02782510_size_20_002,Inactive,-6
ZINC02782510_size_20_003,Inactive,-4.9
ZINC02782741_size_20_001,Inactive,-9.1
ZINC02782741_size_20_002,Inactive,-8.7
ZINC02782741_size_20_003,Inactive,-6.5
ZINC02782741_size_20_004,Inactive,-6.2
ZINC02786110_size_20_001,Inactive,-7.3
ZINC02786110_size_20_002,Inactive,-5.5
ZINC02799525_size_20_001,Inactive,19.5
ZINC02807211_size_20_001,Inactive,-0.1
ZINC02807211_size_20_002,Inactive,0
ZINC02807211_size_20_003,Inactive,0.9
ZINC02807211_size_20_004,Inactive,1
ZINC02807211_size_20_005,Inactive,1.4
ZINC02807211_size_20_006,Inactive,1.5
ZINC02809010_size_20_001,Inactive,1.4
ZINC02809010_size_20_002,Inactive,1.7
ZINC02910193_size_20_001,Inactive,-4.3
ZINC02910193_size_20_002,Inactive,-4.3
ZINC02917691_size_20_001,Inactive,-9.4
ZINC02921960_size_20_001,Inactive,-7
ZINC02952897_size_20_001,Inactive,-3.4
ZINC02952897_size_20_002,Inactive,-2.2
ZINC02952897_size_20_003,Inactive,-2.2
ZINC02952897_size_20_004,Inactive,-1.9
ZINC02962266_size_20_001,Inactive,-7.5
ZINC03029953_size_20_001,Inactive,-7.8
ZINC03029953_size_20_002,Inactive,-6.3
ZINC03063677_size_20_001,Inactive,-8.7
ZINC03063677_size_20_002,Inactive,-7.6
ZINC03063677_size_20_003,Inactive,-7.5
ZINC03094864_size_20_001,Inactive,-9
ZINC03094864_size_20_002,Inactive,-9
ZINC03094864_size_20_003,Inactive,-8.6
ZINC03094864_size_20_004,Inactive,-8.6
ZINC03094864_size_20_005,Inactive,-8.1
ZINC03094864_size_20_006,Inactive,-7.7
ZINC03142479_size_20_001,Inactive,-10.5
ZINC03142479_size_20_002,Inactive,-10.1
ZINC03142479_size_20_003,Inactive,-8
ZINC03165093_size_20_001,Inactive,11.3
ZINC03165093_size_20_002,Inactive,13.4
ZINC03165093_size_20_003,Inactive,13.5
ZINC03171788_size_20_001,Inactive,-9.2
ZINC03171788_size_20_002,Inactive,-6.6
ZINC03191917_size_20_001,Inactive,1
ZINC03191917_size_20_002,Inactive,1.5
ZINC03191917_size_20_003,Inactive,2.6
ZINC03191917_size_20_004,Inactive,3.5
ZINC03191917_size_20_005,Inactive,3.5
ZINC03193622_size_20_001,Inactive,14.4
ZINC03193622_size_20_002,Inactive,15.1
ZINC03193622_size_20_003,Inactive,16.3
ZINC03217326_size_20_001,Inactive,-5.9
ZINC03251466_size_20_001,Inactive,-9.9
ZINC03251466_size_20_002,Inactive,-9
ZINC03251466_size_20_003,Inactive,-8.2
ZINC03251466_size_20_004,Inactive,-8.2
ZINC03253428_size_20_001,Inactive,-8.8
ZINC03253428_size_20_002,Inactive,-5.9
ZINC03265758_size_20_001,Inactive,-3.6
ZINC03265758_size_20_002,Inactive,-1.8
ZINC03268525_size_20_001,Inactive,-3.2
ZINC03319929_size_20_001,Inactive,-6.9
ZINC03319929_size_20_002,Inactive,-5.9
ZINC03319929_size_20_003,Inactive,-5.2
ZINC03319929_size_20_004,Inactive,-4.4
ZINC03332559_size_20_001,Inactive,-8.4
ZINC03332559_size_20_002,Inactive,-8
ZINC03332559_size_20_003,Inactive,-7.8
ZINC03332559_size_20_004,Inactive,-7.7
ZINC03332559_size_20_005,Inactive,-6.1
ZINC03332559_size_20_006,Inactive,-5.9
ZINC03348811_size_20_001,Inactive,-9.7
ZINC03352571_size_20_001,Inactive,-8.8
ZINC03352571_size_20_002,Inactive,-8.8
ZINC03352571_size_20_003,Inactive,-8.5
ZINC03352571_size_20_004,Inactive,-8.1
ZINC03352571_size_20_005,Inactive,-7.9
ZINC03353605_size_20_001,Inactive,-4.2
ZINC03353605_size_20_002,Inactive,-4
ZINC03353605_size_20_003,Inactive,-4
ZINC03353605_size_20_004,Inactive,-1.6
ZINC03568686_size_20_001,Inactive,-6
ZINC03568686_size_20_002,Inactive,-4
ZINC03589504_size_20_001,Inactive,-7.4
ZINC03616007_size_20_001,Inactive,-7.6
ZINC03616007_size_20_002,Inactive,-6.5
ZINC03616007_size_20_003,Inactive,-6.4
ZINC03616007_size_20_004,Inactive,-5.7
ZINC03616007_size_20_005,Inactive,-4.7
ZINC03656648_size_20_001,Inactive,-6.9
ZINC03656648_size_20_002,Inactive,-6.7
ZINC03671191_size_20_001,Inactive,-9.2
ZINC03692548_size_20_001,Inactive,-9.8
ZINC03692548_size_20_002,Inactive,-9.6
ZINC03692548_size_20_003,Inactive,-8.6
ZINC03697915_size_20_001,Inactive,-8.8
ZINC03697915_size_20_002,Inactive,-8.5
ZINC03709736_size_20_001,Inactive,-9.7
ZINC03709736_size_20_002,Inactive,-7.8
ZINC03709736_size_20_003,Inactive,-7.4
ZINC03740227_size_20_001,Inactive,-9.3
ZINC03740227_size_20_002,Inactive,-9.2
ZINC03840845_size_20_001,Inactive,-8.6
ZINC03840845_size_20_002,Inactive,-7.8
ZINC03840845_size_20_003,Inactive,-5.7
ZINC03904326_size_20_001,Inactive,-5
ZINC03904326_size_20_002,Inactive,-3.7
ZINC03934877_size_20_001,Inactive,-8
ZINC03934877_size_20_002,Inactive,-7.9
ZINC03934877_size_20_003,Inactive,-7.7
ZINC03934877_size_20_004,Inactive,-5.6
ZINC03934877_size_20_005,Inactive,-5.2
ZINC03978556_size_20_001,Inactive,-9.2
ZINC03978556_size_20_002,Inactive,-9.1
ZINC03978556_size_20_003,Inactive,-7.9
ZINC03978556_size_20_004,Inactive,-7.3
ZINC03978556_size_20_005,Inactive,-7
ZINC03978556_size_20_006,Inactive,-6.7
ZINC03986484_size_20_001,Inactive,-7.8
ZINC03986484_size_20_002,Inactive,-7.5
ZINC03986484_size_20_003,Inactive,-7
ZINC03986484_size_20_004,Inactive,-6.7
ZINC03986484_size_20_005,Inactive,-6.6
ZINC03986484_size_20_006,Inactive,-6.4
ZINC03986484_size_20_007,Inactive,-6.2
ZINC03986484_size_20_008,Inactive,-5.9
ZINC03986484_size_20_009,Inactive,-5.2
ZINC03986484_size_20_010,Inactive,-4.8
ZINC04024059_size_20_001,Inactive,-7.6
ZINC04024059_size_20_002,Inactive,-7.3
ZINC04024059_size_20_003,Inactive,-6.7
ZINC04024059_size_20_004,Inactive,-6.3
ZINC04025483_size_20_001,Inactive,-8.6
ZINC04025483_size_20_002,Inactive,-8.6
ZINC04025483_size_20_003,Inactive,-6.2
ZINC04025483_size_20_004,Inactive,-5.8
ZINC04025483_size_20_005,Inactive,-5.6
ZINC04029584_size_20_001,Inactive,-5.7
ZINC04029584_size_20_002,Inactive,-4
ZINC04036455_size_20_001,Inactive,-9.1
ZINC04036455_size_20_002,Inactive,-9.1
ZINC04036455_size_20_003,Inactive,-8.7
ZINC04036455_size_20_004,Inactive,-7.9
ZINC04056798_size_20_001,Inactive,0.7
ZINC04062437_size_20_001,Inactive,-9.1
ZINC04062437_size_20_002,Inactive,-8.4
ZINC04062437_size_20_003,Inactive,-8.3
ZINC04062437_size_20_004,Inactive,-7.8
ZINC04062890_size_20_001,Inactive,-8
ZINC04065106_size_20_001,Inactive,-5.6
ZINC04065106_size_20_002,Inactive,-4.5
ZINC04065106_size_20_003,Inactive,-4.2
ZINC04098875_size_20_001,Inactive,-8.7
ZINC04148992_size_20_001,Inactive,-10.2
ZINC04148992_size_20_002,Inactive,-9.9
ZINC04148992_size_20_003,Inactive,-8.8
ZINC04149753_size_20_001,Inactive,-1.7
ZINC04149753_size_20_002,Inactive,-0.9
ZINC04149753_size_20_003,Inactive,-0.8
ZINC04149753_size_20_004,Inactive,-0.5
ZINC04149753_size_20_005,Inactive,-0.4
ZINC04149753_size_20_006,Inactive,0.3
ZINC04149753_size_20_007,Inactive,0.4
ZINC04150377_size_20_001,Inactive,-8.9
ZINC04150377_size_20_002,Inactive,-7.4
ZINC04150377_size_20_003,Inactive,-6.4
ZINC04212985_size_20_001,Inactive,-9.9
ZINC04212985_size_20_002,Inactive,-7.9
ZINC04238335_size_20_001,Inactive,-8.4
ZINC04238335_size_20_002,Inactive,-7.8
ZINC04243415_size_20_001,Inactive,-7.7
ZINC04243415_size_20_002,Inactive,-7.6
ZINC04243415_size_20_003,Inactive,-7.1
ZINC04243415_size_20_004,Inactive,-6.7
ZINC04243415_size_20_005,Inactive,-6.2
ZINC04243415_size_20_006,Inactive,-5.9
ZINC04249090_size_20_001,Inactive,16.8
ZINC04249090_size_20_002,Inactive,18.4
ZINC04249090_size_20_003,Inactive,19.4
ZINC04276778_size_20_001,Inactive,-7.9
ZINC04276778_size_20_002,Inactive,-6.1
ZINC04276778_size_20_003,Inactive,-6
ZINC04280649_size_20_001,Inactive,-7.2
ZINC04280649_size_20_002,Inactive,-5.4
ZINC04280649_size_20_003,Inactive,-5.3
ZINC04280649_size_20_004,Inactive,-4.9
ZINC04280649_size_20_005,Inactive,-4.9
ZINC04280649_size_20_006,Inactive,-4.3
ZINC04299971_size_20_001,Inactive,-8.6
ZINC04299971_size_20_002,Inactive,-8.1
ZINC04299971_size_20_003,Inactive,-8
ZINC04299971_size_20_004,Inactive,-7.8
ZINC04299971_size_20_005,Inactive,-6.7
ZINC04301736_size_20_001,Inactive,-9.2
ZINC04301736_size_20_002,Inactive,-8.2
ZINC04301736_size_20_003,Inactive,-7.3
ZINC04301736_size_20_004,Inactive,-7.1
ZINC04313153_size_20_001,Inactive,-8.6
ZINC04313153_size_20_002,Inactive,-8.2
ZINC04313153_size_20_003,Inactive,-7.8
ZINC04313153_size_20_004,Inactive,-7.3
ZINC04324100_size_20_001,Inactive,-9.8
ZINC04324100_size_20_002,Inactive,-8.8
ZINC04324100_size_20_003,Inactive,-7.7
ZINC04324100_size_20_004,Inactive,-7
ZINC04325358_size_20_001,Inactive,-9.9
ZINC04325358_size_20_002,Inactive,-9.5
ZINC04329025_size_20_001,Inactive,-8.5
ZINC04329025_size_20_002,Inactive,-8.4
ZINC04329025_size_20_003,Inactive,-7.4
ZINC04329259_size_20_001,Inactive,-6
ZINC04329259_size_20_002,Inactive,-5.8
ZINC04329259_size_20_003,Inactive,-5.7
ZINC04329259_size_20_004,Inactive,-5.7
ZINC04329259_size_20_005,Inactive,-5.6
ZINC04329259_size_20_006,Inactive,-5.5
ZINC04329259_size_20_007,Inactive,-5.5
ZINC04329259_size_20_008,Inactive,-5.4
ZINC04329259_size_20_009,Inactive,-5.3
ZINC04329259_size_20_010,Inactive,-5.2
ZINC04329259_size_20_011,Inactive,-5.1
ZINC04329259_size_20_012,Inactive,-5.1
ZINC04329259_size_20_013,Inactive,-5
ZINC04329259_size_20_014,Inactive,-4.9
ZINC04329287_size_20_001,Inactive,-7.9
ZINC04329287_size_20_002,Inactive,-7.6
ZINC04329287_size_20_003,Inactive,-7.5
ZINC04329287_size_20_004,Inactive,-7.2
ZINC04329287_size_20_005,Inactive,-7
ZINC04329287_size_20_006,Inactive,-7
ZINC04329287_size_20_007,Inactive,-7
ZINC04329287_size_20_008,Inactive,-6.9
ZINC04329287_size_20_009,Inactive,-6.8
ZINC04365871_size_20_001,Inactive,-7.8
ZINC04365871_size_20_002,Inactive,-7.8
ZINC04365871_size_20_003,Inactive,-7.6
ZINC04365871_size_20_004,Inactive,-6.9
ZINC04365871_size_20_005,Inactive,-6.8
ZINC04365871_size_20_006,Inactive,-6.6
ZINC04365871_size_20_007,Inactive,-5.8
ZINC04365871_size_20_008,Inactive,-5.7
ZINC04369709_size_20_001,Inactive,-11.6
ZINC04369709_size_20_002,Inactive,-11.1
ZINC04369709_size_20_003,Inactive,-10.2
ZINC04369709_size_20_004,Inactive,-9.9
ZINC04369923_size_20_001,Inactive,-9.5
ZINC04429948_size_20_001,Inactive,-7.9
ZINC04429948_size_20_002,Inactive,-5.5
ZINC04540403_size_20_001,Inactive,-11.2
ZINC04540403_size_20_002,Inactive,-10.2
ZINC04556422_size_20_001,Inactive,-5.8
ZINC04556422_size_20_002,Inactive,-4.9
ZINC04556422_size_20_003,Inactive,-3.9
ZINC04556422_size_20_004,Inactive,-2.9
ZINC04556422_size_20_005,Inactive,-2.9
ZINC04608464_size_20_001,Inactive,-7.8
ZINC04608464_size_20_002,Inactive,-7.6
ZINC04608464_size_20_003,Inactive,-6.9
ZINC04608464_size_20_004,Inactive,-6.9
ZINC04608464_size_20_005,Inactive,-5.6
ZINC04646442_size_20_001,Inactive,-6.7
ZINC04646442_size_20_002,Inactive,-6.2
ZINC04646442_size_20_003,Inactive,-5.1
ZINC04651434_size_20_001,Inactive,-8.9
ZINC04651434_size_20_002,Inactive,-8.7
ZINC04651434_size_20_003,Inactive,-8.3
ZINC04651434_size_20_004,Inactive,-8
ZINC04651434_size_20_005,Inactive,-7.8
ZINC04651434_size_20_006,Inactive,-6.3
ZINC04661833_size_20_001,Inactive,-7.3
ZINC04661833_size_20_002,Inactive,-7.2
ZINC04661833_size_20_003,Inactive,-7.1
ZINC04661833_size_20_004,Inactive,-7.1
ZINC04661833_size_20_005,Inactive,-6.9
ZINC04661833_size_20_006,Inactive,-6.4
ZINC04661833_size_20_007,Inactive,-5.6
ZINC04688203_size_20_001,Inactive,4.3
ZINC04720893_size_20_001,Inactive,-8.8
ZINC04720893_size_20_002,Inactive,-8.2
ZINC04720893_size_20_003,Inactive,-7.8
ZINC04720893_size_20_004,Inactive,-6.6
ZINC04720893_size_20_005,Inactive,-6.6
ZINC04735270_size_20_001,Inactive,-7.4
ZINC04735270_size_20_002,Inactive,-7.3
ZINC04735270_size_20_003,Inactive,-5.3
ZINC04738884_size_20_001,Inactive,5.1
ZINC04739917_size_20_001,Inactive,-8.9
ZINC04739917_size_20_002,Inactive,-7.8
ZINC04740339_size_20_001,Inactive,-0.9
ZINC04740339_size_20_002,Inactive,0.4
ZINC04751369_size_20_001,Inactive,-0.8
ZINC04751369_size_20_002,Inactive,-0.8
ZINC04751369_size_20_003,Inactive,-0.5
ZINC04751369_size_20_004,Inactive,-0.5
ZINC04751369_size_20_005,Inactive,0
ZINC04751369_size_20_006,Inactive,0
ZINC04783554_size_20_001,Inactive,-10.9
ZINC04783554_size_20_002,Inactive,-9.4
ZINC04783554_size_20_003,Inactive,-9.1
ZINC04804516_size_20_001,Inactive,-2.9
ZINC04804516_size_20_002,Inactive,0.1
ZINC04810486_size_20_001,Inactive,-6.2
ZINC04810486_size_20_002,Inactive,-6.1
ZINC04817860_size_20_001,Inactive,-6.5
ZINC04820973_size_20_001,Inactive,-7.6
ZINC04820973_size_20_002,Inactive,-7.3
ZINC04834559_size_20_001,Inactive,-2.1
ZINC04848798_size_20_001,Inactive,-3.8
ZINC04848798_size_20_002,Inactive,-3.5
ZINC04848798_size_20_003,Inactive,-2.6
ZINC04848798_size_20_004,Inactive,-2.5
ZINC04858026_size_20_001,Inactive,-8.8
ZINC04858026_size_20_002,Inactive,-7.5
ZINC04859016_size_20_001,Inactive,-8.3
ZINC04859016_size_20_002,Inactive,-6.8
ZINC04864234_size_20_001,Inactive,-8.1
ZINC04864234_size_20_002,Inactive,-7.6
ZINC04864234_size_20_003,Inactive,-7.6
ZINC04864234_size_20_004,Inactive,-7.3
ZINC04864234_size_20_005,Inactive,-7.3
ZINC04866500_size_20_001,Inactive,-9.7
ZINC04866500_size_20_002,Inactive,-8.2
ZINC04866500_size_20_003,Inactive,-6.9
ZINC04866500_size_20_004,Inactive,-6.7
ZINC04873262_size_20_001,Inactive,-7.3
ZINC04873262_size_20_002,Inactive,-4.4
ZINC04886338_size_20_001,Inactive,-9
ZINC04886338_size_20_002,Inactive,-7.3
ZINC04898072_size_20_001,Inactive,-9.1
ZINC04898072_size_20_002,Inactive,-9
ZINC04898072_size_20_003,Inactive,-8.8
ZINC04898072_size_20_004,Inactive,-8.5
ZINC04898072_size_20_005,Inactive,-6.9
ZINC04898072_size_20_006,Inactive,-6.7
ZINC04898072_size_20_007,Inactive,-6.3
ZINC04930610_size_20_001,Inactive,-8.5
ZINC04930610_size_20_002,Inactive,-7.9
ZINC04930610_size_20_003,Inactive,-7.7
ZINC04930610_size_20_004,Inactive,-7.5
ZINC04933776_size_20_001,Inactive,-10.8
ZINC04933776_size_20_002,Inactive,-10.2
ZINC04933776_size_20_003,Inactive,-9.7
ZINC04933776_size_20_004,Inactive,-9.5
ZINC04938666_size_20_001,Inactive,-9.5
ZINC04938666_size_20_002,Inactive,-9.2
ZINC04971134_size_20_001,Inactive,-5.9
ZINC04971134_size_20_002,Inactive,-5.5
ZINC04971134_size_20_003,Inactive,-5
ZINC04971134_size_20_004,Inactive,-4.1
ZINC04972821_size_20_001,Inactive,-11.7
ZINC04972821_size_20_002,Inactive,-11.5
ZINC04972821_size_20_003,Inactive,-11.3
ZINC04972821_size_20_004,Inactive,-11.1
ZINC04972821_size_20_005,Inactive,-10
ZINC04983523_size_20_001,Inactive,-10.9
ZINC04983523_size_20_002,Inactive,-10
ZINC04983523_size_20_003,Inactive,-9.6
ZINC04983523_size_20_004,Inactive,-9.2
ZINC04983523_size_20_005,Inactive,-8.1
ZINC04983523_size_20_006,Inactive,-8
ZINC05002413_size_20_001,Inactive,-7.6
ZINC05002413_size_20_002,Inactive,-7.4
ZINC05002413_size_20_003,Inactive,-7.3
ZINC05002413_size_20_004,Inactive,-6.6
ZINC05002413_size_20_005,Inactive,-6.6
ZINC05002413_size_20_006,Inactive,-5.3
ZINC05002413_size_20_007,Inactive,-4.9
ZINC05009217_size_20_001,Inactive,-8.9
ZINC05026722_size_20_001,Inactive,-8.8
ZINC05026722_size_20_002,Inactive,-8.2
ZINC05026722_size_20_003,Inactive,-7.3
ZINC05033738_size_20_001,Inactive,-9.4
ZINC05033738_size_20_002,Inactive,-8.8
ZINC05033738_size_20_003,Inactive,-7.6
ZINC05108659_size_20_001,Inactive,-7.4
ZINC05108659_size_20_002,Inactive,-6.3
ZINC05108659_size_20_003,Inactive,-6.1
ZINC05108659_size_20_004,Inactive,-5.9
ZINC05108659_size_20_005,Inactive,-4.7
ZINC05108659_size_20_006,Inactive,-4.5
ZINC05116428_size_20_001,Inactive,-7.7
ZINC05116428_size_20_002,Inactive,-7.5
ZINC05116428_size_20_003,Inactive,-6.3
ZINC05116428_size_20_004,Inactive,-6.1
ZINC05116428_size_20_005,Inactive,-5.7
ZINC05116428_size_20_006,Inactive,-4.9
ZINC05116428_size_20_007,Inactive,-4.7
ZINC05117132_size_20_001,Inactive,-10.5
ZINC05117132_size_20_002,Inactive,-10.4
ZINC05117132_size_20_003,Inactive,-9.2
ZINC05117132_size_20_004,Inactive,-9.1
ZINC05117132_size_20_005,Inactive,-8.5
ZINC05117132_size_20_006,Inactive,-8.4
ZINC05117132_size_20_007,Inactive,-8.4
ZINC05132225_size_20_001,Inactive,-8.4
ZINC05132225_size_20_002,Inactive,-8
ZINC05132225_size_20_003,Inactive,-8
ZINC05132225_size_20_004,Inactive,-7.6
ZINC05132225_size_20_005,Inactive,-7.6
ZINC05132225_size_20_006,Inactive,-6.4
ZINC05133628_size_20_001,Inactive,-8.3
ZINC05133628_size_20_002,Inactive,-8.2
ZINC05133628_size_20_003,Inactive,-8
ZINC05139221_size_20_001,Inactive,-4.2
ZINC05139221_size_20_002,Inactive,-2.7
ZINC05139234_size_20_001,Inactive,-9
ZINC05139234_size_20_002,Inactive,-6.5
ZINC05153696_size_20_001,Inactive,-9.1
ZINC05153696_size_20_002,Inactive,-8.8
ZINC05153696_size_20_003,Inactive,-7.7
ZINC05207801_size_20_001,Inactive,-7.5
ZINC05207801_size_20_002,Inactive,-6
ZINC05220379_size_20_001,Inactive,-8.1
ZINC05220379_size_20_002,Inactive,-7.9
ZINC05220379_size_20_003,Inactive,-7.8
ZINC05220379_size_20_004,Inactive,-7.7
ZINC05220379_size_20_005,Inactive,-5.8
ZINC05231373_size_20_001,Inactive,-4.8
ZINC05231373_size_20_002,Inactive,-1.8
ZINC05242849_size_20_001,Inactive,-9.9
ZINC05242849_size_20_002,Inactive,-8
ZINC05266450_size_20_001,Inactive,-8.8
ZINC05266450_size_20_002,Inactive,-8.6
ZINC05266450_size_20_003,Inactive,-8.1
ZINC05266450_size_20_004,Inactive,-8
ZINC05268860_size_20_001,Inactive,-9.2
ZINC05268860_size_20_002,Inactive,-8
ZINC05271951_size_20_001,Inactive,-8
ZINC05271951_size_20_002,Inactive,-5.4
ZINC05277610_size_20_001,Inactive,-6.5
ZINC05277610_size_20_002,Inactive,-6.2
ZINC05277610_size_20_003,Inactive,-6
ZINC05277610_size_20_004,Inactive,-5.1
ZINC05277610_size_20_005,Inactive,-4.5
ZINC05277610_size_20_006,Inactive,-4.4
ZINC05277610_size_20_007,Inactive,-4.3
ZINC05282669_size_20_001,Inactive,-9.7
ZINC05282669_size_20_002,Inactive,-9.1
ZINC05282669_size_20_003,Inactive,-8.9
ZINC05282669_size_20_004,Inactive,-8.3
ZINC05282669_size_20_005,Inactive,-8.3
ZINC05282669_size_20_006,Inactive,-7.8
ZINC05282669_size_20_007,Inactive,-7.1
ZINC05283220_size_20_001,Inactive,-8.9
ZINC05283220_size_20_002,Inactive,-8.9
ZINC05283220_size_20_003,Inactive,-8.7
ZINC05283220_size_20_004,Inactive,-8.7
ZINC05283220_size_20_005,Inactive,-8.6
ZINC05283220_size_20_006,Inactive,-7.5
ZINC05283220_size_20_007,Inactive,-7.1
ZINC05320178_size_20_001,Inactive,-5.4
ZINC05320178_size_20_002,Inactive,-5.4
ZINC05320178_size_20_003,Inactive,-5
ZINC05335072_size_20_001,Inactive,-7.9
ZINC05335072_size_20_002,Inactive,-5.8
ZINC05335072_size_20_003,Inactive,-5.7
ZINC05346239_size_20_001,Inactive,-1.8
ZINC05346239_size_20_002,Inactive,-1.6
ZINC05350864_size_20_001,Inactive,-4.2
ZINC05350864_size_20_002,Inactive,-3
ZINC05359815_size_20_001,Inactive,-8.8
ZINC05359815_size_20_002,Inactive,-7
ZINC05363052_size_20_001,Inactive,-10.1
ZINC05363052_size_20_002,Inactive,-8.3
ZINC05363052_size_20_003,Inactive,-7.1
ZINC05368279_size_20_001,Inactive,-8.7
ZINC05368279_size_20_002,Inactive,-8.2
ZINC05368279_size_20_003,Inactive,-8.1
ZINC05368279_size_20_004,Inactive,-8
ZINC05368279_size_20_005,Inactive,-7.6
ZINC05368279_size_20_006,Inactive,-6.9
ZINC05374665_size_20_001,Inactive,-7
ZINC05374665_size_20_002,Inactive,-5.5
ZINC05374665_size_20_003,Inactive,-5.3
ZINC05374665_size_20_004,Inactive,-5
ZINC05374665_size_20_005,Inactive,-4.4
ZINC05379418_size_20_001,Inactive,-8.2
ZINC05379418_size_20_002,Inactive,-7.7
ZINC05379418_size_20_003,Inactive,-7.6
ZINC05379418_size_20_004,Inactive,-7.3
ZINC05379418_size_20_005,Inactive,-7.3
ZINC05385113_size_20_001,Inactive,-5.7
ZINC05419290_size_20_001,Inactive,-7.6
ZINC05419290_size_20_002,Inactive,-4.7
ZINC05442643_size_20_001,Inactive,-6.6
ZINC05442643_size_20_002,Inactive,-6.5
ZINC05442643_size_20_003,Inactive,-6.3
ZINC05442643_size_20_004,Inactive,-6
ZINC05442643_size_20_005,Inactive,-5.5
ZINC05442643_size_20_006,Inactive,-4.4
ZINC05443008_size_20_001,Inactive,-6.8
ZINC05443008_size_20_002,Inactive,-6
ZINC05443008_size_20_003,Inactive,-5.6
ZINC05443008_size_20_004,Inactive,-3.8
ZINC05488264_size_20_001,Inactive,-9.3
ZINC05488264_size_20_002,Inactive,-8.4
ZINC05488264_size_20_003,Inactive,-8.3
ZINC05488264_size_20_004,Inactive,-7.8
ZINC05492638_size_20_001,Inactive,-8.4
ZINC05492638_size_20_002,Inactive,-8.2
ZINC05492638_size_20_003,Inactive,-8.1
ZINC05492638_size_20_004,Inactive,-8
ZINC05492638_size_20_005,Inactive,-7.6
ZINC05528783_size_20_001,Inactive,-8.1
ZINC05529113_size_20_001,Inactive,-8.9
ZINC05529113_size_20_002,Inactive,-8.4
ZINC05552568_size_20_001,Inactive,-8.8
ZINC05552568_size_20_002,Inactive,-7.8
ZINC05552568_size_20_003,Inactive,-6.3
ZINC05554472_size_20_001,Inactive,-8.9
ZINC05554472_size_20_002,Inactive,-8.8
ZINC05554550_size_20_001,Inactive,-2
ZINC05554550_size_20_002,Inactive,-0.4
ZINC05562123_size_20_001,Inactive,-5.6
ZINC05562123_size_20_002,Inactive,-5
ZINC05562123_size_20_003,Inactive,-3.1
ZINC05595735_size_20_001,Inactive,3.5
ZINC05595735_size_20_002,Inactive,4.8
ZINC05595735_size_20_003,Inactive,4.8
ZINC05595735_size_20_004,Inactive,5.8
ZINC05600397_size_20_001,Inactive,-7.4
ZINC05600397_size_20_002,Inactive,-7.2
ZINC05600397_size_20_003,Inactive,-6.7
ZINC05600397_size_20_004,Inactive,-6.5
ZINC05600397_size_20_005,Inactive,-5.7
ZINC05600397_size_20_006,Inactive,-5.6
ZINC05601594_size_20_001,Inactive,-10
ZINC05601594_size_20_002,Inactive,-9.4
ZINC05601594_size_20_003,Inactive,-8.5
ZINC05601594_size_20_004,Inactive,-7.8
ZINC05601594_size_20_005,Inactive,-7.7
ZINC05601594_size_20_006,Inactive,-7.2
ZINC05604863_size_20_001,Inactive,-10.2
ZINC05604863_size_20_002,Inactive,-10.1
ZINC05604863_size_20_003,Inactive,-8.4
ZINC05604863_size_20_004,Inactive,-8
ZINC05604863_size_20_005,Inactive,-7.7
ZINC05612833_size_20_001,Inactive,-9.8
ZINC05612833_size_20_002,Inactive,-9.3
ZINC05612833_size_20_003,Inactive,-9.1
ZINC05612833_size_20_004,Inactive,-8.9
ZINC05612833_size_20_005,Inactive,-8.5
ZINC05612833_size_20_006,Inactive,-8.1
ZINC05612833_size_20_007,Inactive,-7.9
ZINC05616502_size_20_001,Inactive,-8
ZINC05616502_size_20_002,Inactive,-7.7
ZINC05616502_size_20_003,Inactive,-6.8
ZINC05617824_size_20_001,Inactive,-10.4
ZINC05617824_size_20_002,Inactive,-9.9
ZINC05617824_size_20_003,Inactive,-8.9
ZINC05617824_size_20_004,Inactive,-7.5
ZINC05640369_size_20_001,Inactive,-8.8
ZINC05640369_size_20_002,Inactive,-8.7
ZINC05640369_size_20_003,Inactive,-8.2
ZINC05640369_size_20_004,Inactive,-8.2
ZINC05655551_size_20_001,Inactive,-8.8
ZINC05655551_size_20_002,Inactive,-7.9
ZINC05655551_size_20_003,Inactive,-7.8
ZINC05655551_size_20_004,Inactive,-7.5
ZINC05655551_size_20_005,Inactive,-7.5
ZINC05655551_size_20_006,Inactive,-7.1
ZINC05655551_size_20_007,Inactive,-6.9
ZINC05697339_size_20_001,Inactive,-7.1
ZINC05697339_size_20_002,Inactive,-6.8
ZINC05697339_size_20_003,Inactive,-6.1
ZINC05697339_size_20_004,Inactive,-5.7
ZINC05699747_size_20_001,Inactive,-7.7
ZINC05699747_size_20_002,Inactive,-7
ZINC05719741_size_20_001,Inactive,-7.6
ZINC05742284_size_20_001,Inactive,-10.8
