Pose,Real_Class,RF-Score-VS
ZINC05207442_size_20_009,Inactive,6.01476466452
ZINC05237426_size_20_001,Inactive,5.95
ZINC05237426_size_20_002,Inactive,5.95678460075
ZINC05237426_size_20_003,Inactive,5.95
ZINC05237426_size_20_004,Inactive,5.95477374325
ZINC05237426_size_20_005,Inactive,5.96309588002
ZINC05237426_size_20_006,Inactive,5.9620772592
ZINC05237426_size_20_007,Inactive,5.95597108402
ZINC05237426_size_20_008,Inactive,5.95
ZINC05237426_size_20_009,Inactive,5.95644571822
ZINC05260976_size_20_001,Inactive,5.95875535659
ZINC05260976_size_20_002,Inactive,5.9804781599
ZINC05260976_size_20_003,Inactive,5.96367692206
ZINC05260976_size_20_004,Inactive,5.95306297212
ZINC05262209_size_20_001,Inactive,5.95592276313
ZINC05262209_size_20_002,Inactive,5.96460658469
ZINC05262209_size_20_003,Inactive,5.95622661002
ZINC05262209_size_20_004,Inactive,5.96545065979
ZINC05262209_size_20_005,Inactive,5.96741225315
ZINC05262209_size_20_006,Inactive,5.95742693362
ZINC05275786_size_20_001,Inactive,5.99622536444
ZINC05275786_size_20_002,Inactive,6.04690971312
ZINC05285439_size_20_001,Inactive,5.97675534083
ZINC05285439_size_20_002,Inactive,5.97892605365
ZINC05285439_size_20_003,Inactive,5.97742916541
ZINC05285439_size_20_004,Inactive,5.95760167815
ZINC05285439_size_20_005,Inactive,5.96651103466
ZINC05285439_size_20_006,Inactive,5.9739119596
ZINC05285439_size_20_007,Inactive,5.95785677514
ZINC05285439_size_20_008,Inactive,5.97372517092
ZINC05285439_size_20_009,Inactive,5.97789999448
ZINC05341483_size_20_001,Inactive,5.98753264065
ZINC05341483_size_20_002,Inactive,5.97400214665
ZINC05341483_size_20_003,Inactive,5.97896609704
ZINC05341483_size_20_004,Inactive,5.9665762524
ZINC05341483_size_20_005,Inactive,5.95797924221
ZINC05341483_size_20_006,Inactive,5.96367313704
ZINC05341483_size_20_007,Inactive,5.95042230182
ZINC05341483_size_20_008,Inactive,5.98109111992
ZINC05341749_size_20_001,Inactive,5.95
ZINC05341749_size_20_002,Inactive,5.95070205999
ZINC05341749_size_20_003,Inactive,5.95323727247
ZINC05341749_size_20_004,Inactive,5.95437025636
ZINC05341749_size_20_005,Inactive,5.9515424928
ZINC05341749_size_20_006,Inactive,5.95468825029
ZINC05341749_size_20_007,Inactive,5.95643606777
ZINC05341749_size_20_008,Inactive,5.95
ZINC05341749_size_20_009,Inactive,5.95190774393
ZINC05341749_size_20_010,Inactive,5.95
ZINC05371118_size_20_001,Inactive,6.01276985259
ZINC05371118_size_20_002,Inactive,6.02964970053
ZINC05371118_size_20_003,Inactive,6.00322439627
ZINC05371118_size_20_004,Inactive,5.9802361079
ZINC05371118_size_20_005,Inactive,5.99649690292
ZINC05372745_size_20_001,Inactive,6.02108670914
ZINC05372745_size_20_002,Inactive,6.01622379099
ZINC05372745_size_20_003,Inactive,5.99623484492
ZINC05372745_size_20_004,Inactive,5.98008499285
ZINC05372745_size_20_005,Inactive,5.99135337785
ZINC05372745_size_20_006,Inactive,5.96492087495
ZINC05372745_size_20_007,Inactive,5.98413078289
ZINC05372745_size_20_008,Inactive,6.00628674823
ZINC05376182_size_20_001,Inactive,5.95
ZINC05376182_size_20_002,Inactive,5.95470205999
ZINC05376182_size_20_003,Inactive,5.95320568394
ZINC05376182_size_20_004,Inactive,5.95
ZINC05376182_size_20_005,Inactive,5.95
ZINC05376182_size_20_006,Inactive,5.95106825231
ZINC05376182_size_20_007,Inactive,5.95605164878
ZINC05376182_size_20_008,Inactive,5.95
ZINC05376182_size_20_009,Inactive,5.95565970743
ZINC05376182_size_20_010,Inactive,5.95
ZINC05376182_size_20_011,Inactive,5.95509588002
ZINC05377347_size_20_001,Inactive,5.97822867339
ZINC05377347_size_20_002,Inactive,5.95656091213
ZINC05377347_size_20_003,Inactive,5.95792024183
ZINC05377347_size_20_004,Inactive,5.96299357497
ZINC05377347_size_20_005,Inactive,5.96263553375
ZINC05377347_size_20_006,Inactive,5.976268767
ZINC05377347_size_20_007,Inactive,5.97271164403
ZINC05377347_size_20_008,Inactive,5.95047417329
ZINC05377347_size_20_009,Inactive,5.96020872961
ZINC05377347_size_20_010,Inactive,5.9681
ZINC05377347_size_20_011,Inactive,5.95261778183
ZINC05377347_size_20_012,Inactive,5.95207408433
ZINC05377347_size_20_013,Inactive,5.95793736671
ZINC05392924_size_20_001,Inactive,5.97730455545
ZINC05392924_size_20_002,Inactive,5.96598743738
ZINC05392924_size_20_003,Inactive,5.95883521248
ZINC05392924_size_20_004,Inactive,5.95070205999
ZINC05392924_size_20_005,Inactive,5.95680205999
ZINC05392924_size_20_006,Inactive,5.95040980392
ZINC05392924_size_20_007,Inactive,5.98029809594
ZINC05392924_size_20_008,Inactive,5.96102762153
ZINC05392924_size_20_009,Inactive,5.95689588002
ZINC05392924_size_20_010,Inactive,5.96657555589
ZINC05402968_size_20_001,Inactive,5.95238533501
ZINC05402968_size_20_002,Inactive,5.96328855972
ZINC05402968_size_20_003,Inactive,5.9523
ZINC05402968_size_20_004,Inactive,5.955087395
ZINC05402968_size_20_005,Inactive,5.95987017356
ZINC05402968_size_20_006,Inactive,5.98157628539
ZINC05402968_size_20_007,Inactive,5.95470205999
ZINC05439482_size_20_001,Inactive,6.07926234288
ZINC05439482_size_20_002,Inactive,5.98078905185
ZINC05439482_size_20_003,Inactive,5.98956204587
ZINC05439482_size_20_004,Inactive,5.96701736898
ZINC05440584_size_20_001,Inactive,6.00139030826
ZINC05440584_size_20_002,Inactive,5.97390676359
ZINC05440584_size_20_003,Inactive,5.96441505075
ZINC05442758_size_20_001,Inactive,5.95320568394
ZINC05442758_size_20_002,Inactive,5.95175596238
ZINC05442758_size_20_003,Inactive,5.95470205999
ZINC05442758_size_20_004,Inactive,5.95720297549
ZINC05442758_size_20_005,Inactive,5.95457551061
ZINC05442758_size_20_006,Inactive,5.96289939855
ZINC05442758_size_20_007,Inactive,5.96862572891
ZINC05444830_size_20_001,Inactive,5.96341911856
ZINC05444830_size_20_002,Inactive,5.97542339248
ZINC05444830_size_20_003,Inactive,5.9993876836
ZINC05444830_size_20_004,Inactive,5.9526437892
ZINC05444830_size_20_005,Inactive,5.96120680581
ZINC05444830_size_20_006,Inactive,5.95
ZINC05456988_size_20_001,Inactive,5.96643384829
ZINC05456988_size_20_002,Inactive,5.96789202111
ZINC05456988_size_20_003,Inactive,5.9891282638
ZINC05456988_size_20_004,Inactive,5.95936297212
ZINC05456988_size_20_005,Inactive,5.95251853353
ZINC05456988_size_20_006,Inactive,5.98060460324
ZINC05490231_size_20_001,Inactive,5.95330411998
ZINC05490231_size_20_002,Inactive,5.95543236927
ZINC05490231_size_20_003,Inactive,5.9608457614
ZINC05490231_size_20_004,Inactive,5.95942206284
ZINC05490231_size_20_005,Inactive,5.95411175681
ZINC05490231_size_20_006,Inactive,5.95231581079
ZINC05500332_size_20_001,Inactive,6.13118514453
ZINC05500332_size_20_002,Inactive,6.15155685964
ZINC05500332_size_20_003,Inactive,6.06939326789
ZINC05500332_size_20_004,Inactive,6.04885841986
ZINC05500332_size_20_005,Inactive,6.2285265102
ZINC05500332_size_20_006,Inactive,6.01045039713
ZINC05500332_size_20_007,Inactive,5.97659700103
ZINC05500332_size_20_008,Inactive,5.99487749289
ZINC05500332_size_20_009,Inactive,5.9853697366
ZINC05500707_size_20_001,Inactive,5.95
ZINC05500707_size_20_002,Inactive,5.96332285253
ZINC05500707_size_20_003,Inactive,5.95019151498
ZINC05500707_size_20_004,Inactive,5.95040980392
ZINC05500707_size_20_005,Inactive,5.95349563496
ZINC05500707_size_20_006,Inactive,5.9699714092
ZINC05500707_size_20_007,Inactive,5.96011934098
ZINC05530942_size_20_001,Inactive,5.9608618031
ZINC05530942_size_20_002,Inactive,5.96535890223
ZINC05530942_size_20_003,Inactive,5.96055418166
ZINC05530942_size_20_004,Inactive,6.00587032249
ZINC05530942_size_20_005,Inactive,5.97009108433
ZINC05530942_size_20_006,Inactive,5.97154149093
ZINC05530942_size_20_007,Inactive,5.96889507785
ZINC05530942_size_20_008,Inactive,5.96622428327
ZINC05530942_size_20_009,Inactive,5.95157226556
ZINC05530942_size_20_010,Inactive,5.9600007559
ZINC05538484_size_20_001,Inactive,5.95106299316
ZINC05538484_size_20_002,Inactive,5.95338121502
ZINC05538484_size_20_003,Inactive,5.95893102742
ZINC05538484_size_20_004,Inactive,5.9561
ZINC05538484_size_20_005,Inactive,5.95089588002
ZINC05538484_size_20_006,Inactive,5.95864042106
ZINC05538484_size_20_007,Inactive,5.95543957752
ZINC05538484_size_20_008,Inactive,5.97462890398
ZINC05538484_size_20_009,Inactive,5.96967620122
ZINC05538484_size_20_010,Inactive,5.95396877898
ZINC05538484_size_20_011,Inactive,5.95
ZINC05538484_size_20_012,Inactive,5.95936180101
ZINC05538484_size_20_013,Inactive,5.95145556141
ZINC05541132_size_20_001,Inactive,5.96098417867
ZINC05541132_size_20_002,Inactive,5.95586397991
ZINC05541132_size_20_003,Inactive,5.9683191118
ZINC05541132_size_20_004,Inactive,5.95551327083
ZINC05541132_size_20_005,Inactive,5.95495515745
ZINC05542321_size_20_001,Inactive,6.02398359846
ZINC05542321_size_20_002,Inactive,5.96253545753
ZINC05542321_size_20_003,Inactive,5.97420820159
ZINC05542321_size_20_004,Inactive,5.96225491295
ZINC05542321_size_20_005,Inactive,5.95487788983
ZINC05542321_size_20_006,Inactive,5.96153727247
ZINC05542321_size_20_007,Inactive,5.95341515464
ZINC05542321_size_20_008,Inactive,5.96089513893
ZINC05542321_size_20_009,Inactive,5.97063788364
ZINC05542321_size_20_010,Inactive,5.95508895895
ZINC05542321_size_20_011,Inactive,5.95368945499
ZINC05545205_size_20_001,Inactive,5.96353957752
ZINC05545205_size_20_002,Inactive,5.96513267534
ZINC05545205_size_20_003,Inactive,5.95418191722
ZINC05545205_size_20_004,Inactive,5.97041864369
ZINC05545205_size_20_005,Inactive,5.96417248495
ZINC05545205_size_20_006,Inactive,5.95551284959
ZINC05545205_size_20_007,Inactive,6.02817506215
ZINC05545205_size_20_008,Inactive,5.98495911758
ZINC05545205_size_20_009,Inactive,5.95200156395
ZINC05545205_size_20_010,Inactive,5.95888218137
ZINC05545205_size_20_011,Inactive,5.9537189015
ZINC05545205_size_20_012,Inactive,5.98085399106
ZINC05545205_size_20_013,Inactive,5.9569899434
ZINC05545205_size_20_014,Inactive,5.97180000555
ZINC05545205_size_20_015,Inactive,5.97393997108
ZINC05546227_size_20_001,Inactive,5.95482672746
ZINC05546227_size_20_002,Inactive,5.95024116215
ZINC05546227_size_20_003,Inactive,5.96208448674
ZINC05546227_size_20_004,Inactive,5.96365061217
ZINC05546227_size_20_005,Inactive,5.96433696687
ZINC05546227_size_20_006,Inactive,5.97875509622
ZINC05546227_size_20_007,Inactive,5.95740255645
ZINC05546227_size_20_008,Inactive,5.95609509915
ZINC05546227_size_20_009,Inactive,5.96880263514
ZINC05546227_size_20_010,Inactive,5.95372963124
ZINC05551455_size_20_001,Inactive,5.95605558253
ZINC05551455_size_20_002,Inactive,5.96726256764
ZINC05551455_size_20_003,Inactive,5.95939469737
ZINC05551455_size_20_004,Inactive,5.95796344329
ZINC05566676_size_20_001,Inactive,5.95038533501
ZINC05566676_size_20_002,Inactive,5.96396609957
ZINC05566676_size_20_003,Inactive,5.95617843952
ZINC05566676_size_20_004,Inactive,5.95802537723
ZINC05566676_size_20_005,Inactive,5.98524886045
ZINC05566676_size_20_006,Inactive,5.96023655742
ZINC05566676_size_20_007,Inactive,5.95055829598
ZINC05566676_size_20_008,Inactive,5.96456194182
ZINC05566676_size_20_009,Inactive,5.97247508062
ZINC05566676_size_20_010,Inactive,5.95401721463
ZINC05566676_size_20_011,Inactive,5.94669081993
ZINC05566676_size_20_012,Inactive,5.96918011277
ZINC05567890_size_20_001,Inactive,6.02851075611
ZINC05567890_size_20_002,Inactive,5.99379256972
ZINC05567890_size_20_003,Inactive,6.02335056655
ZINC05567890_size_20_004,Inactive,5.99844268652
ZINC05567890_size_20_005,Inactive,6.02057760903
ZINC05567890_size_20_006,Inactive,5.97273502986
ZINC05567890_size_20_007,Inactive,6.03111187634
ZINC05567890_size_20_008,Inactive,6.0097124234
ZINC05567897_size_20_001,Inactive,5.98050769647
ZINC05567897_size_20_002,Inactive,5.99786949461
ZINC05567897_size_20_003,Inactive,5.97660516936
ZINC05567897_size_20_004,Inactive,5.98587066081
ZINC05567897_size_20_005,Inactive,6.02189939923
ZINC05567897_size_20_006,Inactive,6.0322559396
ZINC05567897_size_20_007,Inactive,6.03270441155
ZINC05579674_size_20_001,Inactive,5.97229160555
ZINC05579674_size_20_002,Inactive,5.96996443299
ZINC05579674_size_20_003,Inactive,5.97086675158
ZINC05579674_size_20_004,Inactive,5.95811376593
ZINC05579674_size_20_005,Inactive,5.96740158183
ZINC05579674_size_20_006,Inactive,5.96665537658
ZINC05599478_size_20_001,Inactive,6.02761228344
ZINC05599478_size_20_002,Inactive,5.98184691465
ZINC05599478_size_20_003,Inactive,5.99708656328
ZINC05599478_size_20_004,Inactive,6.02787075897
ZINC05599478_size_20_005,Inactive,6.01884421372
ZINC05599478_size_20_006,Inactive,5.99145975279
ZINC05599478_size_20_007,Inactive,6.01419672921
ZINC05600164_size_20_001,Inactive,5.97480822938
ZINC05600164_size_20_002,Inactive,5.96118636672
ZINC05600164_size_20_003,Inactive,5.96225711669
ZINC05600164_size_20_004,Inactive,5.97980819405
ZINC05600164_size_20_005,Inactive,5.95454505617
ZINC05600164_size_20_006,Inactive,5.9576300594
ZINC05600164_size_20_007,Inactive,5.95512389943
ZINC05600164_size_20_008,Inactive,5.99183658427
ZINC05601097_size_20_001,Inactive,5.97114587169
ZINC05601097_size_20_002,Inactive,5.96157386326
ZINC05601097_size_20_003,Inactive,5.96801958875
ZINC05601097_size_20_004,Inactive,5.99324499358
ZINC05601097_size_20_005,Inactive,5.95606479462
ZINC05601097_size_20_006,Inactive,5.97233148412
ZINC05601097_size_20_007,Inactive,5.96228279966
ZINC05601097_size_20_008,Inactive,5.95382552276
ZINC05601097_size_20_009,Inactive,5.95300505379
ZINC05601097_size_20_010,Inactive,5.95566163599
ZINC05613050_size_20_001,Inactive,5.95
ZINC05613050_size_20_002,Inactive,5.96319607021
ZINC05613050_size_20_003,Inactive,5.96003693014
ZINC05613050_size_20_004,Inactive,5.95446677631
ZINC05613050_size_20_005,Inactive,5.97869994173
ZINC05613050_size_20_006,Inactive,5.95
ZINC05613050_size_20_007,Inactive,5.9505436975
ZINC05613050_size_20_008,Inactive,5.96179685379
ZINC05613050_size_20_009,Inactive,5.95817095892
ZINC05613050_size_20_010,Inactive,5.95539204407
ZINC05613050_size_20_011,Inactive,5.95737878291
ZINC05613050_size_20_012,Inactive,5.9561
ZINC05613050_size_20_013,Inactive,5.97393270088
ZINC05682429_size_20_001,Inactive,5.95723835114
ZINC05682429_size_20_002,Inactive,5.98653590662
ZINC05682429_size_20_003,Inactive,5.95464203775
ZINC05682429_size_20_004,Inactive,5.95343581141
ZINC05682429_size_20_005,Inactive,5.95298081118
ZINC05682429_size_20_006,Inactive,5.95434963286
ZINC05682429_size_20_007,Inactive,5.96941055211
ZINC05682429_size_20_008,Inactive,5.96107193604
ZINC05682429_size_20_009,Inactive,5.95
ZINC05682429_size_20_010,Inactive,5.96273175657
ZINC05682429_size_20_011,Inactive,5.95510592986
ZINC05699160_size_20_001,Inactive,5.95163400778
ZINC05699160_size_20_002,Inactive,5.95
ZINC05699160_size_20_003,Inactive,5.95839386681
ZINC05699160_size_20_004,Inactive,5.9546436975
ZINC05699160_size_20_005,Inactive,5.96681906571
ZINC05699160_size_20_006,Inactive,5.95699588002
ZINC05699160_size_20_007,Inactive,5.95949947221
ZINC05703701_size_20_001,Inactive,5.95280823997
ZINC05703701_size_20_002,Inactive,5.9661020294
ZINC05703701_size_20_003,Inactive,5.95924324189
ZINC05703701_size_20_004,Inactive,5.95
ZINC05703701_size_20_005,Inactive,5.95
ZINC05730335_size_20_001,Inactive,5.95
ZINC05730335_size_20_002,Inactive,5.95271960784
ZINC05730335_size_20_003,Inactive,5.95296359655
ZINC05730335_size_20_004,Inactive,5.9545436975
ZINC05730335_size_20_005,Inactive,5.95
ZINC05730335_size_20_006,Inactive,5.95
ZINC05730335_size_20_007,Inactive,5.95
ZINC05730335_size_20_008,Inactive,5.95
ZINC05730335_size_20_009,Inactive,5.95
ZINC05731238_size_20_001,Inactive,5.97482887755
ZINC05731238_size_20_002,Inactive,5.960017727
ZINC05731238_size_20_003,Inactive,5.95729751168
ZINC05731238_size_20_004,Inactive,5.95142878745
ZINC05731238_size_20_005,Inactive,5.95761993078
ZINC05731238_size_20_006,Inactive,5.95241581079
ZINC05732963_size_20_001,Inactive,5.9521
ZINC05732963_size_20_002,Inactive,5.95068485965
ZINC05732963_size_20_003,Inactive,5.95325511153
ZINC05732963_size_20_004,Inactive,5.95243458938
ZINC05732963_size_20_005,Inactive,5.95760729405
ZINC05732963_size_20_006,Inactive,5.94927989966
ZINC05732963_size_20_007,Inactive,5.97028334682
ZINC05732963_size_20_008,Inactive,5.95654418714
ZINC05732963_size_20_009,Inactive,5.95687454494
ZINC05732963_size_20_010,Inactive,5.94821665891
ZINC05732963_size_20_011,Inactive,5.94255920648
ZINC05733900_size_20_001,Inactive,5.96225036712
ZINC05733900_size_20_002,Inactive,5.95920724789
ZINC05733900_size_20_003,Inactive,5.96872275819
ZINC05733900_size_20_004,Inactive,5.95768945499
ZINC05733900_size_20_005,Inactive,5.95815688031
ZINC05734204_size_20_001,Inactive,5.96088648159
ZINC05734204_size_20_002,Inactive,5.95329032457
ZINC05734204_size_20_003,Inactive,5.96118995376
ZINC05734204_size_20_004,Inactive,5.95454295641
ZINC05734204_size_20_005,Inactive,5.95055829598
ZINC05734204_size_20_006,Inactive,5.95060362395
ZINC05734204_size_20_007,Inactive,5.95254120916
ZINC05734204_size_20_008,Inactive,5.95176692514
ZINC05734204_size_20_009,Inactive,5.96931391751
ZINC05735946_size_20_001,Inactive,5.97297922639
ZINC05735946_size_20_002,Inactive,5.96883424108
ZINC05735946_size_20_003,Inactive,5.99714591955
ZINC05735946_size_20_004,Inactive,5.97305680249
ZINC05735946_size_20_005,Inactive,5.97348475689
ZINC05735946_size_20_006,Inactive,5.95370856679
ZINC05735946_size_20_007,Inactive,5.97224616574
ZINC05763971_size_20_001,Inactive,6.02113507171
ZINC05763971_size_20_002,Inactive,6.01285482805
ZINC05763971_size_20_003,Inactive,5.97126334511
ZINC05763971_size_20_004,Inactive,5.99316627699
ZINC05763971_size_20_005,Inactive,6.00812260513
ZINC05763971_size_20_006,Inactive,5.97153491818
ZINC05763971_size_20_007,Inactive,5.95873315959
ZINC05763971_size_20_008,Inactive,5.95236809222
ZINC05764426_size_20_001,Inactive,5.98385240201
ZINC05764426_size_20_002,Inactive,5.97724047408
ZINC05764426_size_20_003,Inactive,5.95966922314
ZINC05764426_size_20_004,Inactive,5.99571899408
ZINC05764426_size_20_005,Inactive,5.95679671717
ZINC05764426_size_20_006,Inactive,5.98693528371
ZINC05764426_size_20_007,Inactive,5.96484184953
ZINC05764426_size_20_008,Inactive,5.98747973024
ZINC05764426_size_20_009,Inactive,5.96256928641
ZINC05781742_size_20_001,Inactive,5.9561
ZINC05781742_size_20_002,Inactive,5.95544611649
ZINC05781742_size_20_003,Inactive,5.95
ZINC05781742_size_20_004,Inactive,5.95194163751
ZINC05781742_size_20_005,Inactive,5.9623576214
ZINC05781742_size_20_006,Inactive,5.95
ZINC05781742_size_20_007,Inactive,5.95474817674
ZINC05781742_size_20_008,Inactive,5.95
ZINC05781742_size_20_009,Inactive,5.96274634504
ZINC05781742_size_20_010,Inactive,5.95859993722
ZINC05781742_size_20_011,Inactive,5.96348479364
ZINC05781742_size_20_012,Inactive,5.95670548721
ZINC05816925_size_20_001,Inactive,5.95040980392
ZINC05816925_size_20_002,Inactive,5.95111727661
ZINC05816925_size_20_003,Inactive,5.95417709504
ZINC05816925_size_20_004,Inactive,5.95293521248
ZINC05816925_size_20_005,Inactive,5.95652358241
ZINC05816925_size_20_006,Inactive,5.95695473215
ZINC05816925_size_20_007,Inactive,5.95083306309
ZINC05816925_size_20_008,Inactive,5.95825506765
ZINC05816925_size_20_009,Inactive,5.95370667147
ZINC05816925_size_20_010,Inactive,5.96182596957
ZINC05816925_size_20_011,Inactive,5.96252623142
ZINC05818379_size_20_001,Inactive,5.95094043281
ZINC05818379_size_20_002,Inactive,5.95699588002
ZINC05818379_size_20_003,Inactive,5.95174781748
ZINC05818379_size_20_004,Inactive,5.95
ZINC05818379_size_20_005,Inactive,5.95
ZINC05818379_size_20_006,Inactive,5.9545785829
ZINC05818379_size_20_007,Inactive,5.95365538831
ZINC05818379_size_20_008,Inactive,5.95
ZINC05818379_size_20_009,Inactive,5.95203315249
ZINC05818379_size_20_010,Inactive,5.95621833662
ZINC05818379_size_20_011,Inactive,5.9554887139
ZINC05818379_size_20_012,Inactive,5.97082688831
ZINC05882797_size_20_001,Inactive,5.95063521248
ZINC05882797_size_20_002,Inactive,5.95313704217
ZINC05882797_size_20_003,Inactive,5.95658533501
ZINC05882797_size_20_004,Inactive,5.95593218109
ZINC05882797_size_20_005,Inactive,5.95040980392
ZINC05882797_size_20_006,Inactive,5.96284254124
ZINC05908343_size_20_001,Inactive,5.95071430616
ZINC05908343_size_20_002,Inactive,5.95676966528
ZINC05908343_size_20_003,Inactive,5.9542427261
ZINC05908343_size_20_004,Inactive,5.95564112242
ZINC05908343_size_20_005,Inactive,5.95
ZINC05908343_size_20_006,Inactive,5.95884156686
ZINC05908343_size_20_007,Inactive,5.95946661915
ZINC05908343_size_20_008,Inactive,5.95566097411
ZINC05908343_size_20_009,Inactive,5.95103704217
ZINC05908343_size_20_010,Inactive,5.95569533814
ZINC05925882_size_20_001,Inactive,5.95224913638
ZINC05925882_size_20_002,Inactive,5.97326743556
ZINC05925882_size_20_003,Inactive,5.96677492193
ZINC05925882_size_20_004,Inactive,5.95912403554
ZINC05925882_size_20_005,Inactive,5.95166612618
ZINC05925882_size_20_006,Inactive,5.95433489016
ZINC05925882_size_20_007,Inactive,5.97076130032
ZINC05935229_size_20_001,Inactive,6.0259202145
ZINC05935229_size_20_002,Inactive,5.96607949147
ZINC05935229_size_20_003,Inactive,5.96183147175
ZINC05935229_size_20_004,Inactive,5.99758892625
ZINC05956208_size_20_001,Inactive,5.99569824432
ZINC05956208_size_20_002,Inactive,5.95414611674
ZINC05956208_size_20_003,Inactive,5.97543991902
ZINC05956208_size_20_004,Inactive,5.96060779898
ZINC05956208_size_20_005,Inactive,5.96170341311
ZINC05956208_size_20_006,Inactive,5.95226771653
ZINC05956208_size_20_007,Inactive,5.97115155611
ZINC05962323_size_20_001,Inactive,5.95780048965
ZINC05962323_size_20_002,Inactive,5.95513883228
ZINC05962323_size_20_003,Inactive,5.95099466357
ZINC05962323_size_20_004,Inactive,5.95227673074
ZINC05962323_size_20_005,Inactive,5.95919344791
ZINC05962323_size_20_006,Inactive,5.95687443229
ZINC05962323_size_20_007,Inactive,5.95441915796
ZINC05962459_size_20_001,Inactive,6.00631201957
ZINC05962459_size_20_002,Inactive,5.9765946081
ZINC05962459_size_20_003,Inactive,6.03821900321
ZINC05962459_size_20_004,Inactive,6.02647519135
ZINC05962459_size_20_005,Inactive,5.96594912294
ZINC05962459_size_20_006,Inactive,6.00091541846
ZINC05962459_size_20_007,Inactive,5.9888288484
ZINC05962459_size_20_008,Inactive,5.95999002672
ZINC05976758_size_20_001,Inactive,5.95574886457
ZINC05976758_size_20_002,Inactive,5.95
ZINC05976758_size_20_003,Inactive,5.95
ZINC05976758_size_20_004,Inactive,5.95842749745
ZINC05976758_size_20_005,Inactive,5.95970851404
ZINC05976758_size_20_006,Inactive,5.96073979762
ZINC05995913_size_20_001,Inactive,5.95485276033
ZINC05995913_size_20_002,Inactive,5.95
ZINC05995913_size_20_003,Inactive,5.9584708906
ZINC05995913_size_20_004,Inactive,5.95
ZINC05995913_size_20_005,Inactive,5.95
ZINC05995913_size_20_006,Inactive,5.95
ZINC05995913_size_20_007,Inactive,5.95
ZINC05995913_size_20_008,Inactive,5.95
ZINC05995913_size_20_009,Inactive,5.95061927462
ZINC05995913_size_20_010,Inactive,5.95
ZINC05995913_size_20_011,Inactive,5.95751895314
ZINC05995913_size_20_012,Inactive,5.95
ZINC05995913_size_20_013,Inactive,5.95302321714
ZINC05995913_size_20_014,Inactive,5.95655640863
ZINC06005204_size_20_001,Inactive,6.00612509865
ZINC06005204_size_20_002,Inactive,6.02334578225
ZINC06005204_size_20_003,Inactive,5.99902149542
ZINC06005204_size_20_004,Inactive,5.99520288946
ZINC06005204_size_20_005,Inactive,5.97201380083
ZINC06005204_size_20_006,Inactive,5.96625990561
ZINC06005204_size_20_007,Inactive,5.98479247393
ZINC06020294_size_20_001,Inactive,5.97569676586
ZINC06020294_size_20_002,Inactive,6.00167690787
ZINC06020294_size_20_003,Inactive,6.02082530796
ZINC06020294_size_20_004,Inactive,5.97381182481
ZINC06020294_size_20_005,Inactive,6.04313148327
ZINC06020294_size_20_006,Inactive,5.97539775668
ZINC06022341_size_20_001,Inactive,5.95480517638
ZINC06022341_size_20_002,Inactive,5.96144292054
ZINC06022341_size_20_003,Inactive,5.96044913638
ZINC06022341_size_20_004,Inactive,5.95272120345
ZINC06022341_size_20_005,Inactive,5.95
ZINC06022341_size_20_006,Inactive,5.95217526133
ZINC06032200_size_20_001,Inactive,5.96914787013
ZINC06032200_size_20_002,Inactive,5.98414904286
ZINC06032200_size_20_003,Inactive,6.03309974795
ZINC06032200_size_20_004,Inactive,6.01350770949
ZINC06032200_size_20_005,Inactive,5.99546218955
ZINC06032200_size_20_006,Inactive,6.05197622006
ZINC06032200_size_20_007,Inactive,6.00397513791
ZINC06032200_size_20_008,Inactive,5.97866675212
ZINC06032200_size_20_009,Inactive,6.02790381617
ZINC06059044_size_20_001,Inactive,5.99464182078
ZINC06059044_size_20_002,Inactive,5.96296028797
ZINC06059044_size_20_003,Inactive,5.96833741573
ZINC06059044_size_20_004,Inactive,5.99336663238
ZINC06059044_size_20_005,Inactive,5.96948314518
ZINC06059044_size_20_006,Inactive,5.98244567398
ZINC06059044_size_20_007,Inactive,5.96767474495
ZINC06059044_size_20_008,Inactive,5.96133814137
ZINC06059044_size_20_009,Inactive,5.95805698858
ZINC06059044_size_20_010,Inactive,5.96183783606
ZINC06059044_size_20_011,Inactive,5.97544266218
ZINC06059044_size_20_012,Inactive,5.96329862082
ZINC06067520_size_20_001,Inactive,5.96932544942
ZINC06067520_size_20_002,Inactive,5.99543910644
ZINC06067520_size_20_003,Inactive,6.00978887314
ZINC06067520_size_20_004,Inactive,5.97253602088
ZINC06067523_size_20_001,Inactive,5.97211345917
ZINC06067523_size_20_002,Inactive,5.96155433869
ZINC06067523_size_20_003,Inactive,5.98460909368
ZINC06067523_size_20_004,Inactive,5.99588096358
ZINC06067523_size_20_005,Inactive,5.96755529936
ZINC06067523_size_20_006,Inactive,5.97256779941
ZINC06067523_size_20_007,Inactive,5.99001761099
ZINC06067523_size_20_008,Inactive,6.00302613689
ZINC06067523_size_20_009,Inactive,6.00705846588
ZINC06069217_size_20_001,Inactive,5.98423159917
ZINC06069217_size_20_002,Inactive,5.99586290231
ZINC06069217_size_20_003,Inactive,5.96272649716
ZINC06069217_size_20_004,Inactive,6.01168413155
ZINC06069217_size_20_005,Inactive,5.97280195762
ZINC06069217_size_20_006,Inactive,5.9695169814
ZINC06069217_size_20_007,Inactive,5.95216459806
ZINC06071224_size_20_001,Inactive,5.95948789929
ZINC06071224_size_20_002,Inactive,5.96971969374
