Pose,Real_Class,CNN-Score
ZINC06132354_size_20_009,Inactive,0.33354
ZINC06132354_size_20_010,Inactive,0.1012
ZINC06132354_size_20_011,Inactive,0.14833
ZINC06153417_size_20_001,Inactive,0.13354
ZINC06153417_size_20_002,Inactive,0.03794
ZINC06153417_size_20_003,Inactive,0.38225
ZINC06153417_size_20_004,Inactive,0.52466
ZINC06153417_size_20_005,Inactive,0.10541
ZINC06153417_size_20_006,Inactive,0.16105
ZINC06153417_size_20_007,Inactive,0.01639
ZINC06153417_size_20_008,Inactive,0.06468
ZINC06153417_size_20_009,Inactive,0.11005
ZINC06153417_size_20_010,Inactive,0.0967
ZINC06153417_size_20_011,Inactive,0.06923
ZINC06153417_size_20_012,Inactive,0.05069
ZINC06158970_size_20_001,Inactive,0.17987
ZINC06158970_size_20_002,Inactive,0.18185
ZINC06158970_size_20_003,Inactive,0.17772
ZINC06158970_size_20_004,Inactive,0.12056
ZINC06158970_size_20_005,Inactive,0.12931
ZINC06158970_size_20_006,Inactive,0.22957
ZINC06158970_size_20_007,Inactive,0.14374
ZINC06158970_size_20_008,Inactive,0.14878
ZINC06159030_size_20_001,Inactive,0.23044
ZINC06159030_size_20_002,Inactive,0.17802
ZINC06159030_size_20_003,Inactive,0.16805
ZINC06159030_size_20_004,Inactive,0.29172
ZINC06159030_size_20_005,Inactive,0.41009
ZINC06159030_size_20_006,Inactive,0.19546
ZINC06159030_size_20_007,Inactive,0.25393
ZINC06159030_size_20_008,Inactive,0.22357
ZINC06159030_size_20_009,Inactive,0.19599
ZINC06159030_size_20_010,Inactive,0.25458
ZINC06159030_size_20_011,Inactive,0.48719
ZINC06159387_size_20_001,Inactive,0.62839
ZINC06159387_size_20_002,Inactive,0.42684
ZINC06159387_size_20_003,Inactive,0.07597
ZINC06159387_size_20_004,Inactive,0.34348
ZINC06159387_size_20_005,Inactive,0.10015
ZINC06159387_size_20_006,Inactive,0.75358
ZINC06159387_size_20_007,Inactive,0.08545
ZINC06159387_size_20_008,Inactive,0.07661
ZINC06159387_size_20_009,Inactive,0.11244
ZINC06171820_size_20_001,Inactive,0.04222
ZINC06171820_size_20_002,Inactive,0.03119
ZINC06171820_size_20_003,Inactive,0.0627
ZINC06171820_size_20_004,Inactive,0.07667
ZINC06184422_size_20_001,Inactive,0.51402
ZINC06184422_size_20_002,Inactive,0.64055
ZINC06184422_size_20_003,Inactive,0.20943
ZINC06184422_size_20_004,Inactive,0.19916
ZINC06192211_size_20_001,Inactive,0.36016
ZINC06192211_size_20_002,Inactive,0.13718
ZINC06192211_size_20_003,Inactive,0.85991
ZINC06192211_size_20_004,Inactive,0.12964
ZINC06192211_size_20_005,Inactive,0.06166
ZINC06199479_size_20_001,Inactive,0.53288
ZINC06199479_size_20_002,Inactive,0.04067
ZINC06199479_size_20_003,Inactive,0.14899
ZINC06199479_size_20_004,Inactive,0.02758
ZINC06199479_size_20_005,Inactive,0.06693
ZINC06199479_size_20_006,Inactive,0.05034
ZINC06199634_size_20_001,Inactive,0.10638
ZINC06199634_size_20_002,Inactive,0.24508
ZINC06199634_size_20_003,Inactive,0.25327
ZINC06199634_size_20_004,Inactive,0.2198
ZINC06199634_size_20_005,Inactive,0.18565
ZINC06199634_size_20_006,Inactive,0.10279
ZINC06199634_size_20_007,Inactive,0.09379
ZINC06199634_size_20_008,Inactive,0.06385
ZINC06199634_size_20_009,Inactive,0.09482
ZINC06199634_size_20_010,Inactive,0.22662
ZINC06199634_size_20_011,Inactive,0.25841
ZINC06225419_size_20_001,Inactive,0.54672
ZINC06225419_size_20_002,Inactive,0.26007
ZINC06225419_size_20_003,Inactive,0.31853
ZINC06225419_size_20_004,Inactive,0.39033
ZINC06225419_size_20_005,Inactive,0.14938
ZINC06225419_size_20_006,Inactive,0.1877
ZINC06225419_size_20_007,Inactive,0.10421
ZINC06240374_size_20_001,Inactive,0.20055
ZINC06240374_size_20_002,Inactive,0.10119
ZINC06240374_size_20_003,Inactive,0.09248
ZINC06240374_size_20_004,Inactive,0.12601
ZINC06240374_size_20_005,Inactive,0.12626
ZINC06240374_size_20_006,Inactive,0.06734
ZINC06240374_size_20_007,Inactive,0.13379
ZINC06240374_size_20_008,Inactive,0.30157
ZINC06256719_size_20_001,Inactive,0.21339
ZINC06256719_size_20_002,Inactive,0.61432
ZINC06256719_size_20_003,Inactive,0.33809
ZINC06256719_size_20_004,Inactive,0.19793
ZINC06256719_size_20_005,Inactive,0.19088
ZINC06256719_size_20_006,Inactive,0.35375
ZINC06256719_size_20_007,Inactive,0.13236
ZINC06256719_size_20_008,Inactive,0.1299
ZINC06256719_size_20_009,Inactive,0.20629
ZINC06256719_size_20_010,Inactive,0.2005
ZINC06256719_size_20_011,Inactive,0.17392
ZINC06265720_size_20_001,Inactive,0.24001
ZINC06265720_size_20_002,Inactive,0.16427
ZINC06265720_size_20_003,Inactive,0.22018
ZINC06265720_size_20_004,Inactive,0.06941
ZINC06265720_size_20_005,Inactive,0.08067
ZINC06265720_size_20_006,Inactive,0.1408
ZINC06265720_size_20_007,Inactive,0.06148
ZINC06265720_size_20_008,Inactive,0.04674
ZINC06265720_size_20_009,Inactive,0.10564
ZINC06265720_size_20_010,Inactive,0.14053
ZINC06265720_size_20_011,Inactive,0.09369
ZINC06265720_size_20_012,Inactive,0.16746
ZINC06265720_size_20_013,Inactive,0.17994
ZINC06265720_size_20_014,Inactive,0.20635
ZINC06310640_size_20_001,Inactive,0.11327
ZINC06310640_size_20_002,Inactive,0.23371
ZINC06310640_size_20_003,Inactive,0.23349
ZINC06310640_size_20_004,Inactive,0.29301
ZINC06310640_size_20_005,Inactive,0.47031
ZINC06310640_size_20_006,Inactive,0.17462
ZINC06310640_size_20_007,Inactive,0.42856
ZINC06399398_size_20_001,Inactive,0.60554
ZINC06399398_size_20_002,Inactive,0.87951
ZINC06399398_size_20_003,Inactive,0.08197
ZINC06399398_size_20_004,Inactive,0.55149
ZINC06399398_size_20_005,Inactive,0.06351
ZINC06399398_size_20_006,Inactive,0.12437
ZINC06399398_size_20_007,Inactive,0.11914
ZINC06399398_size_20_008,Inactive,0.08944
ZINC06399398_size_20_009,Inactive,0.05754
ZINC06399398_size_20_010,Inactive,0.22829
ZINC06403339_size_20_001,Inactive,0.61755
ZINC06403339_size_20_002,Inactive,0.40455
ZINC06403339_size_20_003,Inactive,0.4433
ZINC06403339_size_20_004,Inactive,0.67056
ZINC06403339_size_20_005,Inactive,0.47106
ZINC06403339_size_20_006,Inactive,0.18007
ZINC06469424_size_20_001,Inactive,0.2466
ZINC06469424_size_20_002,Inactive,0.3057
ZINC06469424_size_20_003,Inactive,0.27127
ZINC06469424_size_20_004,Inactive,0.42491
ZINC06469424_size_20_005,Inactive,0.31189
ZINC06469424_size_20_006,Inactive,0.19281
ZINC06469424_size_20_007,Inactive,0.41072
ZINC06482167_size_20_001,Inactive,0.17259
ZINC06482167_size_20_002,Inactive,0.16317
ZINC06482167_size_20_003,Inactive,0.2846
ZINC06482167_size_20_004,Inactive,0.23164
ZINC06482167_size_20_005,Inactive,0.20201
ZINC06482167_size_20_006,Inactive,0.21777
ZINC06482167_size_20_007,Inactive,0.2964
ZINC06482167_size_20_008,Inactive,0.26383
ZINC06482850_size_20_001,Inactive,0.46356
ZINC06482850_size_20_002,Inactive,0.53288
ZINC06482850_size_20_003,Inactive,0.2975
ZINC06482850_size_20_004,Inactive,0.60914
ZINC06482850_size_20_005,Inactive,0.84053
ZINC06482850_size_20_006,Inactive,0.24399
ZINC06482850_size_20_007,Inactive,0.12247
ZINC06482850_size_20_008,Inactive,0.20741
ZINC06487923_size_20_001,Inactive,0.34085
ZINC06487923_size_20_002,Inactive,0.27623
ZINC06487923_size_20_003,Inactive,0.36838
ZINC06487923_size_20_004,Inactive,0.19427
ZINC06487923_size_20_005,Inactive,0.21336
ZINC06487923_size_20_006,Inactive,0.11064
ZINC06487923_size_20_007,Inactive,0.13037
ZINC06492862_size_20_001,Inactive,0.22896
ZINC06492862_size_20_002,Inactive,0.11798
ZINC06492862_size_20_003,Inactive,0.16763
ZINC06492862_size_20_004,Inactive,0.66858
ZINC06492862_size_20_005,Inactive,0.16781
ZINC06492862_size_20_006,Inactive,0.08334
ZINC06492862_size_20_007,Inactive,0.08231
ZINC06492862_size_20_008,Inactive,0.17085
ZINC06493573_size_20_001,Inactive,0.96622
ZINC06493573_size_20_002,Inactive,0.36472
ZINC06493573_size_20_003,Inactive,0.72494
ZINC06493573_size_20_004,Inactive,0.26257
ZINC06493573_size_20_005,Inactive,0.18995
ZINC06493573_size_20_006,Inactive,0.14546
ZINC06495407_size_20_001,Inactive,0.38648
ZINC06495407_size_20_002,Inactive,0.24917
ZINC06495407_size_20_003,Inactive,0.24433
ZINC06495407_size_20_004,Inactive,0.26937
ZINC06495407_size_20_005,Inactive,0.24702
ZINC06495407_size_20_006,Inactive,0.40895
ZINC06495407_size_20_007,Inactive,0.2418
ZINC06495407_size_20_008,Inactive,0.63004
ZINC06495407_size_20_009,Inactive,0.20438
ZINC06495407_size_20_010,Inactive,0.58448
ZINC06495407_size_20_011,Inactive,0.3027
ZINC06495407_size_20_012,Inactive,0.17991
ZINC06501111_size_20_001,Inactive,0.1625
ZINC06501111_size_20_002,Inactive,0.03008
ZINC06501111_size_20_003,Inactive,0.01546
ZINC06501111_size_20_004,Inactive,0.06597
ZINC06501111_size_20_005,Inactive,0.01799
ZINC06501111_size_20_006,Inactive,0.11341
ZINC06501111_size_20_007,Inactive,0.01993
ZINC06501111_size_20_008,Inactive,0.04897
ZINC06501111_size_20_009,Inactive,0.10036
ZINC06501111_size_20_010,Inactive,0.10758
ZINC06501111_size_20_011,Inactive,0.1129
ZINC06501111_size_20_012,Inactive,0.06482
ZINC06501159_size_20_001,Inactive,0.13179
ZINC06501159_size_20_002,Inactive,0.44558
ZINC06501159_size_20_003,Inactive,0.0473
ZINC06501159_size_20_004,Inactive,0.1063
ZINC06501159_size_20_005,Inactive,0.18952
ZINC06501159_size_20_006,Inactive,0.06042
ZINC06501159_size_20_007,Inactive,0.24678
ZINC06501159_size_20_008,Inactive,0.03067
ZINC06501159_size_20_009,Inactive,0.06729
ZINC06501159_size_20_010,Inactive,0.28396
ZINC06506408_size_20_001,Inactive,0.34035
ZINC06506408_size_20_002,Inactive,0.40371
ZINC06506408_size_20_003,Inactive,0.33638
ZINC06506408_size_20_004,Inactive,0.18897
ZINC06506408_size_20_005,Inactive,0.31498
ZINC06506408_size_20_006,Inactive,0.15433
ZINC06506408_size_20_007,Inactive,0.27429
ZINC06506408_size_20_008,Inactive,0.23439
ZINC06513234_size_20_001,Inactive,0.50328
ZINC06513234_size_20_002,Inactive,0.34665
ZINC06513234_size_20_003,Inactive,0.16981
ZINC06521197_size_20_001,Inactive,0.35584
ZINC06521197_size_20_002,Inactive,0.63337
ZINC06521197_size_20_003,Inactive,0.40488
ZINC06521197_size_20_004,Inactive,0.28332
ZINC06521197_size_20_005,Inactive,0.11671
ZINC06521197_size_20_006,Inactive,0.10772
ZINC06521197_size_20_007,Inactive,0.05963
ZINC06521197_size_20_008,Inactive,0.24563
ZINC06521197_size_20_009,Inactive,0.31379
ZINC06521197_size_20_010,Inactive,0.1488
ZINC06521197_size_20_011,Inactive,0.25393
ZINC06522916_size_20_001,Inactive,0.08558
ZINC06522916_size_20_002,Inactive,0.15925
ZINC06522916_size_20_003,Inactive,0.0843
ZINC06522916_size_20_004,Inactive,0.13654
ZINC06522916_size_20_005,Inactive,0.05872
ZINC06522916_size_20_006,Inactive,0.15455
ZINC06522916_size_20_007,Inactive,0.08178
ZINC06522916_size_20_008,Inactive,0.17345
ZINC06522916_size_20_009,Inactive,0.07596
ZINC06523857_size_20_001,Inactive,0.52485
ZINC06523857_size_20_002,Inactive,0.36701
ZINC06523857_size_20_003,Inactive,0.40775
ZINC06523857_size_20_004,Inactive,0.45417
ZINC06523857_size_20_005,Inactive,0.28385
ZINC06523857_size_20_006,Inactive,0.47493
ZINC06523857_size_20_007,Inactive,0.65155
ZINC06523857_size_20_008,Inactive,0.27106
ZINC06524639_size_20_001,Inactive,0.81467
ZINC06524639_size_20_002,Inactive,0.47682
ZINC06524639_size_20_003,Inactive,0.193
ZINC06524639_size_20_004,Inactive,0.33716
ZINC06524639_size_20_005,Inactive,0.33893
ZINC06524639_size_20_006,Inactive,0.19831
ZINC06525766_size_20_001,Inactive,0.06598
ZINC06525766_size_20_002,Inactive,0.07048
ZINC06525766_size_20_003,Inactive,0.14137
ZINC06525766_size_20_004,Inactive,0.05623
ZINC06525766_size_20_005,Inactive,0.2285
ZINC06525766_size_20_006,Inactive,0.09416
ZINC06525766_size_20_007,Inactive,0.25808
ZINC06525766_size_20_008,Inactive,0.11638
ZINC06525766_size_20_009,Inactive,0.12029
ZINC06525766_size_20_010,Inactive,0.48031
ZINC06525766_size_20_011,Inactive,0.29104
ZINC06529070_size_20_001,Inactive,0.19016
ZINC06529070_size_20_002,Inactive,0.19653
ZINC06529070_size_20_003,Inactive,0.30139
ZINC06529070_size_20_004,Inactive,0.16792
ZINC06529070_size_20_005,Inactive,0.22052
ZINC06529070_size_20_006,Inactive,0.08406
ZINC06529070_size_20_007,Inactive,0.17124
ZINC06529070_size_20_008,Inactive,0.31277
ZINC06529070_size_20_009,Inactive,0.07804
ZINC06529070_size_20_010,Inactive,0.21386
ZINC06529070_size_20_011,Inactive,0.35061
ZINC06529070_size_20_012,Inactive,0.32751
ZINC06555095_size_20_001,Inactive,0.08797
ZINC06555095_size_20_002,Inactive,0.10784
ZINC06555095_size_20_003,Inactive,0.15183
ZINC06555095_size_20_004,Inactive,0.03051
ZINC06555095_size_20_005,Inactive,0.05948
ZINC06555095_size_20_006,Inactive,0.0824
ZINC06564217_size_20_001,Inactive,0.06091
ZINC06564217_size_20_002,Inactive,0.05588
ZINC06564217_size_20_003,Inactive,0.05499
ZINC06564217_size_20_004,Inactive,0.06876
ZINC06564217_size_20_005,Inactive,0.13515
ZINC06564217_size_20_006,Inactive,0.06502
ZINC06564217_size_20_007,Inactive,0.10542
ZINC06564217_size_20_008,Inactive,0.07152
ZINC06571395_size_20_001,Inactive,0.11614
ZINC06571395_size_20_002,Inactive,0.20046
ZINC06571395_size_20_003,Inactive,0.09389
ZINC06571395_size_20_004,Inactive,0.07504
ZINC06571395_size_20_005,Inactive,0.25551
ZINC06585241_size_20_001,Inactive,0.44045
ZINC06585241_size_20_002,Inactive,0.35039
ZINC06585241_size_20_003,Inactive,0.39478
ZINC06585241_size_20_004,Inactive,0.24448
ZINC06585241_size_20_005,Inactive,0.30637
ZINC06585241_size_20_006,Inactive,0.64885
ZINC06585241_size_20_007,Inactive,0.19263
ZINC06585241_size_20_008,Inactive,0.19856
ZINC06585241_size_20_009,Inactive,0.1933
ZINC06585241_size_20_010,Inactive,0.25798
ZINC06585241_size_20_011,Inactive,0.62339
ZINC06585441_size_20_001,Inactive,0.18511
ZINC06585441_size_20_002,Inactive,0.59119
ZINC06585441_size_20_003,Inactive,0.34851
ZINC06585441_size_20_004,Inactive,0.18327
ZINC06585441_size_20_005,Inactive,0.08367
ZINC06585441_size_20_006,Inactive,0.09742
ZINC06585441_size_20_007,Inactive,0.16487
ZINC06585441_size_20_008,Inactive,0.18121
ZINC06585441_size_20_009,Inactive,0.28042
ZINC06585441_size_20_010,Inactive,0.25284
ZINC06585441_size_20_011,Inactive,0.31936
ZINC06591401_size_20_001,Inactive,0.54043
ZINC06591401_size_20_002,Inactive,0.44883
ZINC06591401_size_20_003,Inactive,0.5051
ZINC06591401_size_20_004,Inactive,0.18964
ZINC06591401_size_20_005,Inactive,0.38323
ZINC06591401_size_20_006,Inactive,0.14046
ZINC06591401_size_20_007,Inactive,0.58809
ZINC06591401_size_20_008,Inactive,0.09287
ZINC06591401_size_20_009,Inactive,0.12099
ZINC06591401_size_20_010,Inactive,0.13481
ZINC06591401_size_20_011,Inactive,0.15987
ZINC06591401_size_20_012,Inactive,0.65892
ZINC06591401_size_20_013,Inactive,0.14525
ZINC06633974_size_20_001,Inactive,0.14633
ZINC06633974_size_20_002,Inactive,0.32442
ZINC06633974_size_20_003,Inactive,0.66908
ZINC06633974_size_20_004,Inactive,0.61967
ZINC06633974_size_20_005,Inactive,0.27136
ZINC06633974_size_20_006,Inactive,0.09147
ZINC06664666_size_20_001,Inactive,0.12447
ZINC06664666_size_20_002,Inactive,0.13091
ZINC06664666_size_20_003,Inactive,0.23971
ZINC06664666_size_20_004,Inactive,0.13661
ZINC06664666_size_20_005,Inactive,0.11041
ZINC06664666_size_20_006,Inactive,0.08887
ZINC06664666_size_20_007,Inactive,0.18681
ZINC06664666_size_20_008,Inactive,0.23243
ZINC06664666_size_20_009,Inactive,0.27986
ZINC06664666_size_20_010,Inactive,0.1309
ZINC06664666_size_20_011,Inactive,0.16651
ZINC06664666_size_20_012,Inactive,0.1318
ZINC06665883_size_20_001,Inactive,0.38245
ZINC06665883_size_20_002,Inactive,0.67951
ZINC06665883_size_20_003,Inactive,0.42921
ZINC06665883_size_20_004,Inactive,0.28426
ZINC06665883_size_20_005,Inactive,0.73725
ZINC06665883_size_20_006,Inactive,0.39794
ZINC06665883_size_20_007,Inactive,0.30296
ZINC06665883_size_20_008,Inactive,0.43897
ZINC06665883_size_20_009,Inactive,0.15947
ZINC06668782_size_20_001,Inactive,0.33807
ZINC06668782_size_20_002,Inactive,0.27158
ZINC06668782_size_20_003,Inactive,0.33906
ZINC06668782_size_20_004,Inactive,0.19795
ZINC06668782_size_20_005,Inactive,0.70095
ZINC06668782_size_20_006,Inactive,0.06472
ZINC06668782_size_20_007,Inactive,0.30862
ZINC06668782_size_20_008,Inactive,0.1616
ZINC06668782_size_20_009,Inactive,0.05425
ZINC06668782_size_20_010,Inactive,0.16744
ZINC06672804_size_20_001,Inactive,0.17774
ZINC06672804_size_20_002,Inactive,0.3695
ZINC06672804_size_20_003,Inactive,0.08628
ZINC06672804_size_20_004,Inactive,0.11102
ZINC06672804_size_20_005,Inactive,0.13507
ZINC06672804_size_20_006,Inactive,0.11569
ZINC06672804_size_20_007,Inactive,0.10296
ZINC06707070_size_20_001,Inactive,0.32247
ZINC06707070_size_20_002,Inactive,0.30699
ZINC06707070_size_20_003,Inactive,0.35755
ZINC06707070_size_20_004,Inactive,0.15936
ZINC06707070_size_20_005,Inactive,0.25524
ZINC06707070_size_20_006,Inactive,0.35336
ZINC06707070_size_20_007,Inactive,0.09967
ZINC06707070_size_20_008,Inactive,0.14052
ZINC06707070_size_20_009,Inactive,0.0976
ZINC06707070_size_20_010,Inactive,0.29743
ZINC06707070_size_20_011,Inactive,0.51794
ZINC06753193_size_20_001,Inactive,0.26695
ZINC06753193_size_20_002,Inactive,0.15497
ZINC06753193_size_20_003,Inactive,0.19378
ZINC06753193_size_20_004,Inactive,0.19497
ZINC06753193_size_20_005,Inactive,0.10007
ZINC06761084_size_20_001,Inactive,0.29194
ZINC06761084_size_20_002,Inactive,0.27342
ZINC06761084_size_20_003,Inactive,0.15628
ZINC06761084_size_20_004,Inactive,0.16652
ZINC06761084_size_20_005,Inactive,0.14266
ZINC06761084_size_20_006,Inactive,0.14359
ZINC06761084_size_20_007,Inactive,0.19974
ZINC06761084_size_20_008,Inactive,0.31379
ZINC06761084_size_20_009,Inactive,0.31099
ZINC06761084_size_20_010,Inactive,0.37225
ZINC06761084_size_20_011,Inactive,0.42267
ZINC06761084_size_20_012,Inactive,0.16593
ZINC06761084_size_20_013,Inactive,0.14966
ZINC06785992_size_20_001,Inactive,0.66313
ZINC06785992_size_20_002,Inactive,0.14864
ZINC06785992_size_20_003,Inactive,0.3893
ZINC06785992_size_20_004,Inactive,0.04515
ZINC06785992_size_20_005,Inactive,0.0427
ZINC06785992_size_20_006,Inactive,0.0606
ZINC06785992_size_20_007,Inactive,0.1162
ZINC06788022_size_20_001,Inactive,0.47467
ZINC06788022_size_20_002,Inactive,0.05519
ZINC06788022_size_20_003,Inactive,0.05523
ZINC06788022_size_20_004,Inactive,0.02724
ZINC06788022_size_20_005,Inactive,0.07675
ZINC06824060_size_20_001,Inactive,0.16329
ZINC06824060_size_20_002,Inactive,0.61165
ZINC06824060_size_20_003,Inactive,0.19647
ZINC06824060_size_20_004,Inactive,0.25223
ZINC06824060_size_20_005,Inactive,0.19169
ZINC06824060_size_20_006,Inactive,0.10018
ZINC06824060_size_20_007,Inactive,0.09167
ZINC06824060_size_20_008,Inactive,0.07152
ZINC06824752_size_20_001,Inactive,0.2936
ZINC06824752_size_20_002,Inactive,0.47316
ZINC06824752_size_20_003,Inactive,0.35332
ZINC06824752_size_20_004,Inactive,0.09914
ZINC06824752_size_20_005,Inactive,0.16774
ZINC06824752_size_20_006,Inactive,0.24599
ZINC06824752_size_20_007,Inactive,0.21657
ZINC06829028_size_20_001,Inactive,0.13926
ZINC06829028_size_20_002,Inactive,0.0627
ZINC06829028_size_20_003,Inactive,0.13557
ZINC06829028_size_20_004,Inactive,0.18513
ZINC06829028_size_20_005,Inactive,0.05455
ZINC06829028_size_20_006,Inactive,0.16595
ZINC06929685_size_20_001,Inactive,0.39299
ZINC06929685_size_20_002,Inactive,0.27576
ZINC06929685_size_20_003,Inactive,0.11664
ZINC06929685_size_20_004,Inactive,0.08207
ZINC06929685_size_20_005,Inactive,0.07036
ZINC06929685_size_20_006,Inactive,0.04874
ZINC06929685_size_20_007,Inactive,0.05525
ZINC06929685_size_20_008,Inactive,0.10835
ZINC06929685_size_20_009,Inactive,0.03111
ZINC06933513_size_20_001,Inactive,0.42059
ZINC06933513_size_20_002,Inactive,0.09403
ZINC06933513_size_20_003,Inactive,0.11572
ZINC06933513_size_20_004,Inactive,0.06302
ZINC06933513_size_20_005,Inactive,0.02068
ZINC06933513_size_20_006,Inactive,0.37421
ZINC06933513_size_20_007,Inactive,0.04981
ZINC06933513_size_20_008,Inactive,0.07213
ZINC06933513_size_20_009,Inactive,0.06122
ZINC06933513_size_20_010,Inactive,0.15808
ZINC07030638_size_20_001,Inactive,0.32995
ZINC07030638_size_20_002,Inactive,0.17348
ZINC07030638_size_20_003,Inactive,0.11883
ZINC07030638_size_20_004,Inactive,0.1564
ZINC07030638_size_20_005,Inactive,0.05673
ZINC07030638_size_20_006,Inactive,0.04163
ZINC07030638_size_20_007,Inactive,0.03351
ZINC07030638_size_20_008,Inactive,0.0721
ZINC07030638_size_20_009,Inactive,0.03985
ZINC07030638_size_20_010,Inactive,0.02771
ZINC07030638_size_20_011,Inactive,0.20773
ZINC07030638_size_20_012,Inactive,0.09396
ZINC07126887_size_20_001,Inactive,0.18188
ZINC07126887_size_20_002,Inactive,0.43975
ZINC07126887_size_20_003,Inactive,0.02346
ZINC07126887_size_20_004,Inactive,0.03538
ZINC07126887_size_20_005,Inactive,0.10633
ZINC07126887_size_20_006,Inactive,0.0767
ZINC07126887_size_20_007,Inactive,0.06621
ZINC07126887_size_20_008,Inactive,0.20906
ZINC07154153_size_20_001,Inactive,0.37382
ZINC07154153_size_20_002,Inactive,0.0947
ZINC07154153_size_20_003,Inactive,0.19871
ZINC07154153_size_20_004,Inactive,0.43711
ZINC07154153_size_20_005,Inactive,0.13065
ZINC07154153_size_20_006,Inactive,0.21143
ZINC07154153_size_20_007,Inactive,0.09171
ZINC07154153_size_20_008,Inactive,0.0827
ZINC07154153_size_20_009,Inactive,0.11767
ZINC07496314_size_20_001,Inactive,0.57637
ZINC07496314_size_20_002,Inactive,0.47892
ZINC07496314_size_20_003,Inactive,0.31589
ZINC07496314_size_20_004,Inactive,0.03749
ZINC07496314_size_20_005,Inactive,0.05697
ZINC07496314_size_20_006,Inactive,0.13848
ZINC07496314_size_20_007,Inactive,0.12464
ZINC07496314_size_20_008,Inactive,0.16625
ZINC07496314_size_20_009,Inactive,0.11688
ZINC07593886_size_20_001,Inactive,0.36953
ZINC07593886_size_20_002,Inactive,0.49396
ZINC07593886_size_20_003,Inactive,0.11564
ZINC07593886_size_20_004,Inactive,0.65718
ZINC07593886_size_20_005,Inactive,0.05973
ZINC07593886_size_20_006,Inactive,0.10112
ZINC07593886_size_20_007,Inactive,0.04596
ZINC07927328_size_20_001,Inactive,0.54637
ZINC07927328_size_20_002,Inactive,0.40163
ZINC07927328_size_20_003,Inactive,0.43055
ZINC07927328_size_20_004,Inactive,0.0506
ZINC07927328_size_20_005,Inactive,0.06557
ZINC07927328_size_20_006,Inactive,0.03942
ZINC07927328_size_20_007,Inactive,0.03129
ZINC07927328_size_20_008,Inactive,0.32194
ZINC07927328_size_20_009,Inactive,0.16591
ZINC07927328_size_20_010,Inactive,0.1504
ZINC07927328_size_20_011,Inactive,0.11382
ZINC07927328_size_20_012,Inactive,0.05932
ZINC07927328_size_20_013,Inactive,0.09827
ZINC07927328_size_20_014,Inactive,0.08091
ZINC07983918_size_20_001,Inactive,0.20389
ZINC07983918_size_20_002,Inactive,0.10378
ZINC07983918_size_20_003,Inactive,0.08783
ZINC07983918_size_20_004,Inactive,0.13754
ZINC07983918_size_20_005,Inactive,0.07299
ZINC07983918_size_20_006,Inactive,0.10492
ZINC07983918_size_20_007,Inactive,0.09184
ZINC07983918_size_20_008,Inactive,0.10336
ZINC07983918_size_20_009,Inactive,0.04418
ZINC07983918_size_20_010,Inactive,0.09777
ZINC07983918_size_20_011,Inactive,0.08811
ZINC07983918_size_20_012,Inactive,0.11862
ZINC07983918_size_20_013,Inactive,0.30247
ZINC07983918_size_20_014,Inactive,0.05886
ZINC08251347_size_20_001,Inactive,0.0819
ZINC08251347_size_20_002,Inactive,0.26477
ZINC08251347_size_20_003,Inactive,0.02777
ZINC08251347_size_20_004,Inactive,0.06704
ZINC08251347_size_20_005,Inactive,0.06661
ZINC08251347_size_20_006,Inactive,0.08256
ZINC08251347_size_20_007,Inactive,0.05417
ZINC08251347_size_20_008,Inactive,0.05218
ZINC08251347_size_20_009,Inactive,0.07481
ZINC08251347_size_20_010,Inactive,0.05127
ZINC08251347_size_20_011,Inactive,0.05033
ZINC08251347_size_20_012,Inactive,0.05903
ZINC08254506_size_20_001,Inactive,0.54981
ZINC08254506_size_20_002,Inactive,0.54942
ZINC08254506_size_20_003,Inactive,0.53005
ZINC08254506_size_20_004,Inactive,0.40419
ZINC08254506_size_20_005,Inactive,0.25213
ZINC08254506_size_20_006,Inactive,0.22024
ZINC08254506_size_20_007,Inactive,0.17047
ZINC08254506_size_20_008,Inactive,0.17384
ZINC08254506_size_20_009,Inactive,0.17817
ZINC08254506_size_20_010,Inactive,0.21567
ZINC08267549_size_20_001,Inactive,0.22888
ZINC08267549_size_20_002,Inactive,0.19466
ZINC08267549_size_20_003,Inactive,0.51995
ZINC08267549_size_20_004,Inactive,0.24652
ZINC08267549_size_20_005,Inactive,0.08224
ZINC08267549_size_20_006,Inactive,0.03597
ZINC08267549_size_20_007,Inactive,0.04212
ZINC08267549_size_20_008,Inactive,0.03369
ZINC08311675_size_20_001,Inactive,0.30558
ZINC08311675_size_20_002,Inactive,0.50585
ZINC08311675_size_20_003,Inactive,0.20617
ZINC08311675_size_20_004,Inactive,0.0562
ZINC08311675_size_20_005,Inactive,0.07454
ZINC08311675_size_20_006,Inactive,0.0405
ZINC08311675_size_20_007,Inactive,0.08037
ZINC08311675_size_20_008,Inactive,0.06533
ZINC08311675_size_20_009,Inactive,0.03206
ZINC08311675_size_20_010,Inactive,0.04356
ZINC08340440_size_20_001,Inactive,0.06455
ZINC08340440_size_20_002,Inactive,0.13459
ZINC08340440_size_20_003,Inactive,0.08763
ZINC08340440_size_20_004,Inactive,0.09678
ZINC08340440_size_20_005,Inactive,0.0734
ZINC08340440_size_20_006,Inactive,0.03872
ZINC08340440_size_20_007,Inactive,0.05386
ZINC08340440_size_20_008,Inactive,0.08523
