Pose,Real_Class,CNN-Score
ZINC09573912_size_20_006,Inactive,0.37938
ZINC09575547_size_20_001,Inactive,0.23724
ZINC09575547_size_20_002,Inactive,0.45057
ZINC09575547_size_20_003,Inactive,0.25987
ZINC09575962_size_20_001,Inactive,0.3346
ZINC09575962_size_20_002,Inactive,0.25241
ZINC09575962_size_20_003,Inactive,0.29744
ZINC09575962_size_20_004,Inactive,0.40776
ZINC09575962_size_20_005,Inactive,0.61762
ZINC09575962_size_20_006,Inactive,0.49886
ZINC09575962_size_20_007,Inactive,0.55195
ZINC09577679_size_20_001,Inactive,0.18328
ZINC09577679_size_20_002,Inactive,0.06179
ZINC09577679_size_20_003,Inactive,0.12892
ZINC09577679_size_20_004,Inactive,0.05419
ZINC09577679_size_20_005,Inactive,0.05446
ZINC09578247_size_20_001,Inactive,0.27447
ZINC09578247_size_20_002,Inactive,0.26086
ZINC09578247_size_20_003,Inactive,0.23371
ZINC09578247_size_20_004,Inactive,0.22013
ZINC09578247_size_20_005,Inactive,0.03453
ZINC09578247_size_20_006,Inactive,0.0411
ZINC09578247_size_20_007,Inactive,0.07561
ZINC09595939_size_20_001,Inactive,0.07362
ZINC09595939_size_20_002,Inactive,0.12143
ZINC09595939_size_20_003,Inactive,0.10956
ZINC09595939_size_20_004,Inactive,0.09731
ZINC09595939_size_20_005,Inactive,0.08326
ZINC09595939_size_20_006,Inactive,0.20498
ZINC09595939_size_20_007,Inactive,0.37081
ZINC09598837_size_20_001,Inactive,0.10072
ZINC09598837_size_20_002,Inactive,0.10942
ZINC09598837_size_20_003,Inactive,0.02726
ZINC09598948_size_20_001,Inactive,0.02663
ZINC09598948_size_20_002,Inactive,0.06118
ZINC09598948_size_20_003,Inactive,0.07093
ZINC09598948_size_20_004,Inactive,0.05353
ZINC09598948_size_20_005,Inactive,0.15243
ZINC09598948_size_20_006,Inactive,0.18082
ZINC09598948_size_20_007,Inactive,0.1645
ZINC09598948_size_20_008,Inactive,0.30386
ZINC09598948_size_20_009,Inactive,0.37331
ZINC09598948_size_20_010,Inactive,0.06698
ZINC09598948_size_20_011,Inactive,0.20063
ZINC09606851_size_20_001,Inactive,0.63136
ZINC09606851_size_20_002,Inactive,0.58239
ZINC09606851_size_20_003,Inactive,0.5649
ZINC09612081_size_20_001,Inactive,0.04455
ZINC09612081_size_20_002,Inactive,0.09843
ZINC09612081_size_20_003,Inactive,0.06434
ZINC09612081_size_20_004,Inactive,0.07173
ZINC09612081_size_20_005,Inactive,0.07267
ZINC09612081_size_20_006,Inactive,0.08568
ZINC09612081_size_20_007,Inactive,0.1014
ZINC09612081_size_20_008,Inactive,0.29973
ZINC09616937_size_20_001,Inactive,0.04178
ZINC09616937_size_20_002,Inactive,0.1741
ZINC09616937_size_20_003,Inactive,0.33623
ZINC09629802_size_20_001,Inactive,0.20129
ZINC09629802_size_20_002,Inactive,0.20767
ZINC09630285_size_20_001,Inactive,0.31297
ZINC09636412_size_20_001,Inactive,0.0531
ZINC09636412_size_20_002,Inactive,0.06809
ZINC09636412_size_20_003,Inactive,0.14391
ZINC09636412_size_20_004,Inactive,0.08228
ZINC09636412_size_20_005,Inactive,0.02221
ZINC09636507_size_20_001,Inactive,0.2374
ZINC09636507_size_20_002,Inactive,0.23547
ZINC09636507_size_20_003,Inactive,0.18269
ZINC09636507_size_20_004,Inactive,0.16785
ZINC09636507_size_20_005,Inactive,0.333
ZINC09636507_size_20_006,Inactive,0.22658
ZINC09636507_size_20_007,Inactive,0.21438
ZINC09642535_size_20_001,Inactive,0.49894
ZINC09642535_size_20_002,Inactive,0.46639
ZINC09642535_size_20_003,Inactive,0.24234
ZINC09646536_size_20_001,Inactive,0.41143
ZINC09646536_size_20_002,Inactive,0.5005
ZINC09646536_size_20_003,Inactive,0.08358
ZINC09646629_size_20_001,Inactive,0.19016
ZINC09646629_size_20_002,Inactive,0.31018
ZINC09647293_size_20_001,Inactive,0.08513
ZINC09647293_size_20_002,Inactive,0.1221
ZINC09647293_size_20_003,Inactive,0.1147
ZINC09647293_size_20_004,Inactive,0.24452
ZINC09647293_size_20_005,Inactive,0.34317
ZINC09660425_size_20_001,Inactive,0.07362
ZINC09660425_size_20_002,Inactive,0.05955
ZINC09660425_size_20_003,Inactive,0.1007
ZINC09660425_size_20_004,Inactive,0.14161
ZINC09661907_size_20_001,Inactive,0.37623
ZINC09661907_size_20_002,Inactive,0.56973
ZINC09661907_size_20_003,Inactive,0.03177
ZINC09661907_size_20_004,Inactive,0.11141
ZINC09661907_size_20_005,Inactive,0.144
ZINC09666167_size_20_001,Inactive,0.36941
ZINC09666167_size_20_002,Inactive,0.20798
ZINC09666167_size_20_003,Inactive,0.02929
ZINC09666167_size_20_004,Inactive,0.02816
ZINC09666167_size_20_005,Inactive,0.04358
ZINC09666167_size_20_006,Inactive,0.0532
ZINC09666167_size_20_007,Inactive,0.0237
ZINC09666167_size_20_008,Inactive,0.08155
ZINC09668617_size_20_001,Inactive,0.1261
ZINC09668617_size_20_002,Inactive,0.16333
ZINC09668617_size_20_003,Inactive,0.26561
ZINC09668617_size_20_004,Inactive,0.34375
ZINC09668617_size_20_005,Inactive,0.56644
ZINC09668617_size_20_006,Inactive,0.2924
ZINC09672720_size_20_001,Inactive,0.12947
ZINC09672720_size_20_002,Inactive,0.1019
ZINC09672720_size_20_003,Inactive,0.08957
ZINC09672720_size_20_004,Inactive,0.05932
ZINC09672720_size_20_005,Inactive,0.05928
ZINC09672720_size_20_006,Inactive,0.05478
ZINC09672720_size_20_007,Inactive,0.16573
ZINC09672720_size_20_008,Inactive,0.2206
ZINC09672720_size_20_009,Inactive,0.1993
ZINC09677740_size_20_001,Inactive,0.04564
ZINC09677740_size_20_002,Inactive,0.02718
ZINC09677740_size_20_003,Inactive,0.04379
ZINC09677740_size_20_004,Inactive,0.09904
ZINC09677740_size_20_005,Inactive,0.15522
ZINC09677740_size_20_006,Inactive,0.12139
ZINC09701875_size_20_001,Inactive,0.61451
ZINC09701875_size_20_002,Inactive,0.43031
ZINC09701875_size_20_003,Inactive,0.80673
ZINC09701875_size_20_004,Inactive,0.6831
ZINC09701875_size_20_005,Inactive,0.44201
ZINC09701875_size_20_006,Inactive,0.18446
ZINC09712236_size_20_001,Inactive,0.07963
ZINC09712236_size_20_002,Inactive,0.03015
ZINC09712236_size_20_003,Inactive,0.04673
ZINC09712236_size_20_004,Inactive,0.06917
ZINC09713383_size_20_001,Inactive,0.43329
ZINC09713466_size_20_001,Inactive,0.35119
ZINC09713466_size_20_002,Inactive,0.28201
ZINC09713466_size_20_003,Inactive,0.49579
ZINC09716648_size_20_001,Inactive,0.60148
ZINC09716648_size_20_002,Inactive,0.69952
ZINC09716648_size_20_003,Inactive,0.72692
ZINC09716648_size_20_004,Inactive,0.26952
ZINC09716648_size_20_005,Inactive,0.03663
ZINC09716648_size_20_006,Inactive,0.0795
ZINC09716648_size_20_007,Inactive,0.13179
ZINC09716648_size_20_008,Inactive,0.14141
ZINC09716648_size_20_009,Inactive,0.06554
ZINC09720501_size_20_001,Inactive,0.08423
ZINC09720501_size_20_002,Inactive,0.06498
ZINC09720501_size_20_003,Inactive,0.13388
ZINC09720501_size_20_004,Inactive,0.08003
ZINC09720501_size_20_005,Inactive,0.20584
ZINC09720501_size_20_006,Inactive,0.55915
ZINC09722695_size_20_001,Inactive,0.14766
ZINC09722695_size_20_002,Inactive,0.26493
ZINC09743308_size_20_001,Inactive,0.25018
ZINC09743308_size_20_002,Inactive,0.36455
ZINC09743308_size_20_003,Inactive,0.35202
ZINC09753739_size_20_001,Inactive,0.12763
ZINC09753739_size_20_002,Inactive,0.16778
ZINC09753739_size_20_003,Inactive,0.04594
ZINC09753739_size_20_004,Inactive,0.03701
ZINC09753739_size_20_005,Inactive,0.23422
ZINC09753739_size_20_006,Inactive,0.06775
ZINC09764143_size_20_001,Inactive,0.12503
ZINC09764143_size_20_002,Inactive,0.13228
ZINC09781882_size_20_001,Inactive,0.60912
ZINC09781882_size_20_002,Inactive,0.40605
ZINC09781882_size_20_003,Inactive,0.39109
ZINC09781882_size_20_004,Inactive,0.12222
ZINC09781882_size_20_005,Inactive,0.08934
ZINC09781882_size_20_006,Inactive,0.09075
ZINC09781882_size_20_007,Inactive,0.08789
ZINC09781882_size_20_008,Inactive,0.02894
ZINC09781882_size_20_009,Inactive,0.05362
ZINC09781882_size_20_010,Inactive,0.10909
ZINC09783350_size_20_001,Inactive,0.04332
ZINC09783350_size_20_002,Inactive,0.07677
ZINC09783350_size_20_003,Inactive,0.11382
ZINC09783350_size_20_004,Inactive,0.04631
ZINC09783350_size_20_005,Inactive,0.18833
ZINC09783350_size_20_006,Inactive,0.05892
ZINC09783350_size_20_007,Inactive,0.16183
ZINC09783350_size_20_008,Inactive,0.17698
ZINC09798447_size_20_001,Inactive,0.56056
ZINC09798447_size_20_002,Inactive,0.20271
ZINC09798447_size_20_003,Inactive,0.21695
ZINC09798447_size_20_004,Inactive,0.21849
ZINC09817920_size_20_001,Inactive,0.60478
ZINC09817920_size_20_002,Inactive,0.38844
ZINC09817920_size_20_003,Inactive,0.30884
ZINC09817920_size_20_004,Inactive,0.27635
ZINC09817920_size_20_005,Inactive,0.37244
ZINC09820140_size_20_001,Inactive,0.08179
ZINC09820140_size_20_002,Inactive,0.05922
ZINC09820140_size_20_003,Inactive,0.0871
ZINC09820140_size_20_004,Inactive,0.09
ZINC09820140_size_20_005,Inactive,0.10637
ZINC09831116_size_20_001,Inactive,0.1347
ZINC09831116_size_20_002,Inactive,0.13661
ZINC09831116_size_20_003,Inactive,0.26246
ZINC09837407_size_20_001,Inactive,0.39225
ZINC09837407_size_20_002,Inactive,0.5284
ZINC09840147_size_20_001,Inactive,0.35818
ZINC09840147_size_20_002,Inactive,0.14438
ZINC09840147_size_20_003,Inactive,0.1968
ZINC09846250_size_20_001,Inactive,0.10206
ZINC09846250_size_20_002,Inactive,0.09972
ZINC09846250_size_20_003,Inactive,0.0958
ZINC09846250_size_20_004,Inactive,0.05562
ZINC09846326_size_20_001,Inactive,0.28977
ZINC09846326_size_20_002,Inactive,0.15749
ZINC09846326_size_20_003,Inactive,0.21401
ZINC09846326_size_20_004,Inactive,0.10484
ZINC09846326_size_20_005,Inactive,0.20648
ZINC09846326_size_20_006,Inactive,0.10044
ZINC09853254_size_20_001,Inactive,0.3569
ZINC09853254_size_20_002,Inactive,0.27818
ZINC09853254_size_20_003,Inactive,0.49001
ZINC09853254_size_20_004,Inactive,0.29656
ZINC09853254_size_20_005,Inactive,0.31412
ZINC09853254_size_20_006,Inactive,0.49504
ZINC09855817_size_20_001,Inactive,0.09584
ZINC09856259_size_20_001,Inactive,0.12449
ZINC09856259_size_20_002,Inactive,0.08742
ZINC09856259_size_20_003,Inactive,0.04875
ZINC09856259_size_20_004,Inactive,0.13333
ZINC09876898_size_20_001,Inactive,0.55565
ZINC09876898_size_20_002,Inactive,0.234
ZINC09876898_size_20_003,Inactive,0.05778
ZINC09876898_size_20_004,Inactive,0.25289
ZINC09883532_size_20_001,Inactive,0.18154
ZINC09883532_size_20_002,Inactive,0.17281
ZINC09883532_size_20_003,Inactive,0.07683
ZINC09892472_size_20_001,Inactive,0.11973
ZINC09892472_size_20_002,Inactive,0.17994
ZINC09905133_size_20_001,Inactive,0.22221
ZINC09905133_size_20_002,Inactive,0.31693
ZINC09905133_size_20_003,Inactive,0.1844
ZINC09905133_size_20_004,Inactive,0.20121
ZINC09910618_size_20_001,Inactive,0.08958
ZINC09910618_size_20_002,Inactive,0.06883
ZINC09910618_size_20_003,Inactive,0.06183
ZINC09910618_size_20_004,Inactive,0.11405
ZINC09910618_size_20_005,Inactive,0.06825
ZINC09912160_size_20_001,Inactive,0.56924
ZINC09912160_size_20_002,Inactive,0.27173
ZINC09912160_size_20_003,Inactive,0.24458
ZINC09933966_size_20_001,Inactive,0.1773
ZINC09933966_size_20_002,Inactive,0.20366
ZINC09933966_size_20_003,Inactive,0.42382
ZINC09933966_size_20_004,Inactive,0.14066
ZINC09950275_size_20_001,Inactive,0.08014
ZINC09950275_size_20_002,Inactive,0.12751
ZINC09952902_size_20_001,Inactive,0.2461
ZINC09952902_size_20_002,Inactive,0.18347
ZINC09952902_size_20_003,Inactive,0.37437
ZINC09952902_size_20_004,Inactive,0.18892
ZINC09953044_size_20_001,Inactive,0.03534
ZINC09953044_size_20_002,Inactive,0.02838
ZINC09953044_size_20_003,Inactive,0.03949
ZINC09953044_size_20_004,Inactive,0.06847
ZINC09953044_size_20_005,Inactive,0.08897
ZINC09953044_size_20_006,Inactive,0.05113
ZINC09961746_size_20_001,Inactive,0.01374
ZINC09961746_size_20_002,Inactive,0.04318
ZINC09961746_size_20_003,Inactive,0.12832
ZINC09961746_size_20_004,Inactive,0.06873
ZINC09961746_size_20_005,Inactive,0.21473
ZINC09961746_size_20_006,Inactive,0.32251
ZINC09961746_size_20_007,Inactive,0.33365
ZINC09963550_size_20_001,Inactive,0.49024
ZINC09963550_size_20_002,Inactive,0.48231
ZINC09963550_size_20_003,Inactive,0.4123
ZINC09963550_size_20_004,Inactive,0.13434
ZINC09965694_size_20_001,Inactive,0.41544
ZINC09965694_size_20_002,Inactive,0.15143
ZINC09971576_size_20_001,Inactive,0.07328
ZINC09971576_size_20_002,Inactive,0.02899
ZINC09971576_size_20_003,Inactive,0.05282
ZINC09971576_size_20_004,Inactive,0.04502
ZINC09971576_size_20_005,Inactive,0.07789
ZINC09972363_size_20_001,Inactive,0.13012
ZINC09972363_size_20_002,Inactive,0.17146
ZINC09972363_size_20_003,Inactive,0.1051
ZINC09972363_size_20_004,Inactive,0.33793
ZINC09972363_size_20_005,Inactive,0.27808
ZINC09973109_size_20_001,Inactive,0.08139
ZINC09973109_size_20_002,Inactive,0.10522
ZINC09973109_size_20_003,Inactive,0.35604
ZINC09973109_size_20_004,Inactive,0.27414
ZINC09973671_size_20_001,Inactive,0.23298
ZINC09973671_size_20_002,Inactive,0.17297
ZINC09973671_size_20_003,Inactive,0.30715
ZINC09989895_size_20_001,Inactive,0.15636
ZINC09989895_size_20_002,Inactive,0.3048
ZINC09989895_size_20_003,Inactive,0.09282
ZINC09994331_size_20_001,Inactive,0.41716
ZINC09994331_size_20_002,Inactive,0.3507
ZINC09994331_size_20_003,Inactive,0.65251
ZINC09994331_size_20_004,Inactive,0.06311
ZINC09994331_size_20_005,Inactive,0.38135
ZINC09994331_size_20_006,Inactive,0.31306
ZINC10025035_size_20_001,Inactive,0.11891
ZINC10025035_size_20_002,Inactive,0.06488
ZINC10025035_size_20_003,Inactive,0.10501
ZINC10029435_size_20_001,Inactive,0.13453
ZINC10029435_size_20_002,Inactive,0.09051
ZINC10029435_size_20_003,Inactive,0.05684
ZINC10029435_size_20_004,Inactive,0.11718
ZINC10048637_size_20_001,Inactive,0.10348
ZINC10048637_size_20_002,Inactive,0.04327
ZINC10048637_size_20_003,Inactive,0.03585
ZINC10049544_size_20_001,Inactive,0.06994
ZINC10049544_size_20_002,Inactive,0.0235
ZINC10049544_size_20_003,Inactive,0.09327
ZINC10049544_size_20_004,Inactive,0.15225
ZINC10049544_size_20_005,Inactive,0.04945
ZINC10049544_size_20_006,Inactive,0.05731
ZINC10049555_size_20_001,Inactive,0.18156
ZINC10049555_size_20_002,Inactive,0.07987
ZINC10049555_size_20_003,Inactive,0.0402
ZINC10049555_size_20_004,Inactive,0.04901
ZINC10059735_size_20_001,Inactive,0.0271
ZINC10059735_size_20_002,Inactive,0.03072
ZINC10059735_size_20_003,Inactive,0.043
ZINC10059735_size_20_004,Inactive,0.03599
ZINC10059735_size_20_005,Inactive,0.02812
ZINC10059735_size_20_006,Inactive,0.09432
ZINC10059735_size_20_007,Inactive,0.03216
ZINC10059735_size_20_008,Inactive,0.08643
ZINC10062832_size_20_001,Inactive,0.1441
ZINC10062832_size_20_002,Inactive,0.24073
ZINC10062832_size_20_003,Inactive,0.05484
ZINC10062832_size_20_004,Inactive,0.24765
ZINC10062832_size_20_005,Inactive,0.03454
ZINC10063017_size_20_001,Inactive,0.08728
ZINC10063017_size_20_002,Inactive,0.04694
ZINC10070535_size_20_001,Inactive,0.17077
ZINC10070535_size_20_002,Inactive,0.31256
ZINC10070535_size_20_003,Inactive,0.04282
ZINC10070535_size_20_004,Inactive,0.198
ZINC10070535_size_20_005,Inactive,0.06459
ZINC10070535_size_20_006,Inactive,0.06795
ZINC10070535_size_20_007,Inactive,0.09152
ZINC10070535_size_20_008,Inactive,0.0723
ZINC10070535_size_20_009,Inactive,0.15495
ZINC10070535_size_20_010,Inactive,0.1069
ZINC10072845_size_20_001,Inactive,0.16354
ZINC10072845_size_20_002,Inactive,0.2028
ZINC10072845_size_20_003,Inactive,0.15134
ZINC10072845_size_20_004,Inactive,0.10919
ZINC10072845_size_20_005,Inactive,0.09653
ZINC10077431_size_20_001,Inactive,0.20236
ZINC10077431_size_20_002,Inactive,0.06557
ZINC10077431_size_20_003,Inactive,0.09828
ZINC10077431_size_20_004,Inactive,0.08926
ZINC10077431_size_20_005,Inactive,0.07732
ZINC10077431_size_20_006,Inactive,0.04776
ZINC10077431_size_20_007,Inactive,0.12992
ZINC10077431_size_20_008,Inactive,0.05836
ZINC10077431_size_20_009,Inactive,0.09242
ZINC10077431_size_20_010,Inactive,0.0696
ZINC10077431_size_20_011,Inactive,0.17797
ZINC10077431_size_20_012,Inactive,0.2209
ZINC10103956_size_20_001,Inactive,0.10085
ZINC10103956_size_20_002,Inactive,0.13152
ZINC10104002_size_20_001,Inactive,0.19026
ZINC10104002_size_20_002,Inactive,0.10435
ZINC10104002_size_20_003,Inactive,0.15934
ZINC10104002_size_20_004,Inactive,0.19611
ZINC10104002_size_20_005,Inactive,0.47957
ZINC10104002_size_20_006,Inactive,0.0597
ZINC10104080_size_20_001,Inactive,0.07028
ZINC10104080_size_20_002,Inactive,0.0529
ZINC10104080_size_20_003,Inactive,0.05781
ZINC10104080_size_20_004,Inactive,0.12588
ZINC10104080_size_20_005,Inactive,0.27768
ZINC10121481_size_20_001,Inactive,0.10395
ZINC10121481_size_20_002,Inactive,0.10434
ZINC10121481_size_20_003,Inactive,0.09306
ZINC10121481_size_20_004,Inactive,0.12499
ZINC10121481_size_20_005,Inactive,0.10538
ZINC10121481_size_20_006,Inactive,0.36799
ZINC10131694_size_20_001,Inactive,0.19397
ZINC10131694_size_20_002,Inactive,0.21403
ZINC10131694_size_20_003,Inactive,0.08432
ZINC10131694_size_20_004,Inactive,0.09848
ZINC10131694_size_20_005,Inactive,0.06251
ZINC10131694_size_20_006,Inactive,0.06652
ZINC10131694_size_20_007,Inactive,0.05539
ZINC10131694_size_20_008,Inactive,0.13511
ZINC10131694_size_20_009,Inactive,0.13675
ZINC10131694_size_20_010,Inactive,0.28175
ZINC10131694_size_20_011,Inactive,0.11243
ZINC10185281_size_20_001,Inactive,0.11762
ZINC10185281_size_20_002,Inactive,0.09864
ZINC10185281_size_20_003,Inactive,0.18102
ZINC10185281_size_20_004,Inactive,0.14475
ZINC10185281_size_20_005,Inactive,0.10196
ZINC10185281_size_20_006,Inactive,0.16184
ZINC10185281_size_20_007,Inactive,0.09719
ZINC10185281_size_20_008,Inactive,0.08788
ZINC10186697_size_20_001,Inactive,0.71912
ZINC10186697_size_20_002,Inactive,0.2699
ZINC10186697_size_20_003,Inactive,0.08537
ZINC10186697_size_20_004,Inactive,0.05448
ZINC10186697_size_20_005,Inactive,0.03455
ZINC10186697_size_20_006,Inactive,0.12735
ZINC10187817_size_20_001,Inactive,0.2281
ZINC10187817_size_20_002,Inactive,0.28375
ZINC10187817_size_20_003,Inactive,0.261
ZINC10187817_size_20_004,Inactive,0.24316
ZINC10187817_size_20_005,Inactive,0.14491
ZINC10202951_size_20_001,Inactive,0.26905
ZINC10202951_size_20_002,Inactive,0.12505
ZINC10202951_size_20_003,Inactive,0.08532
ZINC10202951_size_20_004,Inactive,0.09367
ZINC10202951_size_20_005,Inactive,0.09603
ZINC10215897_size_20_001,Inactive,0.10445
ZINC10215897_size_20_002,Inactive,0.19068
ZINC10215897_size_20_003,Inactive,0.19813
ZINC10215897_size_20_004,Inactive,0.06652
ZINC10215897_size_20_005,Inactive,0.11783
ZINC10215897_size_20_006,Inactive,0.3204
ZINC10216641_size_20_001,Inactive,0.33079
ZINC10216641_size_20_002,Inactive,0.3676
ZINC10232341_size_20_001,Inactive,0.13633
ZINC10232341_size_20_002,Inactive,0.1309
ZINC10232341_size_20_003,Inactive,0.03618
ZINC10249381_size_20_001,Inactive,0.02326
ZINC10249381_size_20_002,Inactive,0.02189
ZINC10249381_size_20_003,Inactive,0.02749
ZINC10249381_size_20_004,Inactive,0.04891
ZINC10249381_size_20_005,Inactive,0.02897
ZINC10249404_size_20_001,Inactive,0.05496
ZINC10249404_size_20_002,Inactive,0.03048
ZINC10249404_size_20_003,Inactive,0.03376
ZINC10249404_size_20_004,Inactive,0.09702
ZINC10251565_size_20_001,Inactive,0.35569
ZINC10251565_size_20_002,Inactive,0.26121
ZINC10251565_size_20_003,Inactive,0.33057
ZINC10251565_size_20_004,Inactive,0.29582
ZINC10251565_size_20_005,Inactive,0.03901
ZINC10251565_size_20_006,Inactive,0.0545
ZINC10251565_size_20_007,Inactive,0.07777
ZINC10251565_size_20_008,Inactive,0.05822
ZINC10251565_size_20_009,Inactive,0.03826
ZINC10308597_size_20_001,Inactive,0.06607
ZINC10308597_size_20_002,Inactive,0.22728
ZINC10308597_size_20_003,Inactive,0.27593
ZINC10316599_size_20_001,Inactive,0.09248
ZINC10316599_size_20_002,Inactive,0.04848
ZINC10316599_size_20_003,Inactive,0.0463
ZINC10316600_size_20_001,Inactive,0.09106
ZINC10316600_size_20_002,Inactive,0.06589
ZINC10316600_size_20_003,Inactive,0.07415
ZINC10316600_size_20_004,Inactive,0.04172
ZINC10316600_size_20_005,Inactive,0.08453
ZINC10335492_size_20_001,Inactive,0.24039
ZINC10353821_size_20_001,Inactive,0.05649
ZINC10353821_size_20_002,Inactive,0.08517
ZINC10353821_size_20_003,Inactive,0.15515
ZINC10353821_size_20_004,Inactive,0.21111
ZINC10353821_size_20_005,Inactive,0.18206
ZINC10383028_size_20_001,Inactive,0.12225
ZINC10385731_size_20_001,Inactive,0.03699
ZINC10385731_size_20_002,Inactive,0.06449
ZINC10385731_size_20_003,Inactive,0.12353
ZINC10385731_size_20_004,Inactive,0.28687
ZINC10386493_size_20_001,Inactive,0.24656
ZINC10386493_size_20_002,Inactive,0.21301
ZINC10386493_size_20_003,Inactive,0.07061
ZINC10386493_size_20_004,Inactive,0.08857
ZINC10386493_size_20_005,Inactive,0.08565
ZINC10386493_size_20_006,Inactive,0.08008
ZINC10386493_size_20_007,Inactive,0.04467
ZINC10386493_size_20_008,Inactive,0.04606
ZINC10386493_size_20_009,Inactive,0.05265
ZINC10386493_size_20_010,Inactive,0.05279
ZINC10442209_size_20_001,Inactive,0.16204
ZINC10442209_size_20_002,Inactive,0.09395
ZINC10442209_size_20_003,Inactive,0.05154
ZINC10442209_size_20_004,Inactive,0.09058
ZINC10442209_size_20_005,Inactive,0.0711
ZINC10442209_size_20_006,Inactive,0.11093
ZINC10462731_size_20_001,Inactive,0.35439
ZINC10462731_size_20_002,Inactive,0.23512
ZINC10462731_size_20_003,Inactive,0.18507
ZINC10462731_size_20_004,Inactive,0.16015
ZINC10462731_size_20_005,Inactive,0.20792
ZINC10462731_size_20_006,Inactive,0.20139
ZINC10515918_size_20_001,Inactive,0.04959
ZINC10515918_size_20_002,Inactive,0.05648
ZINC10515918_size_20_003,Inactive,0.08401
ZINC10515918_size_20_004,Inactive,0.04476
ZINC10515918_size_20_005,Inactive,0.09053
ZINC10515918_size_20_006,Inactive,0.09778
ZINC10515918_size_20_007,Inactive,0.06185
ZINC10515918_size_20_008,Inactive,0.08893
ZINC10534475_size_20_001,Inactive,0.1549
ZINC10534475_size_20_002,Inactive,0.14775
ZINC10534475_size_20_003,Inactive,0.07997
ZINC10534475_size_20_004,Inactive,0.08736
ZINC10534475_size_20_005,Inactive,0.12451
ZINC10534475_size_20_006,Inactive,0.11566
ZINC10534475_size_20_007,Inactive,0.12643
ZINC10534476_size_20_001,Inactive,0.10166
ZINC10534476_size_20_002,Inactive,0.20311
ZINC10534476_size_20_003,Inactive,0.13098
ZINC10534476_size_20_004,Inactive,0.10587
ZINC10590920_size_20_001,Inactive,0.28095
ZINC10590920_size_20_002,Inactive,0.37571
ZINC10590920_size_20_003,Inactive,0.09091
ZINC10591391_size_20_001,Inactive,0.14899
ZINC10591391_size_20_002,Inactive,0.12319
ZINC10591391_size_20_003,Inactive,0.07593
ZINC10594268_size_20_001,Inactive,0.38697
ZINC10594268_size_20_002,Inactive,0.19182
ZINC10594268_size_20_003,Inactive,0.18079
ZINC10594268_size_20_004,Inactive,0.11417
ZINC10594268_size_20_005,Inactive,0.16844
ZINC10608207_size_20_001,Inactive,0.07583
ZINC10608207_size_20_002,Inactive,0.05311
ZINC10608207_size_20_003,Inactive,0.12251
ZINC10608207_size_20_004,Inactive,0.17264
ZINC10610259_size_20_001,Inactive,0.29859
ZINC10610259_size_20_002,Inactive,0.08282
ZINC10610259_size_20_003,Inactive,0.1094
ZINC10616868_size_20_001,Inactive,0.24074
ZINC10616868_size_20_002,Inactive,0.14646
ZINC10616868_size_20_003,Inactive,0.34198
ZINC10624287_size_20_001,Inactive,0.04426
ZINC10624287_size_20_002,Inactive,0.04351
ZINC10624287_size_20_003,Inactive,0.07557
ZINC10624287_size_20_004,Inactive,0.15412
ZINC10624287_size_20_005,Inactive,0.06616
ZINC10624287_size_20_006,Inactive,0.05702
ZINC10624287_size_20_007,Inactive,0.17338
ZINC10633312_size_20_001,Inactive,0.24359
ZINC10633312_size_20_002,Inactive,0.21797
ZINC10633312_size_20_003,Inactive,0.1695
ZINC10633312_size_20_004,Inactive,0.37782
ZINC10673142_size_20_001,Inactive,0.07851
ZINC10673142_size_20_002,Inactive,0.1488
ZINC10673142_size_20_003,Inactive,0.05389
ZINC10673142_size_20_004,Inactive,0.27682
ZINC10678297_size_20_001,Inactive,0.26816
ZINC10678297_size_20_002,Inactive,0.13985
ZINC10678297_size_20_003,Inactive,0.2197
ZINC10694535_size_20_001,Inactive,0.34397
ZINC10694535_size_20_002,Inactive,0.18048
ZINC10694535_size_20_003,Inactive,0.18382
ZINC10694535_size_20_004,Inactive,0.33524
ZINC10696678_size_20_001,Inactive,0.25858
ZINC10696678_size_20_002,Inactive,0.21621
ZINC10696678_size_20_003,Inactive,0.27731
ZINC10697057_size_20_001,Inactive,0.39058
ZINC10697057_size_20_002,Inactive,0.46109
ZINC10697057_size_20_003,Inactive,0.1592
ZINC10697057_size_20_004,Inactive,0.27954
ZINC10697082_size_20_001,Inactive,0.38345
ZINC10697082_size_20_002,Inactive,0.38279
ZINC10710922_size_20_001,Inactive,0.25445
ZINC10710922_size_20_002,Inactive,0.03666
ZINC10710922_size_20_003,Inactive,0.07297
ZINC10710922_size_20_004,Inactive,0.08431
ZINC10710922_size_20_005,Inactive,0.2708
ZINC10710922_size_20_006,Inactive,0.12366
ZINC10720711_size_20_001,Inactive,0.13534
ZINC10720711_size_20_002,Inactive,0.10337
ZINC10720711_size_20_003,Inactive,0.08294
ZINC10720711_size_20_004,Inactive,0.07252
ZINC10720711_size_20_005,Inactive,0.08959
ZINC10720713_size_20_001,Inactive,0.27129
ZINC10720713_size_20_002,Inactive,0.40332
ZINC10740427_size_20_001,Inactive,0.41949
ZINC10740427_size_20_002,Inactive,0.1269
ZINC10740427_size_20_003,Inactive,0.13424
ZINC10755225_size_20_001,Inactive,0.04895
ZINC10755225_size_20_002,Inactive,0.0494
ZINC10755225_size_20_003,Inactive,0.05021
